scope,scenario_id,sg_level,metric,attempted_pair_union_count,finite_pair_count,mean_method,mean_reference,mean_difference,mean_relative_difference,relative_ci95_low,relative_ci95_high,sign_flip_pvalue,wilcoxon_pvalue
scenario,S5_multi_switch_stochastic,C,freq_iae,30,30,0.8780975556184553,0.572779175728268,0.3053183798901874,0.5711399497446639,0.47382537473630026,0.6676884347527067,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_high_noise,ALL,freq_iae,90,90,1.6013511143071062,1.2752947788844564,0.32605633542264983,0.2772439128078489,0.23604141400819872,0.3201380236707356,9.999000099990002e-05,2.4387943939672536e-16
scenario,S6_sluggish_coincident_high_noise,A,freq_iae,30,30,1.6861756082431747,1.177161797652963,0.5090138105902116,0.4581058395927462,0.38615663012115176,0.5381041737008209,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_high_noise,B,freq_iae,30,30,1.6317787744501482,1.3198687294238056,0.3119100450263428,0.2538659953724226,0.19722971584791965,0.30622000042542313,9.999000099990002e-05,1.862645149230957e-08
scenario,S6_sluggish_coincident_high_noise,C,freq_iae,30,30,1.486098960227996,1.3288538095766007,0.15724515065139527,0.11975990345837785,0.10064503285185268,0.13907428847787015,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_low_noise,ALL,freq_iae,90,90,0.9983937024066639,1.2412212612474127,-0.24282755884074875,-0.17880686674144838,-0.20779999852960238,-0.1477532365974589,9.999000099990002e-05,5.903028117625314e-14
scenario,S6_sluggish_coincident_low_noise,A,freq_iae,30,30,0.9032198703863064,1.299695825098321,-0.39647595471201486,-0.3002274590136034,-0.32184361344098594,-0.2803881360807985,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_low_noise,B,freq_iae,30,30,0.9893965044730427,1.1372291913196655,-0.1478326868466226,-0.12529824599598569,-0.14910984242495237,-0.1022810748700645,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_low_noise,C,freq_iae,30,30,1.1025647323606431,1.2867387673242516,-0.1841740349636088,-0.11089489521475615,-0.17316566601008343,-0.04449300285975505,0.0006999300069993001,0.00018860027194023132
scenario,S6_sluggish_coincident_medium_noise,ALL,freq_iae,90,90,1.0000810880004036,1.2546092826104855,-0.2545281946100823,-0.1861622551913104,-0.21460673782984255,-0.15588694578194387,9.999000099990002e-05,1.932101094735527e-14
scenario,S6_sluggish_coincident_medium_noise,A,freq_iae,30,30,0.9070611184750443,1.3029272947821624,-0.39586617630711807,-0.29913984963580215,-0.3206601948279403,-0.2795721515395441,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_medium_noise,B,freq_iae,30,30,0.9893281585576503,1.1559500851942528,-0.1666219266366027,-0.13464128073569018,-0.1668319591918468,-0.10626617917437806,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_medium_noise,C,freq_iae,30,30,1.1038539869685158,1.3049504678550419,-0.20109648088652624,-0.12470563520243885,-0.1847650145450546,-0.06058014491078098,0.00029997000299970003,4.968419671058655e-05
scenario,S7_ood_asymmetric_limit,ALL,freq_iae,150,150,1.97750092271867,1.29472700044098,0.68277392227769,0.6506162499217953,0.5781870981268996,0.7232408022421617,9.999000099990002e-05,2.3463081875314243e-26
scenario,S7_ood_asymmetric_limit,A,freq_iae,50,50,1.7125977757215654,0.8031453498672347,0.9094524258543305,1.1683368268430976,1.0915846239888833,1.2486504244899552,9.999000099990002e-05,1.7763568394002505e-15
scenario,S7_ood_asymmetric_limit,B,freq_iae,50,50,1.8749780070355655,1.6577691893326894,0.21720881770287614,0.1321096426325987,0.12169716110198263,0.139215340701203,9.999000099990002e-05,3.552713678800501e-15
scenario,S7_ood_asymmetric_limit,C,freq_iae,50,50,2.34492698539888,1.4232664621230169,0.9216605232758632,0.6514022802896896,0.6290980695722116,0.6725269330132948,9.999000099990002e-05,1.7763568394002505e-15
scenario,S8_ood_time_varying_delay,ALL,freq_iae,150,150,1.968496984623062,0.8944428878286925,1.0740540967943695,1.2484708775838476,1.179542845631817,1.31688478898449,9.999000099990002e-05,2.2996057560669792e-26
scenario,S8_ood_time_varying_delay,A,freq_iae,50,50,1.67940664470703,0.9277495804901436,0.7516570642168858,0.9305311818275348,0.7950721646245288,1.070021565347491,9.999000099990002e-05,1.7763568394002505e-15
scenario,S8_ood_time_varying_delay,B,freq_iae,50,50,1.8546115881588714,0.8655720415381751,0.9890395466206964,1.1493092920536896,1.1179288721093115,1.1683627455179864,9.999000099990002e-05,1.7763568394002505e-15
scenario,S8_ood_time_varying_delay,C,freq_iae,50,50,2.3714727210032844,0.8900070414577586,1.4814656795455259,1.6655721588703185,1.6498700736346048,1.6816446545803934,9.999000099990002e-05,1.7763568394002505e-15
scenario,S9_compound_unavailable_double_step,ALL,freq_iae,150,150,2.4732308028268877,2.975302093586452,-0.5020712907595642,-0.19236435240694855,-0.2092317335821394,-0.17542394884662613,9.999000099990002e-05,2.3463081875314243e-26
scenario,S9_compound_unavailable_double_step,A,freq_iae,50,50,1.665417778482144,2.3551962105186304,-0.6897784320364865,-0.2921515923570709,-0.2981130953515741,-0.28511396967172525,9.999000099990002e-05,1.7763568394002505e-15
scenario,S9_compound_unavailable_double_step,B,freq_iae,50,50,1.9040349511764993,2.4682531434327624,-0.564218192256263,-0.22410892787573075,-0.2401681773560664,-0.2070170263893375,9.999000099990002e-05,1.7763568394002505e-15
scenario,S9_compound_unavailable_double_step,C,freq_iae,50,50,3.8502396788220197,4.102456926807963,-0.25221724798594336,-0.06083253698804394,-0.06757384860026766,-0.053916541392452035,9.999000099990002e-05,3.552713678800501e-15
overall,ALL,ALL,max_abs_freq_hz,2070,2070,0.23805559024896464,0.23560314577478392,0.0024524444741806815,0.07254992100315442,0.059413573212997055,0.08620543230039404,9.999000099990002e-05,8.239756177642985e-41
overall,ALL,A,max_abs_freq_hz,690,690,0.23637844364865448,0.23649952674531893,-0.00012108309666443411,0.07018925538951569,0.04475760041507819,0.09661663329927936,0.6587341265873413,0.3596056013033473
overall,ALL,B,max_abs_freq_hz,690,690,0.23806436400835568,0.23559018346765637,0.002474180540699342,0.07271805808426339,0.05009158855422804,0.09631897034232853,9.999000099990002e-05,7.999106530407661e-12
overall,ALL,C,max_abs_freq_hz,690,690,0.23972396308988367,0.23471972711137648,0.0050042359785071365,0.0747424495356842,0.05518178694896181,0.09510835927943109,9.999000099990002e-05,3.365359564517193e-57
scenario,S0_nominal_stochastic,ALL,max_abs_freq_hz,90,90,0.012219654110391276,0.012013826345694836,0.00020582776469644284,0.03513115394367554,-0.002165308310069301,0.07396976968105769,0.37106289371062895,0.6565961185262565
scenario,S0_nominal_stochastic,A,max_abs_freq_hz,30,30,0.012573885099933058,0.012282843615650412,0.00029104148428264173,0.05342596717981618,-0.022690927453234373,0.1360957267939332,0.581041895810419,0.6120056137442589
scenario,S0_nominal_stochastic,B,max_abs_freq_hz,30,30,0.012201916625286805,0.011879317710717043,0.00032259891456976335,0.04133487342600019,-0.019159498752025127,0.10548610382069158,0.37206279372062795,0.6554384250193834
scenario,S0_nominal_stochastic,C,max_abs_freq_hz,30,30,0.011883160605953968,0.011879317710717043,3.842895236923332e-06,0.01063262122521025,-0.036985434355232105,0.06180484026454793,0.9902009799020098,0.7765688337385654
scenario,S1_step_neg_002,ALL,max_abs_freq_hz,90,90,0.08275474420951505,0.08204175238351538,0.0007129918259996797,0.008703478232679245,0.005808719091904811,0.011615570408198021,9.999000099990002e-05,3.1860282020915877e-07
scenario,S1_step_neg_002,A,max_abs_freq_hz,30,30,0.08183946245229204,0.08215604221903429,-0.00031657976674225274,-0.003853670253538268,-0.007330921895782303,-0.00041305336962941484,0.039896010398960104,0.0635564886033535
scenario,S1_step_neg_002,B,max_abs_freq_hz,30,30,0.08277784750579698,0.08206690818523447,0.000710939320562493,0.008662923171880934,0.004921623642872407,0.012423097764407707,0.00019998000199980003,0.00018860027194023132
scenario,S1_step_neg_002,C,max_abs_freq_hz,30,30,0.08364692267045615,0.08190230674627731,0.001744615924178799,0.021301181779695068,0.018441950536149578,0.02445304522814035,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_004,ALL,max_abs_freq_hz,90,90,0.1665708917015294,0.16353273425592937,0.0030381574456000197,0.018608121960722805,0.016462178625823477,0.02080655594238904,9.999000099990002e-05,2.28083816010096e-16
scenario,S1_step_neg_004,A,max_abs_freq_hz,30,30,0.16500064048180413,0.16374616523160251,0.0012544752502015792,0.007661096969368715,0.005528296961226354,0.009903096382717993,9.999000099990002e-05,4.6566128730773926e-08
scenario,S1_step_neg_004,B,max_abs_freq_hz,30,30,0.16710342821193383,0.16380461349255462,0.0032988147193791922,0.02013871678607594,0.01820339697675521,0.022167099836174514,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_004,C,max_abs_freq_hz,30,30,0.1676086064108502,0.16304742404363096,0.004561182367219289,0.028024552126723765,0.025305187635561336,0.030891447235705187,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_006,ALL,max_abs_freq_hz,90,90,0.25099712395404056,0.24490531163034393,0.006091812323696617,0.02491591810492205,0.022962976248817844,0.02690752269215029,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_006,A,max_abs_freq_hz,30,30,0.24968359277166263,0.24569230817359403,0.003991284598068662,0.016245053122495873,0.014756383319758334,0.01780344601276598,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_006,B,max_abs_freq_hz,30,30,0.25116666194304055,0.24585151278977121,0.005315149153269441,0.021619346950345807,0.020598018085045924,0.022773694642354188,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_006,C,max_abs_freq_hz,30,30,0.25214111714741844,0.24317211392766674,0.008969003219751746,0.03688335424192446,0.035692197683425596,0.038094070633696867,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_008,ALL,max_abs_freq_hz,90,90,0.3355021315138955,0.324149173163106,0.011352958350789456,0.03513736135546524,0.03266868908788736,0.03759848554617612,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_008,A,max_abs_freq_hz,30,30,0.3343389531488887,0.32763845111558554,0.006700502033303341,0.020450902543607482,0.019398707782201527,0.02157201494465172,9.999000099990002e-05,1.862645149230957e-09
