run_id,scenario_id,method,seed,schema_version,run_completed,metrics_complete,scientific_success,success,failure_stage,failure_type,failure_message,catastrophic_failure,catastrophic_safety_boundary,catastrophic_solver_without_fallback,catastrophic_nan_detected,catastrophic_persistent_command_violation,catastrophic_not_recovered,max_abs_freq_hz,nadir_delta_hz,zenith_delta_hz,nadir_hz,zenith_hz,max_abs_rocof_hz_s,freq_iae,freq_ise,settling_time_s,settling_censored,settling_censoring_time_s,freq_violation_duration_s,rocof_violation_duration_s,constraint_violation_count,violation_duration_s,sg_mileage,ibr_mileage,ibr_tracking_error,sg_abs_energy_pu_s,ibr_abs_energy_pu_s,peak_abs_sg_command_pu,peak_abs_ibr_command_pu,responsibility_transfer_time_s,responsibility_transfer_censored,responsibility_transfer_censoring_time_s,fallback_duration_s,sg_command_violation_count,sg_command_violation_duration_s,max_contiguous_sg_command_violation_s,ibr_command_violation_count,ibr_command_violation_duration_s,max_contiguous_ibr_command_violation_s,solver_attempt_count,solve_time_mean_s,solve_time_p95_s,solve_time_max_s,solver_fail_count,solver_timeout_count,solver_timeout_rate,solver_infeasible_count,solver_infeasible_rate,solver_inaccurate_count,solver_inaccurate_rate,max_freq_slack_hz,max_rocof_slack_hz_s,max_power_slack_pu,mode_accuracy,macro_f1,detection_delay_s,detection_event_count,detection_censored_count,detection_censoring_time_s,false_alarm_rate,brier,nll,ece,ood_auroc,ood_auprc,ood_detected,ood_detection_delay_s,ood_detection_event_count,ood_detection_censored_count,ood_detection_censoring_time_s,diagnostic_risk_iae,oracle_regret,wall_time_s,stage,sg_level,truth_class,oracle_candidate_id,oracle_horizon_s,solver_tier,evidence_status
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003015,S1_step_pos_006,B4,3015,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.250314588887234,-0.250314588887234,0.0023069466792590147,49.749685411112765,50.00230694667926,0.37502130372338527,0.8126518609308673,0.11507900344499834,4.854082236894399,False,120.0,0.0,0.0,0,0.0,0.5934848876270427,0.36543446517702366,0.2079490771765298,2.463304702182967,4.68398650940499,0.0526002922386021,0.044479817942247535,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.02946737500003817,0.03288226000004215,0.038369899993995205,0,0,0.0,0,0.0,0,0.0,1.5833967820233497e-07,5.486667100651488e-07,5.180323945261066e-07,,,,0,0,,,,,,,,,,0,0,,,,14.037484699998458,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003016,S1_step_pos_006,B4,3016,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24857850581303775,-0.24857850581303775,0.002378748031122446,49.751421494186964,50.00237874803112,0.3743724478743412,0.8009348550384402,0.11461115995924122,4.8392640558062965,False,120.0,0.0,0.0,0,0.0,0.5853545536677853,0.35730520115776504,0.20189670550281866,2.4840621090642334,4.650215881534493,0.050842320784025584,0.04435093833387425,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.029822225833191218,0.03305763500247849,0.08948670000245329,0,0,0.0,0,0.0,0,0.0,2.539229922993158e-07,7.694694983961803e-07,8.117662445251554e-07,,,,0,0,,,,,,,,,,0,0,,,,14.08141969999997,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003017,S1_step_pos_006,B4,3017,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.2508350714479232,-0.2508350714479232,0.0023191136666269596,49.74916492855208,50.00231911366663,0.37989138770705216,0.8109310497691445,0.11551810981149514,4.843904386278169,False,120.0,0.0,0.0,0,0.0,0.5639006785785785,0.3474633606519033,0.20323999197592588,2.479819947116286,4.655182834222924,0.05400987601905384,0.04446668674965093,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.029614047777775137,0.03224309500074014,0.08691600000020117,0,0,0.0,0,0.0,0,0.0,1.684964295867175e-07,5.664723810583361e-07,5.388676221120011e-07,,,,0,0,,,,,,,,,,0,0,,,,14.038912800002436,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003018,S1_step_pos_006,B4,3018,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24936204228297748,-0.24936204228297748,0.002491817438537023,49.750637957717025,50.00249181743854,0.3740871291781295,0.8040525352835716,0.11452404607747281,4.77187199449628,False,120.0,0.0,0.0,0,0.0,0.6001507221364605,0.36842437982078163,0.20753945091510095,2.5491954440687827,4.5921012101806875,0.05277390309281657,0.04394013697027021,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.02920573694435815,0.032520554996153805,0.03620959999534534,0,0,0.0,0,0.0,0,0.0,4.000219240851699e-07,1.1790535997535656e-06,1.28363156543994e-06,,,,0,0,,,,,,,,,,0,0,,,,13.897065600001952,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003019,S1_step_pos_006,B4,3019,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.25024748522215023,-0.25024748522215023,0.0035239628816235496,49.74975251477785,50.00352396288162,0.3741361879016936,0.7998667172171998,0.11493333807126346,4.843769448715548,False,120.0,0.0,0.0,0,0.0,0.6045469018886988,0.3707917942885764,0.21176254587633514,2.513207489644695,4.6421563249066145,0.051201285826763955,0.04482561084585242,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.02970849805587932,0.033267634997537245,0.04037439999956405,0,0,0.0,0,0.0,0,0.0,1.885665888434751e-07,5.928149505174396e-07,6.031221384018665e-07,,,,0,0,,,,,,,,,,0,0,,,,14.07113820000086,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003020,S1_step_pos_006,B4,3020,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24943407407687807,-0.24943407407687807,0.0016201977863423353,49.75056592592312,50.001620197786345,0.3763591451097349,0.7989621186137226,0.11453647316108335,4.8296663821944605,False,120.0,0.0,0.0,0,0.0,0.5862808117613698,0.35920477851135374,0.20267367475617026,2.5056363618469057,4.631332458186869,0.05225189351460905,0.04476312137938178,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.028845365833533126,0.03208054499991704,0.0376202999977977,0,0,0.0,0,0.0,0,0.0,2.1299829328080833e-07,6.40269605778343e-07,6.851306677149912e-07,,,,0,0,,,,,,,,,,0,0,,,,13.784213899998576,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003021,S1_step_pos_006,B4,3021,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.2502159518302505,-0.2502159518302505,0.00285848760694094,49.74978404816975,50.00285848760694,0.3750423924085842,0.8038678064063223,0.11532909371738019,4.830511081832356,False,120.0,0.0,0.0,0,0.0,0.6106170268674246,0.37319778068283116,0.20611169386127953,2.4695185156134194,4.670873711260246,0.05084533925152082,0.044398845226244196,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.02972381749995192,0.03306931499828352,0.08007459999498678,0,0,0.0,0,0.0,0,0.0,2.1442447745156912e-07,6.390678617407275e-07,6.891405485145055e-07,,,,0,0,,,,,,,,,,0,0,,,,14.10741810000036,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003022,S1_step_pos_006,B4,3022,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.2476980510129131,-0.2476980510129131,0.002780594397405387,49.75230194898709,50.00278059439741,0.37293973434926686,0.8095978453809883,0.11384550323445931,4.878064961845752,False,120.0,0.0,0.0,0,0.0,0.5918430231914302,0.36338495037987095,0.20557541356177866,2.4869006099575452,4.662681332338662,0.048903889278139274,0.04592765093639744,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.02975770083329634,0.03284501000089222,0.08101449999958277,0,0,0.0,0,0.0,0,0.0,1.6679861392088213e-07,5.625212396997981e-07,5.406526909853279e-07,,,,0,0,,,,,,,,,,0,0,,,,14.116291199999978,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003023,S1_step_pos_006,B4,3023,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.2476871161775006,-0.2476871161775006,0.0022642813004128746,49.7523128838225,50.00226428130041,0.3724948210652323,0.8045342850537199,0.11359354625017856,4.829709013469156,False,120.0,0.0,0.0,0,0.0,0.5832868666872916,0.3580136772541193,0.20175167736867053,2.4452503708625293,4.690489606934707,0.05088856363472524,0.04543665525684033,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.028746671111285753,0.03195633000177622,0.03598210000200197,0,0,0.0,0,0.0,0,0.0,1.6899822297133937e-07,5.664665839733019e-07,5.412079263629436e-07,,,,0,0,,,,,,,,,,0,0,,,,13.746181599999545,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003024,S1_step_pos_006,B4,3024,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24859123756120993,-0.24859123756120993,0.0023707517613684773,49.75140876243879,50.00237075176137,0.37356003863310877,0.8159660808230892,0.11474519939148543,4.844739000321013,False,120.0,0.0,0.0,0,0.0,0.575872611685763,0.35723426758391574,0.2058583701249685,2.4581501869821025,4.696594574460159,0.04922962902371589,0.045646157430026285,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.029556556111007617,0.03256340499974612,0.044545900003868155,0,0,0.0,0,0.0,0,0.0,1.6864254964721326e-07,5.713059260115116e-07,5.46400649403702e-07,,,,0,0,,,,,,,,,,0,0,,,,14.017632199997024,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003025,S1_step_pos_006,B4,3025,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24691831802528055,-0.24691831802528055,0.0024497971243082075,49.75308168197472,50.00244979712431,0.37330318479769947,0.8062538663085362,0.11355449867257389,4.857140738592108,False,120.0,0.0,0.0,0,0.0,0.6208478310640517,0.38469241408778887,0.21454352178899994,2.4545537804600213,4.7021464614100665,0.05262332872294007,0.04483431844670612,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.029609415833430023,0.03287623499818437,0.08351989999937359,0,0,0.0,0,0.0,0,0.0,1.6750417491939729e-07,5.669658941220845e-07,5.45489341276338e-07,,,,0,0,,,,,,,,,,0,0,,,,14.01789540000027,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003026,S1_step_pos_006,B4,3026,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24822471240808466,-0.24822471240808466,0.005456990972806568,49.75177528759192,50.0054569909728,0.3742033196598281,0.8173997714806456,0.11462005021008649,4.850560897738177,False,120.0,0.0,0.0,0,0.0,0.5429255791321776,0.33798274194109934,0.20229289110649998,2.471297840027019,4.689417611580186,0.05043121092339073,0.044179265764876345,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.029127674444761296,0.03254826499942283,0.08367159999761498,0,0,0.0,0,0.0,0,0.0,1.9164546982697317e-07,5.72688951316902e-07,6.146508131246652e-07,,,,0,0,,,,,,,,,,0,0,,,,13.801222200003394,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003027,S1_step_pos_006,B4,3027,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24916403258800757,-0.24916403258800757,0.004588986500328319,49.750835967411994,50.00458898650033,0.37503244267855557,0.8060149837768131,0.11438645421524461,4.829069192097023,False,120.0,0.0,0.0,0,0.0,0.5974802461107214,0.3718028045996296,0.21380340275176923,2.496015777348228,4.650350604880061,0.05131284173572464,0.04436476894907983,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.029546871388952747,0.03297854500015092,0.08603399999992689,0,0,0.0,0,0.0,0,0.0,1.6674801300853304e-07,5.673954986407104e-07,5.396051402044013e-07,,,,0,0,,,,,,,,,,0,0,,,,13.978803799996967,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003028,S1_step_pos_006,B4,3028,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.2505859335759952,-0.2505859335759952,0.0024247609012736497,49.749414066424,50.00242476090127,0.37528460460484914,0.804560317060418,0.11493350415186689,4.807527411583223,False,120.0,0.0,0.0,0,0.0,0.5779543163185774,0.352330101225673,0.2046580697487008,2.4957552336541933,4.632052127508005,0.05174339737705359,0.043935352093439045,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.029353992500061092,0.032900070001051065,0.03961139999591978,0,0,0.0,0,0.0,0,0.0,1.680762262146196e-07,5.68056069460976e-07,5.45000313329223e-07,,,,0,0,,,,,,,,,,0,0,,,,13.978446199995233,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B4::seed-003029,S1_step_pos_006,B4,3029,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24758052587520313,-0.24758052587520313,0.005628040982691284,49.7524194741248,50.00562804098269,0.3732357937326989,0.8119153496683384,0.11456140500661334,4.825472255453519,False,120.0,0.0,0.0,0,0.0,0.5806742101402922,0.35808199058178314,0.20564236805548086,2.4814347282633427,4.674385438111455,0.05047853868821122,0.04496747045304487,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.029003235833604573,0.03173295500346285,0.0390285000030417,0,0,0.0,0,0.0,0,0.0,1.699448407554982e-07,5.677996693376208e-07,5.480481705694445e-07,,,,0,0,,,,,,,,,,0,0,,,,13.835564400003932,final,A,known,,,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003000,S1_step_pos_006,B5,3000,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.003323082295344899,49.754307691826405,50.003323082295346,0.375,0.766860796348112,0.09181699779853977,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.1,0.04,0.1081034269033598,9.285,2.2587435795736024,0.08,0.02,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.006835322777684875,0.007124459999249666,0.02961679999862099,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.039937800000189,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003001,S1_step_pos_006,B5,3001,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0008806917229296031,49.754307691826405,50.00088069172293,0.375,0.8139410998069521,0.0924367362896946,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.16000000000000003,0.1,0.13529055153309416,0.23000000000000037,6.886366318029797,0.04,0.08,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007349583611297324,0.019509270003982244,0.025105400003667455,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.289560800003528,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003002,S1_step_pos_006,B5,3002,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0008806917229296031,49.754307691826405,50.00088069172293,0.375,0.8139410998069521,0.0924367362896946,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.16000000000000003,0.1,0.13529055153309416,0.23000000000000037,6.886366318029797,0.04,0.08,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007259577499967741,0.020229440000184694,0.03511930000240682,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.202983299997868,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003003,S1_step_pos_006,B5,3003,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.003323082295344899,49.754307691826405,50.003323082295346,0.375,0.766860796348112,0.09181699779853977,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.1,0.04,0.1081034269033598,9.285,2.2587435795736024,0.08,0.02,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.0065744958333501325,0.006900030004544534,0.022370099999534432,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,4.89813800000411,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003004,S1_step_pos_006,B5,3004,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0020109008441232317,49.754307691826405,50.00201090084413,0.375,0.7821198756064284,0.09132395653158219,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.16000000000000003,0.1,0.1349386271814617,0.20000000000000034,6.865511400920708,0.04,0.08,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007651471388857721,0.020692760000747514,0.059897600003750995,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.40913150000415,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003005,S1_step_pos_006,B5,3005,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0031595434001793696,49.754307691826405,50.00315954340018,0.375,0.7775441639650111,0.09191884768854797,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.09000000000000001,0.03,0.10043185351500711,8.110000000000003,1.156951404939059,0.07,0.01,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007312630833540525,0.007696825000311947,0.05530210000142688,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.2387393999961205,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003006,S1_step_pos_006,B5,3006,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0008806917229296031,49.754307691826405,50.00088069172293,0.375,0.8139410998069521,0.0924367362896946,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.16000000000000003,0.1,0.13529055153309416,0.23000000000000037,6.886366318029797,0.04,0.08,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.00726165527762027,0.02131352500000503,0.023102599996491335,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.290520700000343,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003007,S1_step_pos_006,B5,3007,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.003323082295344899,49.754307691826405,50.003323082295346,0.375,0.766860796348112,0.09181699779853977,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.1,0.04,0.1081034269033598,9.285,2.2587435795736024,0.08,0.02,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.006822059444493789,0.007079149995115587,0.049227900002733804,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,4.973825599998236,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003008,S1_step_pos_006,B5,3008,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0038512561649823207,49.754307691826405,50.003851256164985,0.375,0.7798904503240527,0.0919527937893515,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.09000000000000001,0.03,0.10062471065786426,8.115000000000002,1.1607862390874182,0.07,0.01,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007012248888794501,0.009888489999138994,0.02346440000110306,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.134076200003619,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003009,S1_step_pos_006,B5,3009,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0020109008441232317,49.754307691826405,50.00201090084413,0.375,0.7821198756064284,0.09132395653158219,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.16000000000000003,0.1,0.1349386271814617,0.20000000000000034,6.865511400920708,0.04,0.08,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007419159722323659,0.022526839995043704,0.025988500005041715,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.308918899994751,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003010,S1_step_pos_006,B5,3010,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0038512561649823207,49.754307691826405,50.003851256164985,0.375,0.7798904503240527,0.0919527937893515,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.09000000000000001,0.03,0.10062471065786426,8.115000000000002,1.1607862390874182,0.07,0.01,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.006852130277628829,0.007435265001186054,0.021090900001581758,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.075153899997531,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003011,S1_step_pos_006,B5,3011,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.003323082295344899,49.754307691826405,50.003323082295346,0.375,0.766860796348112,0.09181699779853977,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.1,0.04,0.1081034269033598,9.285,2.2587435795736024,0.08,0.02,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.006816190000063216,0.007294669996554148,0.02088709999952698,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.093102099999669,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003012,S1_step_pos_006,B5,3012,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0038512561649823207,49.754307691826405,50.003851256164985,0.375,0.7798904503240527,0.0919527937893515,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.09000000000000001,0.03,0.10062471065786426,8.115000000000002,1.1607862390874182,0.07,0.01,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007050057777673323,0.007460155005173875,0.02433759999985341,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.179396599996835,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003013,S1_step_pos_006,B5,3013,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.003323082295344899,49.754307691826405,50.003323082295346,0.375,0.766860796348112,0.09181699779853977,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.1,0.04,0.1081034269033598,9.285,2.2587435795736024,0.08,0.02,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.006762808333304646,0.0074538749955536335,0.022564700004295446,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.029217899995274,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003014,S1_step_pos_006,B5,3014,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.003323082295344899,49.754307691826405,50.003323082295346,0.375,0.766860796348112,0.09181699779853977,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.1,0.04,0.1081034269033598,9.285,2.2587435795736024,0.08,0.02,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007086912500279949,0.007536690004053527,0.051565200003096834,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.198229900001024,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003015,S1_step_pos_006,B5,3015,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.003323082295344899,49.754307691826405,50.003323082295346,0.375,0.766860796348112,0.09181699779853977,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.1,0.04,0.1081034269033598,9.285,2.2587435795736024,0.08,0.02,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007121179722121775,0.007611194997662106,0.04801040000165813,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.197408200001519,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003016,S1_step_pos_006,B5,3016,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.003323082295344899,49.754307691826405,50.003323082295346,0.375,0.766860796348112,0.09181699779853977,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.1,0.04,0.1081034269033598,9.285,2.2587435795736024,0.08,0.02,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007085553611129096,0.007489699999496224,0.030236700004024897,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.200986400006514,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003017,S1_step_pos_006,B5,3017,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.003323082295344899,49.754307691826405,50.003323082295346,0.375,0.766860796348112,0.09181699779853977,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.1,0.04,0.1081034269033598,9.285,2.2587435795736024,0.08,0.02,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007034913333154691,0.007425800000783056,0.022227000001294073,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.233521300004213,final,A,known,H2,2.0,FINAL,canonical_episode
phase-b1::final::sg-A::S1_step_pos_006::B5::seed-003018,S1_step_pos_006,B5,3018,d5freq.episode-result.v2,True,True,True,True,,,,False,False,False,False,False,False,0.24569230817359397,-0.24569230817359397,0.0020109008441232317,49.754307691826405,50.00201090084413,0.375,0.7821198756064284,0.09132395653158219,3.216321515749712,False,120.0,0.0,0.0,0,0.0,0.16000000000000003,0.1,0.1349386271814617,0.20000000000000034,6.865511400920708,0.04,0.08,,,,0.0,0,0.0,0.0,0,0.0,0.0,360,0.007099740555632807,0.02022257499556872,0.027391700001317076,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,0,0,,,,5.117376000001968,final,A,known,H2,2.0,FINAL,canonical_episode
