scope,scenario_id,sg_level,factor,method,reference_method,metric,attempted_pair_union_count,finite_pair_count,mean_method,mean_reference,mean_difference,mean_relative_difference,relative_ci95_low,relative_ci95_high,sign_flip_pvalue,wilcoxon_pvalue
scenario,S5_multi_switch_stochastic,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0.03906829741959109,0.03798398074534364,0.0010843166742474468,0.11345965538211224,-0.055283352552498596,0.295887436628653,0.7410258974102589,0.7000329215079546
scenario,S5_multi_switch_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0.03383652433303088,0.03374760986437532,8.891446865557038e-05,0.060613366494051996,-0.07582903276077459,0.21128786829712293,0.9712028797120288,0.9676735773682594
scenario,S6_sluggish_coincident_high_noise,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,90,90,0.291363384579213,0.2913774569733972,-1.4072394184096017e-05,-4.731268759140671e-05,-0.00014630851788145847,4.988350430724119e-05,0.3467653234676532,0.40150347847783485
scenario,S6_sluggish_coincident_high_noise,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0.28973603913253726,0.28971905431333494,1.69848192022611e-05,5.896147934115119e-05,-7.938729421882674e-05,0.00027281538196600156,0.811018898110189,0.7765688337385654
scenario,S6_sluggish_coincident_high_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0.2922060077507839,0.29223704838870895,-3.104063792506532e-05,-0.00010487511272145892,-0.00025895458564380503,-3.1716051468555876e-06,0.0857914208579142,0.3598779272288084
scenario,S6_sluggish_coincident_high_noise,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0.29214810685431786,0.2921762682181474,-2.8161363829483827e-05,-9.602442939391241e-05,-0.00030640658524137094,2.604452773165228e-05,0.43665633436656337,0.6263462882488966
scenario,S6_sluggish_coincident_low_noise,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S8_ood_time_varying_delay,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S8_ood_time_varying_delay,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S8_ood_time_varying_delay,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S8_ood_time_varying_delay,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S9_compound_unavailable_double_step,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S9_compound_unavailable_double_step,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S9_compound_unavailable_double_step,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
scenario,S9_compound_unavailable_double_step,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,0,0,,,,,,,,
overall,ALL,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,720,717,0.8016171297279437,0.7994553198643104,0.0021618098636333478,0.004373556915957375,0.00019894034810732355,0.008653553945567743,0.1501849815018498,0.050625246185168116
overall,ALL,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,240,240,0.9849611211505248,0.9816186232799705,0.003342497870554357,0.005695797915386382,-0.0024177976287177052,0.014210156142577398,0.300969903009699,0.13530657194030116
overall,ALL,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,240,238,0.8524170746519748,0.8494145439043042,0.003002530747670521,0.00544806005645915,-0.001409969523881306,0.012304949201250975,0.24967503249675033,0.08860998767096703
overall,ALL,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,240,239,0.5669186157809195,0.5667796372648254,0.00013897851609406077,0.0019757762159474013,-0.004329009625409685,0.008559494317844042,0.9368063193680632,0.8443993133998775
scenario,S0_nominal_stochastic,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,90,90,0.6852684931452591,0.6849435555026029,0.00032493764265619293,0.0009008975045975651,-0.00615203260972673,0.00810431264405015,0.8956104389561044,0.7007840628373874
scenario,S0_nominal_stochastic,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.7250988244190247,0.7207318639432934,0.004366960475731426,0.0065887426449329056,-0.004595534220166808,0.01806863937838839,0.3010698930106989,0.3492113798856735
scenario,S0_nominal_stochastic,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.7130578482492745,0.7136755521210435,-0.0006177038717688302,-0.00015866652069256812,-0.012667908254406748,0.012082427353553941,0.8893110688931107,0.7765688337385654
scenario,S0_nominal_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.6176488067674782,0.6204232504434722,-0.002774443675994017,-0.0037273836104476416,-0.016821964646975923,0.009496060043135168,0.5134486551344866,0.583757072687149
scenario,S1_step_neg_002,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_002,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_002,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_002,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_004,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_004,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_004,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_004,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_006,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_006,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_006,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_006,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_008,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_008,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_008,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_neg_008,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_002,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_002,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_002,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_002,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_004,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_004,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_004,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_004,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_006,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,90,90,0.5269218993711335,0.5223888843546114,0.004533015016522164,0.01268211183535655,-0.006930066067308578,0.03276106819770071,0.4413558644135586,0.502893372945267
scenario,S1_step_pos_006,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.5801252909627921,0.5735883094041115,0.006536981558680508,0.019892538690196197,-0.025723554967360025,0.06632759848122514,0.649035096490351,0.583757072687149
scenario,S1_step_pos_006,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.5370373343529506,0.5295759900784398,0.00746134427451071,0.017126746395690798,-0.013311153736491398,0.0480306220678719,0.403959604039596,0.5978077705949545
scenario,S1_step_pos_006,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.46360307279765806,0.4640023535812828,-0.00039928078362472437,0.0010270504201826763,-0.018106758480909917,0.020831335035516426,0.9333066693330667,1.0
scenario,S1_step_pos_008,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_008,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_008,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S1_step_pos_008,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S2_sluggish_switch_050,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,90,90,0.8313432968578188,0.8299641432577393,0.0013791536000795758,0.0012651748523945508,-0.003110608779747824,0.005816035434678638,0.44815518448155184,0.46275177950431445
scenario,S2_sluggish_switch_050,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.9744338083404395,0.9684331487968137,0.006000659543625641,0.006356443100230948,0.0004817767042646363,0.013140923112140353,0.051894810518948106,0.024786051362752914
scenario,S2_sluggish_switch_050,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.8874813835652395,0.8867417870207437,0.0007395965444961128,0.0008881250888636769,-0.005881828239375683,0.00759483506697226,0.8148185181481852,0.5291051845997572
scenario,S2_sluggish_switch_050,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.6321146986677777,0.6347174939556607,-0.002602795287883027,-0.00344904363191097,-0.012849084961638918,0.006508236571628785,0.40535946405359463,0.3284698575735092
scenario,S2_sluggish_switch_060,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,90,89,0.8243581297473879,0.8247262336714679,-0.00036810392408019165,-0.0003111972774377192,-0.006190126352804324,0.005440431314661128,0.8827117288271172,0.9364117306360437
scenario,S2_sluggish_switch_060,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.9553415139526724,0.9595868949431564,-0.004245380990484116,-0.0039051996295225823,-0.01360341736426168,0.00507411869476444,0.4026597340265973,0.9515264742076397
scenario,S2_sluggish_switch_060,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,29,0.8814070309123362,0.8752128243932782,0.006194206519057934,0.007033892108931474,-0.002177137238818154,0.017749375746431425,0.17578242175782421,0.24702516570687294
scenario,S2_sluggish_switch_060,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.6382274744159864,0.6410618680353628,-0.0028343936193764557,-0.0038174479988430784,-0.013988371237513396,0.005937971458700286,0.41125887411258877,0.4521643426269293
scenario,S2_sluggish_switch_090,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S2_sluggish_switch_090,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S2_sluggish_switch_090,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S2_sluggish_switch_090,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S3_derated_coincident,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,90,88,0.7749899220629078,0.7714327795380856,0.0035571425248223016,0.011047191428527378,-0.00678109393982296,0.029277433090355395,0.6258374162583742,0.5490640520675911
scenario,S3_derated_coincident,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,1.0139477008166191,1.0050490837097124,0.008898617106906488,0.012420210619124213,-0.016141267937324788,0.04632664402765979,0.607039296070393,0.7765688337385654
scenario,S3_derated_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,29,0.8188376859939968,0.8293105481530906,-0.01047286215909363,-0.009919986978532993,-0.03699780268937143,0.016951223923028492,0.38886111388861117,0.4293668270111084
scenario,S3_derated_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,29,0.48394445597280733,0.47188297212484587,0.012061483847961487,0.030594005155659985,-0.0023442879227843316,0.0644727872681845,0.143985601439856,0.07975950092077255
scenario,S4_unavailable_coincident,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,90,90,0.5240738447205988,0.5233340110402068,0.0007398336803919307,0.0007721604754792943,-0.006253693651470285,0.0075165309551397715,0.7087291270872913,0.20000234730584598
scenario,S4_unavailable_coincident,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.6502491244487469,0.6506266684997956,-0.0003775440510485913,0.0003157779735802717,-0.014157194870229272,0.014459783201248723,0.9362063793620637,0.6120056137442589
scenario,S4_unavailable_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.6519005502546708,0.6481959490474856,0.003704601207185217,0.0056242750073694,-0.004656284931717664,0.015265816473334437,0.27617238276172384,0.12935307621955872
scenario,S4_unavailable_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.2700718594583785,0.2711794155733393,-0.0011075561149608338,-0.00362357155451179,-0.015351477928048763,0.006515966721938923,0.5086491350864913,0.7765688337385654
scenario,S5_multi_switch_stochastic,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,90,90,0.7729019590260148,0.7680247968963635,0.004877162129651374,0.007049049671279792,-0.007394075212090344,0.021588739226962094,0.40375962403759624,0.502893372945267
scenario,S5_multi_switch_stochastic,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.8755613233516916,0.8755944322048751,-3.3108853183376015e-05,0.000859590101285002,-0.023313902016170777,0.024520513063503065,0.9983001699830018,0.7303419969975948
scenario,S5_multi_switch_stochastic,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.8518958636579,0.834835508067398,0.01706035559050176,0.0225899148886343,-0.003778375895620281,0.05064096573623199,0.1596840315968403,0.17719271034002304
scenario,S5_multi_switch_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.5912486900684528,0.5936444504168172,-0.002395760348364262,-0.0023023559760799246,-0.025693780361304142,0.019872248762316306,0.7358264173582642,1.0
scenario,S6_sluggish_coincident_high_noise,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,90,90,1.4727404549445335,1.4704862194662363,0.0022542354782974813,0.0016793170022587557,-0.0025672601039399075,0.0058858853745022,0.5009499050094991,0.30392513989680736
scenario,S6_sluggish_coincident_high_noise,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,2.1049313829122123,2.0993385847380055,0.005592798174206873,0.003038279823264107,-0.00415818037212322,0.010373303754518082,0.48655134486551344,0.4399667661637068
scenario,S6_sluggish_coincident_high_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,1.4775659191495092,1.4779580018442138,-0.0003920826947043284,-5.9226704674888765e-05,-0.007215382969714725,0.00710529111173946,0.9463053694630537,0.8393927440047264
scenario,S6_sluggish_coincident_high_noise,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0.8357240627718797,0.8341620718164899,0.0015619909553898988,0.0020588978881870487,-0.005576781401338554,0.009349694791187043,0.6195380461953804,0.4898460879921913
scenario,S6_sluggish_coincident_low_noise,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S8_ood_time_varying_delay,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S8_ood_time_varying_delay,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S8_ood_time_varying_delay,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S8_ood_time_varying_delay,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S9_compound_unavailable_double_step,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S9_compound_unavailable_double_step,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S9_compound_unavailable_double_step,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
scenario,S9_compound_unavailable_double_step,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,0,0,,,,,,,,
overall,ALL,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,720,717,0.8804035677685359,0.8808484446891075,-0.0004448769205715937,0.005348255896432812,-0.0011744509445642622,0.012179591651307053,0.8772122787721228,0.9724652916060542
overall,ALL,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,240,240,0.8781740317488977,0.8781272083537931,4.6823395104485244e-05,0.0048724112483898106,-0.006035180555487084,0.016365708098498702,0.9911008899110089,0.8048626084792537
overall,ALL,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,240,238,0.8853466983603363,0.8858173903643091,-0.00047069200397292717,0.006632217842293387,-0.005136115567595316,0.018598814767637063,0.929007099290071,0.6911009496813467
overall,ALL,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,240,239,0.8777199843537439,0.8786329118429879,-0.0009129274892441514,0.004547501806121105,-0.0071126656122314676,0.016420663394566104,0.8579142085791421,0.6946601536063667
scenario,S0_nominal_stochastic,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,90,90,0.4096833216346937,0.4096105066340847,7.281500060892663e-05,0.00023752951715886456,-0.007894180421766105,0.00859806824246369,0.9631036896310369,0.9023268398305496
scenario,S0_nominal_stochastic,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0.4416570231096112,0.4385907635982523,0.0030662595113588303,0.007536683884417971,-0.004909301048965902,0.020200693413097902,0.2882711728827117,0.24494642950594425
scenario,S0_nominal_stochastic,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0.4339922891126458,0.43355630641808474,0.00043598269456108043,0.0017705670427780886,-0.012424104748825238,0.015607818225784094,0.8882111788821118,0.7303419969975948
scenario,S0_nominal_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0.35340065268182397,0.35668444988591713,-0.0032837972040931306,-0.008594662375719462,-0.023759718144797472,0.006945713655315589,0.252974702529747,0.24494642950594425
scenario,S1_step_neg_002,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_002,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_002,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_002,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_004,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_004,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_004,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_004,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_006,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_006,A,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_006,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_006,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
scenario,S1_step_neg_008,ALL,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,0,0,,,,,,,,
