method,candidate_set_contains_truth,classifier,diagnostic_declared_mode_change,event_time_s,false_mode_alarm_under_load,missed_mode_change,pre_mode,run_id,scenario_id,schema_version,seed,sg_level,target_mode_detected_within_20s,true_mode_after,true_source
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003008,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003008,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003009,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003009,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003010,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003010,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003011,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003011,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003012,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003012,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003013,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003013,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003014,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003014,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003015,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003015,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003016,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003016,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003017,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003017,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003018,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003018,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003019,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003019,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003020,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003020,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003021,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003021,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003022,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003022,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003023,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003023,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003024,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003024,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003025,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003025,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003026,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003026,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003027,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003027,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003028,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003028,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003029,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,B,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S3_derated_coincident::P_old::seed-003029,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,B,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003000,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003000,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003001,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003001,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003002,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003002,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003003,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3003,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003003,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3003,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003004,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3004,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003004,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3004,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003005,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003005,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003006,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003006,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003007,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003007,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003008,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003008,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003009,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003009,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003010,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003010,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003011,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003011,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003012,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003012,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003013,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003013,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003014,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003014,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003015,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003015,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003016,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003016,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003017,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003017,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003018,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003018,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003019,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003019,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003020,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003020,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003021,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003021,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003022,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003022,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003023,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003023,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003024,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003024,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003025,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003025,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003026,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003026,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003027,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003027,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003028,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003028,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003029,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,C,True,derated,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S3_derated_coincident::P_old::seed-003029,S3_derated_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,C,True,derated,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003000,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,A,True,unavailable,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003000,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,A,True,unavailable,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003001,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,A,True,unavailable,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003001,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,A,True,unavailable,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003002,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,A,True,unavailable,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003002,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,A,True,unavailable,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003003,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3003,A,True,unavailable,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003003,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3003,A,True,unavailable,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003004,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3004,A,True,unavailable,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003004,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3004,A,True,unavailable,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003005,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,A,True,unavailable,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003005,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,A,True,unavailable,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003006,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,A,True,unavailable,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003006,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,A,True,unavailable,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003007,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,A,True,unavailable,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003007,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,A,True,unavailable,coincident
