scenario_id,split,seed,design_cell,plant,mechanism,capability_mechanism,sg_tension,period_s,control_period_s,condition,known_ood,duration_s,capability_change_time_s,load_event_time_s,load_area,load_sign,load_magnitude_pu,timing_relation,initial_soc,initial_soc_area1,initial_soc_area2,value_region,probe_worthwhile_preregistered,contract_violation,contract_status,factor_assignment,method,physical_success,frequency_peak_hz,ace_iae_pu_s,tie_iae_pu_s,sg_mechanical_mileage_pu,bess_energy_throughput_pu_s,terminal_recovery,hard_violation,command_violation,normal1h,controller_calls,attempted_optimization_calls,solver_failure_calls,fallback_calls,restoration_calls,p99_solve_time_s,full_rolling,certificate_issues,certificate_revocations,probe_active_calls,probe_command_l1_pu_s,certified_surplus_l1_pu_s,ordinary_controller_truth_read,evaluation_only_truth_read,voi_decision_calls,voi_worthwhile_calls,voi_abstention_calls,voi_probe_triggers,candidate_diameter_reduction_mean,candidate_diameter_reduction_max,passive_certificate_renewals,maximum_unmetered_responsibility_jump_pu,probe_aborts_on_change
D5-M2-NORMAL1H-5399,validation,5399,A_full_nonlinear|normal1h|low|4,A_full_nonlinear,power_drop,none,low,4.0,4.0,known,known,3600.0,5000.0,0.0,both,0,,continuous_normal_profile,0.5,0.5,0.5,NORMAL_OPERATION,False,False,WITHIN_CONTRACT,M2_GENUINE_3600S_SIMULATION,contract_only_recourse_mpc,True,0.0072726375431609,5.636761499214472,1.8912495553047592,2.1463357430654604,0.5039054455183725,True,False,False,True,901,901,0,0,0,0.0965052000028663,True,0,0,0,0.0,0.0,False,False,0,0,0,0,0.0,0.0,0,0.0,0
D5-M2-NORMAL1H-5399,validation,5399,A_full_nonlinear|normal1h|low|4,A_full_nonlinear,power_drop,none,low,4.0,4.0,known,known,3600.0,5000.0,0.0,both,0,,continuous_normal_profile,0.5,0.5,0.5,NORMAL_OPERATION,False,False,WITHIN_CONTRACT,M2_GENUINE_3600S_SIMULATION,voi_accr_mpc,True,0.0072726375431609,5.636761499214472,1.8912495553047592,2.1463357430654604,0.5039054455183725,True,False,False,True,901,901,0,0,0,0.098465799994301,True,0,0,0,0.0,0.0,False,False,901,0,901,0,0.0,0.0,0,0.0,0
