evidence_source,member_path,bytes,declared_sha256,actual_sha256,hash_match,retention
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/src/direction1freq/identification/capability_set.py,5974,bc61dbc4a41daa578def4a28f5b73cf426271b28897e4d2667253447959875b9,bc61dbc4a41daa578def4a28f5b73cf426271b28897e4d2667253447959875b9,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/src/direction1freq/models/__init__.py,446,85c7f51ac6bc89f26df9a233e3521c2f5b40b9ece18322f354193983151c5168,85c7f51ac6bc89f26df9a233e3521c2f5b40b9ece18322f354193983151c5168,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/src/direction1freq/models/bess.py,5591,bf4429048d4c7deb5e00b98486dfb03a69635f1719ec5ba40fab7b8bedbcc0e9,bf4429048d4c7deb5e00b98486dfb03a69635f1719ec5ba40fab7b8bedbcc0e9,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/src/direction1freq/models/plant_a.py,6011,12326569e84955fdfb739472cd3e49f09439227057f69ea808456d5049b41699,12326569e84955fdfb739472cd3e49f09439227057f69ea808456d5049b41699,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/src/direction1freq/models/plant_b_andes.py,10288,ebd2d2739333effc66c07e71519fa09c662e95e9feeaca30e4ba50fcd3b12b77,ebd2d2739333effc66c07e71519fa09c662e95e9feeaca30e4ba50fcd3b12b77,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/tests/phase_d/test_d1_literature.py,919,cd28d70e5b0be42a2da4a8a5d06afefe0e4d180887f4dea6d26bcefc9f4c31ad,cd28d70e5b0be42a2da4a8a5d06afefe0e4d180887f4dea6d26bcefc9f4c31ad,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/tests/phase_d/test_d2_physics.py,2468,20c61215ae5c579eecad7947d24bf7e0044b17433222c971c56971824ad2eb62,20c61215ae5c579eecad7947d24bf7e0044b17433222c971c56971824ad2eb62,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/tests/phase_d/test_d3_causal_estimation.py,1810,0afb8888de1397b92bec67c63991782517eace9854a1ef925fd17143a04845ff,0afb8888de1397b92bec67c63991782517eace9854a1ef925fd17143a04845ff,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/tests/phase_d/test_d7_negative_protocol.py,2752,9159b497a7e78fba0f0d6ef6b6a9a1ff389f3ec9dd60cd603fe9ef8bfcdd7c18,9159b497a7e78fba0f0d6ef6b6a9a1ff389f3ec9dd60cd603fe9ef8bfcdd7c18,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/tests/phase_d/test_d8_negative_result.py,2633,23a5faacd10126deea7343ef7db405728c4d59bab660816c1826c5b037f86bbe,23a5faacd10126deea7343ef7db405728c4d59bab660816c1826c5b037f86bbe,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,04_SOURCE/tests/phase_d/test_d9_audit_and_package.py,2873,511168842653adceb81d2154eddc7a0cba9c85d7b84fbc022c6eb073affefd1b,511168842653adceb81d2154eddc7a0cba9c85d7b84fbc022c6eb073affefd1b,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,05_CONFIG_AND_ENV/configs/phase_d/master.yaml,1396,81399b79310b628ccc3c066b419152bbed952b7c87575ac05a0efd95cde8abdf,81399b79310b628ccc3c066b419152bbed952b7c87575ac05a0efd95cde8abdf,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,05_CONFIG_AND_ENV/environment.json,545,3c570ccffe1a8104ecbe4c779117a218df0248725b81610bdded62b1d56b74e8,3c570ccffe1a8104ecbe4c779117a218df0248725b81610bdded62b1d56b74e8,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,05_CONFIG_AND_ENV/environment.yml,737,acdf1eb91c8a038a02b50e46681a1921449d5fa0ee8cb1f83544435005d6c61e,acdf1eb91c8a038a02b50e46681a1921449d5fa0ee8cb1f83544435005d6c61e,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,05_CONFIG_AND_ENV/pyproject.toml,1009,41fa0ab4e96f7c66639d84e2dd86c636b8caaa3bc66f8fb2ff026b11e76f3082,41fa0ab4e96f7c66639d84e2dd86c636b8caaa3bc66f8fb2ff026b11e76f3082,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,05_CONFIG_AND_ENV/requirements-lock.txt,3233,0fdd27a8aa5497e3d0af63ad4a5681bd22da73f5ca849fb7ca93de08d9132040,0fdd27a8aa5497e3d0af63ad4a5681bd22da73f5ca849fb7ca93de08d9132040,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,05_CONFIG_AND_ENV/SOLVER_AND_ENVIRONMENT.md,619,5f082cfb1ba3fafaed8ccabb4003d82d6fa3c6eae27f0b72fc82b5c3af885352,5f082cfb1ba3fafaed8ccabb4003d82d6fa3c6eae27f0b72fc82b5c3af885352,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/AUDIT_RESULTS.json,465,281013dee34b116087a4340920afdac08160f98636b55897f63e69e66b35ef80,281013dee34b116087a4340920afdac08160f98636b55897f63e69e66b35ef80,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/D2_PHYSICS/model_validation.json,2040,6e0b68c24321a6e5e85d032477795ee99a9d6bc3ffeade478e3f79d22739e522,6e0b68c24321a6e5e85d032477795ee99a9d6bc3ffeade478e3f79d22739e522,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/D2_PHYSICS/physical_validation_checks.csv,730,e9dbf74a35ee44fcf7f83b86bb4c2c5b0fbc7fc5147fd87498c1cd2154fc8395,e9dbf74a35ee44fcf7f83b86bb4c2c5b0fbc7fc5147fd87498c1cd2154fc8395,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/D2_PHYSICS/plant_a_validation_trace.parquet,549767,b830a98dbb410037e7e06dbbf10af2de3c83886052eb4dbac28021f4005f3e1d,b830a98dbb410037e7e06dbbf10af2de3c83886052eb4dbac28021f4005f3e1d,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/D2_PHYSICS/plant_b_native_validation_trace.parquet,409333,17a7e4561eb25b37a353fcedf9ce9c673c13458eee0bcf42616df96f0ed43bc5,17a7e4561eb25b37a353fcedf9ce9c673c13458eee0bcf42616df96f0ed43bc5,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/D3_H2_GATE.json,4202,7d8f334e4aa746d4248a9e898a86e104e8de2478f4199561a3bc684af0c718a1,7d8f334e4aa746d4248a9e898a86e104e8de2478f4199561a3bc684af0c718a1,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D0/d0_freeze_baseline.log,2562,5923a92405bf22576a13445639f70fef827147afde58de69288ae1d9753ea18d,5923a92405bf22576a13445639f70fef827147afde58de69288ae1d9753ea18d,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D0/pytest_phase_c.log,204,ec7780bc0971818acf314bf88ac1a4a3a730e996092818032bedd3738aee8d08,ec7780bc0971818acf314bf88ac1a4a3a730e996092818032bedd3738aee8d08,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D0/pytest_phase_c.xml,2712,ad66f6b910232998ca894b6cb012fca62d3a307e6a200be678b5194c54847c5d,ad66f6b910232998ca894b6cb012fca62d3a307e6a200be678b5194c54847c5d,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D1/d1_literature.log,3638,b1a040c667ea37c9023bf24959be33e71ebe6a36df709a0ff5e1e4b169a26591,b1a040c667ea37c9023bf24959be33e71ebe6a36df709a0ff5e1e4b169a26591,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D1/pytest_d1.log,202,19a66b0c155c8784798fb95aa4a74b8b1ee80d992cef1f1bc937f561244676e2,19a66b0c155c8784798fb95aa4a74b8b1ee80d992cef1f1bc937f561244676e2,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D1/pytest_d1.xml,478,6ba0b43c957afc81c0e511baf0114e855e0484a8c9422aaa0e0611c4582788be,6ba0b43c957afc81c0e511baf0114e855e0484a8c9422aaa0e0611c4582788be,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D2/d2_finalize_cached.log,5270,976449540f6c7f95824ba46dd5901a328f8143be65fc8353ce761c5d11e83bd0,976449540f6c7f95824ba46dd5901a328f8143be65fc8353ce761c5d11e83bd0,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D2/d2_stderr.log,4510,f3f7e8ab212b5159c99e35061329269b7923a9aaf0a02aadd72b34394be85b7b,f3f7e8ab212b5159c99e35061329269b7923a9aaf0a02aadd72b34394be85b7b,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D2/d2_stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D2/pytest_d0_d2.log,204,b853f251fc2ce5bb44289929fac12cccefdbb490db36f292986946f36cdce4e5,b853f251fc2ce5bb44289929fac12cccefdbb490db36f292986946f36cdce4e5,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D2/pytest_d0_d2.xml,3447,bcde0f0fc3e1fdf8543a39002cf8a01f71792c383fbf988189f7ff07fdaa99c0,bcde0f0fc3e1fdf8543a39002cf8a01f71792c383fbf988189f7ff07fdaa99c0,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D2/pytest_d2.log,202,e755e409c66c0e369a1ef29160900052235d7f29c774ae047f6b33db64bd5c68,e755e409c66c0e369a1ef29160900052235d7f29c774ae047f6b33db64bd5c68,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D2/pytest_d2.xml,759,b53b2c46932c0f470377be1faabee879afff67baf041758f9be1846db64cdf1c,b53b2c46932c0f470377be1faabee879afff67baf041758f9be1846db64cdf1c,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D3/d3_stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D3/d3_stdout.log,5283,f2bbac4daceb4b9541954f0aec1d0d29dd812cea0523a3754db6fed1eda17349,f2bbac4daceb4b9541954f0aec1d0d29dd812cea0523a3754db6fed1eda17349,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D3/operational_restart_001.json,456,4127e157556e1301ab00473b074af36740e6daed46153973e9859faa8e1eec77,4127e157556e1301ab00473b074af36740e6daed46153973e9859faa8e1eec77,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D3/pytest_d3_unit.log,202,90af6042cc2a7abd5ae11c1a85b7b2cac7562911adbfdcdc5aecb8b7f8c2a5d5,90af6042cc2a7abd5ae11c1a85b7b2cac7562911adbfdcdc5aecb8b7f8c2a5d5,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D3/pytest_d3_unit.xml,691,9cce740b4b85660a16f4d6c78556067eb03be5865897cbd7b8748806a63b1a49,9cce740b4b85660a16f4d6c78556067eb03be5865897cbd7b8748806a63b1a49,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D7/d7_lock.log,144,52d5516bea0531baad9d157d45845519636d06407df33de1bcde6336ed69c3fa,52d5516bea0531baad9d157d45845519636d06407df33de1bcde6336ed69c3fa,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D7/d7_lock_final.log,144,52d5516bea0531baad9d157d45845519636d06407df33de1bcde6336ed69c3fa,52d5516bea0531baad9d157d45845519636d06407df33de1bcde6336ed69c3fa,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D7/pytest_d7.log,202,0387064a89c22b685d67945d125e965aa8fcace20c5cfc67f2cb45b04213447b,0387064a89c22b685d67945d125e965aa8fcace20c5cfc67f2cb45b04213447b,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D7/pytest_d7.xml,672,7663d37fdea038e885566e25dee441fdef885f0f1fe6d6d37240c47683a3f4da,7663d37fdea038e885566e25dee441fdef885f0f1fe6d6d37240c47683a3f4da,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D8/d8_finalize.log,210,3aeb22142e7a25a834ec7bff6598bd22f350505203f1afbb22a2b705fa101f4a,3aeb22142e7a25a834ec7bff6598bd22f350505203f1afbb22a2b705fa101f4a,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D8/d8_finalize_final.log,210,3aeb22142e7a25a834ec7bff6598bd22f350505203f1afbb22a2b705fa101f4a,3aeb22142e7a25a834ec7bff6598bd22f350505203f1afbb22a2b705fa101f4a,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D8/pytest_d7_d8_regression.log,202,245f3f63a9da004b1737a57294b1df08a91d9f26d7e059ddfc5fb0d484321985,245f3f63a9da004b1737a57294b1df08a91d9f26d7e059ddfc5fb0d484321985,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D8/pytest_d7_d8_regression.xml,1340,21180fa4c8e92ad1d61c2463fa2a3defab440c6c638694297ab9f35ae019c67e,21180fa4c8e92ad1d61c2463fa2a3defab440c6c638694297ab9f35ae019c67e,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D8/pytest_d8.log,202,ef493e490abae399b78ad829a6faae65e0d9fa5ef79f2be152d246d90f0305e1,ef493e490abae399b78ad829a6faae65e0d9fa5ef79f2be152d246d90f0305e1,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D8/pytest_d8.xml,651,f231d6e8994f018fca941afb23f2f92c2499a2157d676b272285f12205314306,f231d6e8994f018fca941afb23f2f92c2499a2157d676b272285f12205314306,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/coverage.xml,18796,538366a34a46ad068c8b5ceccdd616d751e1255797e282d6be8cdede5342eb6b,538366a34a46ad068c8b5ceccdd616d751e1255797e282d6be8cdede5342eb6b,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/coverage_initial.xml,18796,2ef2cb0c4bb089fcb9f84e82d37dd9531389ccde9ebfff89234be8accdbcb248,2ef2cb0c4bb089fcb9f84e82d37dd9531389ccde9ebfff89234be8accdbcb248,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/d9_build_package.log,2494,4249bfc0feb7cfe6d0a086ab7fd513c200f479166b45ebb0cde6b1bf82ca2e84,4249bfc0feb7cfe6d0a086ab7fd513c200f479166b45ebb0cde6b1bf82ca2e84,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/full_pytest.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/full_pytest.stdout.log,2948,abd3435d67a0a142e2d4322215ee3c694d7a759ad7078fa18ab8954276e1da87,abd3435d67a0a142e2d4322215ee3c694d7a759ad7078fa18ab8954276e1da87,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/full_pytest.xml,89154,025e09a4c71b667db0df070c9f00a745711d482a11887a89653dcf27e5a6913a,025e09a4c71b667db0df070c9f00a745711d482a11887a89653dcf27e5a6913a,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/full_pytest_initial.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/full_pytest_initial.stdout.log,6853,46501d38cb656187d2fc152aa02dee19c2f33370f561b04ca0fd5a98d70a0f17,46501d38cb656187d2fc152aa02dee19c2f33370f561b04ca0fd5a98d70a0f17,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/full_pytest_initial.xml,93014,9a1562ba61bd9ee2e69f2cc7bf07d5e2226674b2b4f9d42a38fe5840bfafa76b,9a1562ba61bd9ee2e69f2cc7bf07d5e2226674b2b4f9d42a38fe5840bfafa76b,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/license_retry.log,202,bb7b67b3cae07325b996868247549942534d25c2c788313e3242668206598972,bb7b67b3cae07325b996868247549942534d25c2c788313e3242668206598972,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/license_retry.xml,519,e0f113572d5870d181db8adf09829e7d712513b382fd116e2315b226c487cb7c,e0f113572d5870d181db8adf09829e7d712513b382fd116e2315b226c487cb7c,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/package_audit.log,202,f86bedc25c89d8032a0b21e154c06ee9099b2b80a21e0301c2e2aa1d9a1247ec,f86bedc25c89d8032a0b21e154c06ee9099b2b80a21e0301c2e2aa1d9a1247ec,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/package_audit.xml,646,458f800b3714ab557e62c5076fd93fa462956e0ea3c5a2f501c9465d51564dcd,458f800b3714ab557e62c5076fd93fa462956e0ea3c5a2f501c9465d51564dcd,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/phase_d_final.log,632,78316a2539a783af62d9e3ff4d4061dd6f70707611b5e63a53386f40116e31b1,78316a2539a783af62d9e3ff4d4061dd6f70707611b5e63a53386f40116e31b1,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/phase_d_final.xml,2066,7b4267bbc08b8ac2aae4d9a42d4b11d4f3350b518186d988a0bd062df7496c1b,7b4267bbc08b8ac2aae4d9a42d4b11d4f3350b518186d988a0bd062df7496c1b,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/prepackage_phase_d.log,632,9a2b956b4df6bb76cbcfffecc61490dcc250b7a6065f25cb37c065ca8149f0fa,9a2b956b4df6bb76cbcfffecc61490dcc250b7a6065f25cb37c065ca8149f0fa,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/logs/D9/prepackage_phase_d.xml,3241,7b5d08ada8ae07a4eb3db05fee769459e486dae68b9e5edfe35e94e87f4c0548,7b5d08ada8ae07a4eb3db05fee769459e486dae68b9e5edfe35e94e87f4c0548,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/model_validation_reports/CROSS_MODEL_COMPARISON.md,489,4f6bd5736f9dc63e6baddd35e04d3cd4db3568aa9667fe81f98e0d226af82e40,4f6bd5736f9dc63e6baddd35e04d3cd4db3568aa9667fe81f98e0d226af82e40,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/model_validation_reports/DATA_LEAKAGE_AUDIT.md,405,35399f639a72a97d1848c9807440c66826d68327d419a75cdb65f63ccb08ce46,35399f639a72a97d1848c9807440c66826d68327d419a75cdb65f63ccb08ce46,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/model_validation_reports/MODEL_VALIDATION_REPORT.md,382,9e31d641ca3063c0449364773fc3f1770c0e6e090d6e3a58b3fa86f71ed29ec2,9e31d641ca3063c0449364773fc3f1770c0e6e090d6e3a58b3fa86f71ed29ec2,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/ORACLE_QUALIFICATION_STATUS.md,711,967103871b4337800aa062ad1d20777495168db855a505a2049c69cce6e9ebfb,967103871b4337800aa062ad1d20777495168db855a505a2049c69cce6e9ebfb,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,06_TESTS_AND_VERIFICATION/TUBE_AND_TERMINAL_CERTIFICATE_STATUS.md,376,df01b42b1162cea452e465be0edac254337b57b170d4020e12ca5e4c86cc9dd0,df01b42b1162cea452e465be0edac254337b57b170d4020e12ca5e4c86cc9dd0,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,07_EXPERIMENT_DESIGN/GOVERNING_EXPERIMENT_AND_STATISTICS_PROTOCOL.md,4085,3d3c38875d50c5fdb66e5f125f15815aab0b5680478b8172079a4c8a6bf22892,3d3c38875d50c5fdb66e5f125f15815aab0b5680478b8172079a4c8a6bf22892,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,07_EXPERIMENT_DESIGN/locked_protocol/FINAL_PROTOCOL_LOCK.json,1033,24439cb1b5ee097e836bc274616429135a70d498f2b2917cf8634f3de80aa7af,24439cb1b5ee097e836bc274616429135a70d498f2b2917cf8634f3de80aa7af,True,read_only_phase_d_archive
