scenario_id,split,seed,design_cell,plant,mechanism,capability_mechanism,sg_tension,period_s,control_period_s,condition,known_ood,duration_s,capability_change_time_s,load_event_time_s,load_area,load_sign,load_magnitude_pu,timing_relation,initial_soc,initial_soc_area1,initial_soc_area2,value_region,probe_worthwhile_preregistered,contract_violation,contract_status,true_power_override_pu,true_ramp_override_pu_per_s,true_delay_override_s,factor_assignment
D5-M2-CV-00,contract_violation_audit,5282,A_full_nonlinear|contract_violation|power_drop|2,A_full_nonlinear,power_drop,power_drop,low,2.0,2.0,OOD,contract_violation,300.0,120.0,106.0,area0,1,0.055,before,0.5,0.5,0.5,OUTSIDE_GUARANTEE_DOMAIN,False,True,BELOW_CONTRACT,0.02,0.01,2.0,M2_SEPARATE_CONTRACT_VIOLATION_AUDIT
D5-M2-CV-01,contract_violation_audit,5283,A_full_nonlinear|contract_violation|ramp_drop|2,A_full_nonlinear,ramp_drop,ramp_drop,low,2.0,2.0,OOD,contract_violation,300.0,120.0,106.0,area1,1,0.055,before,0.5,0.5,0.5,OUTSIDE_GUARANTEE_DOMAIN,False,True,BELOW_CONTRACT,0.02,0.01,2.0,M2_SEPARATE_CONTRACT_VIOLATION_AUDIT
D5-M2-CV-02,contract_violation_audit,5284,A_full_nonlinear|contract_violation|delay_drop|2,A_full_nonlinear,delay_drop,delay_drop,low,2.0,2.0,OOD,contract_violation,300.0,120.0,106.0,both,1,0.055,before,0.5,0.5,0.5,OUTSIDE_GUARANTEE_DOMAIN,False,True,BELOW_CONTRACT,0.02,0.01,2.0,M2_SEPARATE_CONTRACT_VIOLATION_AUDIT
D5-M2-CV-03,contract_violation_audit,5285,A_full_nonlinear|contract_violation|power_drop|2,A_full_nonlinear,power_drop,power_drop,low,2.0,2.0,OOD,contract_violation,300.0,120.0,106.0,area0,1,0.055,before,0.5,0.5,0.5,OUTSIDE_GUARANTEE_DOMAIN,False,True,BELOW_CONTRACT,0.02,0.01,2.0,M2_SEPARATE_CONTRACT_VIOLATION_AUDIT
