scenario_id,mechanism,sg_tension,materiality_positive,contract_ace_iae_pu_s,voi_ace_iae_pu_s,oracle_ace_iae_pu_s,contract_tie_iae_pu_s,voi_tie_iae_pu_s,oracle_tie_iae_pu_s,contract_frequency_peak_hz,voi_frequency_peak_hz,oracle_frequency_peak_hz,contract_sg_mechanical_mileage_pu,voi_sg_mechanical_mileage_pu,oracle_sg_mechanical_mileage_pu,ace_improvement,tie_improvement,oracle_ace_gap,oracle_tie_gap,probe_active_calls,certificate_issues,hard_violation,fallback_calls
VOI-M1-00,power_drop,low,True,1.2294282949853068,1.2180608270221416,1.2619584600797538,0.2611592324020696,0.26005298430998,0.27133505328989094,0.3151393603019116,0.3151347682234472,0.3151116042784308,0.32423827211962747,0.3205899356250509,0.33517699354834357,0.009246141486682711,0.004235914165908228,-0.026459587132599487,-0.03896404807988966,3,1,False,0
VOI-M1-01,power_drop,low,True,1.4223270284774838,1.4192195631428153,1.4563946348827939,0.3845996631348926,0.38298687956370503,0.39857695997436965,0.31825546622046175,0.3182615735740358,0.31826995270599284,0.42939601789620835,0.42572368167344693,0.43930554113339587,0.002184775563180363,0.004193408694229377,-0.02395202068386296,-0.03634245731144789,3,1,False,0
VOI-M1-02,power_drop,high,True,0.9580613953889843,0.9609348188148986,0.9782844151558973,0.22960101338720088,0.23138941571477445,0.2382051483544805,0.22931087757951657,0.22935249247596867,0.22922488008095937,0.25270382477613873,0.2549230575176402,0.2630029226316164,-0.002999205937890548,-0.007789174364651426,-0.021108271207089187,-0.03747429003185431,3,1,False,0
VOI-M1-03,power_drop,high,True,0.9757772338122718,0.9786754994189574,1.000152229902558,0.2475977631955795,0.246895244290645,0.26073175795387693,0.23865561498213148,0.23859150974716242,0.2385897233582992,0.286858578689506,0.2843539390381024,0.2967920399109582,-0.0029702123663639343,0.0028373394648948265,-0.024980082795184096,-0.05304569229053489,3,1,False,0
VOI-M1-04,ramp_drop,low,True,1.2770817412241464,1.2782418968310125,1.278383504585168,0.2974907895930409,0.29619506889467356,0.2987606446686039,0.3083945950183669,0.3104637187693945,0.3083301394090979,0.332564107859533,0.3342125956682319,0.3338769607790209,-0.0009084427170292499,0.004355498535399613,-0.0010193265779320413,-0.004268552573678375,3,1,False,0
VOI-M1-05,ramp_drop,low,True,1.4229173329939726,1.4204359848028005,1.4229157883255799,0.3776017830172777,0.37693395038088723,0.3775702062842249,0.3186919429206697,0.318645108952803,0.3186825328763691,0.4321390501102137,0.4280744127003219,0.43217433716069664,0.0017438456427760608,0.001768616215352769,1.085564394313671e-06,8.362442783108742e-05,3,1,False,0
VOI-M1-06,ramp_drop,high,False,0.9580385294307122,0.9606997767103409,0.9590838640241997,0.2295802995646637,0.23130084032640474,0.2304586502311372,0.22932556311671487,0.22932912843336897,0.22930324316896075,0.25268718674046203,0.2548915383876914,0.2537048390605235,-0.0027778081965138283,-0.00749428746718942,-0.0010911195754398269,-0.003825897379431368,3,1,False,0
VOI-M1-07,ramp_drop,high,False,0.9893118368995606,0.9999799697573302,0.9896223132074893,0.28770523730130526,0.2899653863073778,0.28773164557467684,0.23767216604025343,0.23769026102778854,0.23770071282839508,0.30621362907879,0.3164776400075619,0.3063551425943917,-0.01078338746173584,-0.007855779850491677,-0.00031383058035745255,-9.178933834952857e-05,3,1,False,0
