scenario_id,split,seed,plant,mechanism,sg_tension,period_s,duration_s,nominal_warmup_s,capability_change_time_s,load_event_time_s,timing_relation,load_area,load_sign,initial_soc,known_ood,contract_violation,factor_assignment,method,physical_success,hard_violation,terminal_recovery,frequency_peak_hz,ace_iae_pu_s,tie_iae_pu_s,sg_mechanical_mileage_pu,bess_energy_throughput_pu_s,controller_calls,attempted_optimization_calls,fallback_calls,restoration_calls,p99_solve_time_s,true_capability_read_by_ordinary_controller,evaluation_only_truth_used,full_rolling
A1-D-003,development,209,A_full_nonlinear,power_drop,low,4.0,300.0,60.0,116.41419314146705,102.41419314146705,before,area0,1,0.5,known,False,EXPLICIT_FACTORIAL_NOT_SEED_MODULO,contract_only_rolling_mpc,True,False,True,0.3128665832099268,1.085048201490771,0.23501431223768293,0.3159391931341811,1.9761002109530308,76,76,0,0,0.0600610249989586,False,False,True
