scenario_id,split,seed,plant,mechanism,sg_tension,period_s,duration_s,nominal_warmup_s,capability_change_time_s,load_event_time_s,timing_relation,load_area,load_sign,initial_soc,known_ood,contract_violation,factor_assignment,method,physical_success,hard_violation,terminal_recovery,frequency_peak_hz,ace_iae_pu_s,tie_iae_pu_s,sg_mechanical_mileage_pu,bess_energy_throughput_pu_s,controller_calls,attempted_optimization_calls,fallback_calls,restoration_calls,p99_solve_time_s,true_capability_read_by_ordinary_controller,evaluation_only_truth_used,full_rolling
A1-D-016,development,222,A_full_nonlinear,ramp_drop,low,4.0,300.0,60.0,104.33454819567999,104.33454819567999,simultaneous,area1,1,0.5,known,False,EXPLICIT_FACTORIAL_NOT_SEED_MODULO,contract_only_rolling_mpc,True,False,True,0.3197885206792248,1.1968471768389832,0.25155144496458004,0.3419300224293877,1.9568449869163125,76,76,0,0,0.09598640000012892,False,False,True
