seed,scenario,time_s,issued_total_pu,measured_power_pu,true_power_capability_pu,estimated_power_lower_pu,estimated_power_upper_pu,true_ramp_pu_s,estimated_ramp_lower_pu_s,true_delay_s,delay_candidate_count,true_energy_mwh,energy_lower_mwh,energy_upper_mwh,alarm,joint_covered,load_true_pu,load_estimate_pu
100,headroom_after_load,97.5,0.014453890299692474,0.01330665580576561,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15912951206887,17.293654619728077,32.32386737702956,False,False,0.05306643698263322,0.0536942634555124
100,headroom_after_load,97.55000000000001,0.014785686656900398,0.013347447911857163,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15893366744858,17.293455285081844,32.323676262368735,False,False,0.05308061471674703,0.053858520484082406
100,headroom_after_load,97.60000000000001,0.01515731034438151,0.013660394537921148,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.158735859075684,17.293251276800216,32.32348066679975,False,False,0.05309490992296731,0.053767091283156
100,headroom_after_load,97.65,0.015568943921524653,0.013804878170377722,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15853559361986,17.293045110758246,32.32328300245023,False,False,0.053109320665951955,0.053546215729061694
100,headroom_after_load,97.7,0.01602036901423038,0.013840313907713892,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.158332358040465,17.29283841550873,32.323084830716155,False,False,0.053123844994717055,0.05398938255926124
100,headroom_after_load,97.75,0.016510953641050964,0.014163698246831759,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.158125621121656,17.292626890743993,32.322882028622125,False,False,0.053138480942900995,0.054097285891970555
100,headroom_after_load,97.80000000000001,0.01703965016554912,0.014836188796141994,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.157914835990105,17.292405322810957,32.322669597511066,False,False,0.05315322652903068,0.05463121867500223
100,headroom_after_load,97.85000000000001,0.017605002494505143,0.014962136612756942,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.157699443528465,17.292181873936812,32.32245536302349,False,False,0.05316807975678976,0.05423860925180652
100,headroom_after_load,97.9,0.018205161317471744,0.01505366431390731,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15747887654396,17.291957058161515,32.32223981800181,False,False,0.053183038615288995,0.05390533811413664
100,headroom_after_load,97.95,0.01883790632524803,0.015694647433523345,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.157252564532225,17.291722669758983,32.32201509510042,False,False,0.05319810107933838,0.05362448357896727
100,headroom_after_load,98.0,-0.03821099189555165,0.016122740466325884,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.157019938873802,17.291481888091326,32.3217842425737,False,False,0.05321326510972141,0.0544242879396712
100,headroom_after_load,98.05000000000001,-0.03752107306856238,0.016731980358525616,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.156780438306537,17.29123200785897,32.32154466668082,False,False,0.053228528653471094,0.054594953046368085
100,headroom_after_load,98.10000000000001,-0.03680714759925985,0.01685559565765654,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15653351452726,17.290980281519996,32.321303320809434,False,False,0.053243889644147946,0.0543357264469318
100,headroom_after_load,98.15,-0.036072602316691904,0.018002913279612922,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15627863778834,17.290711420807934,32.32104554713705,False,False,0.05325934600211972,0.05464789714713993
