scope,scenario_id,sg_level,factor,method,reference_method,metric,attempted_pair_count,both_success,method_only_failure,reference_only_failure,both_failure,method_failure_rate,reference_failure_rate,failure_rate_difference,method_safety_failure_rate,reference_safety_failure_rate,safety_failure_rate_difference,common_success_pair_count,scenario_count,method_scenario_balanced_mean,reference_scenario_balanced_mean,scenario_balanced_absolute_effect,scenario_balanced_relative_effect,absolute_ci95_low,absolute_ci95_high,relative_ci95_low,relative_ci95_high,sign_flip_pvalue,episode_ratio_mean_diagnostic_only,episode_ratio_minus_primary,failure_penalty_value,penalized_method_mean,penalized_reference_mean,penalized_relative_effect,primary_estimator
scenario,S2_sluggish_switch_060,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.28611296140054326,0.2923416969969988,-0.006228735596455537,-0.021306353696508375,,,,,1.0,-0.02130635369650843,-5.551115123125783e-17,0.3654271212462485,0.28611296140054326,0.2923416969969988,-0.021306353696508375,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9857316114524889,0.071,0.9147316114524889,12.883543823274493,,,,,1.0,14.208304617531784,1.3247607942572905,1.3917359591756548,0.9857316114524889,0.071,12.883543823274493,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8117404565786295,0.3576666666666667,0.4540737899119628,1.2695446129877803,,,,,1.0,2.0335206970371598,0.7639760840493794,1.1375,0.8117404565786295,0.3576666666666667,1.2695446129877803,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_090,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8766480657931697,1.1100302624903693,-0.23338219669719962,-0.21024849914776486,,,,,1.0,-0.1878943177426841,0.022354181405080747,1.724678610499273,0.8766480657931697,1.1100302624903693,-0.21024849914776486,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_090,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.24914360303999888,0.2456923081735939,0.003451294866404997,0.014047223912140076,,,,,1.0,0.014047223912140075,-1.734723475976807e-18,0.31347061344050764,0.24914360303999888,0.2456923081735939,0.014047223912140076,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_090,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9433458916534042,0.148,0.7953458916534042,5.373958727387866,,,,,1.0,5.709042873141781,0.3350841457539149,1.3171091890430602,0.9433458916534042,0.148,5.373958727387866,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_090,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.676335867173624,0.30133333333333334,0.3750025338402907,1.244477435310699,,,,,1.0,2.287933204983879,1.0434557696731799,0.9508451598265697,0.676335867173624,0.30133333333333334,1.244477435310699,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.7000759281639062,0.8490094422265854,0.8510664859373208,1.0024228749510025,,,,,1.0,1.0034277302137768,0.0010048552627743845,3.2602949655733604,1.7000759281639062,0.8490094422265854,1.0024228749510025,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.27039708077591185,0.2725306794737355,-0.0021335986978236465,-0.007828838580462525,,,,,1.0,-0.007828838580462613,-8.847089727481716e-17,0.3420715867687284,0.27039708077591185,0.2725306794737355,-0.007828838580462525,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,2.246128560031535,0.08733333333333333,2.1587952266982016,24.719029313338186,,,,,1.0,25.221982145820178,0.5029528324819914,3.3133636407719913,2.246128560031535,0.08733333333333333,24.719029313338186,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,3.0346028636884244,0.11133333333333333,2.923269530355091,26.256911949297226,,,,,1.0,26.460106644397452,0.20319469510022614,6.150733158677059,3.0346028636884244,0.11133333333333333,26.256911949297226,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8812319157384089,1.3757069537510564,-0.4944750380126476,-0.3594334074305524,,,,,1.0,-0.358013020722958,0.0014203867075944232,1.7568613292539748,0.8812319157384089,1.3757069537510564,-0.3594334074305524,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.29278838936188706,0.302341473384695,-0.009553084022807967,-0.03159700161496785,,,,,1.0,-0.031597456178774554,-4.5456380670660934e-07,0.37797075380110434,0.29278838936188706,0.302341473384695,-0.03159700161496785,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6730227190036955,0.06133333333333333,0.6116893856703621,9.973196505495036,,,,,1.0,10.0576554757419,0.08445897024686388,0.9191335046023043,0.6730227190036955,0.06133333333333333,9.973196505495036,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5324889923947583,0.23966666666666667,0.29282232572809164,1.2217899543592141,,,,,1.0,1.2312891650424835,0.009499210683269421,0.709597461025912,0.5324889923947583,0.23966666666666667,1.2217899543592141,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9589373773538061,0.6123742602110732,0.3465631171427329,0.5659335142912105,,,,,1.0,0.658698863915573,0.09276534962436245,1.6161883965633876,0.9589373773538061,0.6123742602110732,0.5659335142912105,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.03310341957341666,0.013212533399211546,0.01989088617420512,1.5054558859538703,,,,,1.0,1.603549179258412,0.09809329330454175,0.046565608730059625,0.03310341957341666,0.013212533399211546,1.5054558859538703,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.343752854524027,0.009999999999999998,1.333752854524027,133.37528545240272,,,,,1.0,24.730315984481347,-108.64496946792137,1.9222743738714425,1.343752854524027,0.009999999999999998,133.37528545240272,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.3951980300843063,0.018666666666666668,1.3765313634176397,73.74275161165926,,,,,1.0,19.77812707727679,-53.964624534382466,2.5816259752864985,1.3951980300843063,0.018666666666666668,73.74275161165926,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.6861756082431747,1.1771617976529631,0.5090138105902116,0.4324076873757612,,,,,1.0,0.4581058395927462,0.025698152216985015,2.316013910234675,1.6861756082431747,1.1771617976529631,0.4324076873757612,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2897171807333102,0.29380742446020247,-0.004090243726892262,-0.013921512481881832,,,,,1.0,-0.013101849207091223,0.0008196632747906087,0.3899104469495718,0.2897171807333102,0.29380742446020247,-0.013921512481881832,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,2.1497180126179396,0.12933333333333333,2.0203846792846063,15.621531025396441,,,,,1.0,16.728219543804467,1.106688518408026,2.8308534854859198,2.1497180126179396,0.12933333333333333,15.621531025396441,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,2.525673577091035,0.33399999999999996,2.1916735770910347,6.561896937398308,,,,,1.0,7.978915734391951,1.4170187969936423,3.438559523784595,2.525673577091035,0.33399999999999996,6.561896937398308,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_low_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9032198703863062,1.299695825098321,-0.3964759547120148,-0.30505288010909914,,,,,1.0,-0.30022745901360337,0.004825421095495774,1.9539953702803168,0.9032198703863062,1.299695825098321,-0.30505288010909914,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_low_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2861118285713263,0.2923416969969988,-0.0062298684256725245,-0.021310228714094385,,,,,1.0,-0.021310228714094385,0.0,0.3654271212462485,0.2861118285713263,0.2923416969969988,-0.021310228714094385,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_low_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9814760244637083,0.06966666666666667,0.9118093577970416,13.088172599957534,,,,,1.0,14.444308992779854,1.3561363928223198,1.4068926125820131,0.9814760244637083,0.06966666666666667,13.088172599957534,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_low_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8086320449862202,0.35366666666666663,0.4549653783195536,1.2864242553804532,,,,,1.0,2.109482484482766,0.823058229102313,1.1441099772179875,0.8086320449862202,0.35366666666666663,1.2864242553804532,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_medium_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9070611184750443,1.3029272947821624,-0.39586617630711807,-0.30382829333029154,,,,,1.0,-0.29913984963580215,0.004688443694489397,1.9539953702803168,0.9070611184750443,1.3029272947821624,-0.30382829333029154,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_medium_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.28611296140054326,0.2923416969969988,-0.006228735596455537,-0.021306353696508375,,,,,1.0,-0.02130635369650843,-5.551115123125783e-17,0.3654271212462485,0.28611296140054326,0.2923416969969988,-0.021306353696508375,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_medium_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9857316114524889,0.071,0.9147316114524889,12.883543823274493,,,,,1.0,14.208304617531784,1.3247607942572905,1.3917359591756548,0.9857316114524889,0.071,12.883543823274493,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_medium_noise,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8117404565786295,0.3576666666666667,0.4540737899119628,1.2695446129877803,,,,,1.0,2.0335206970371598,0.7639760840493794,1.1375,0.8117404565786295,0.3576666666666667,1.2695446129877803,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,1.7125977757215654,0.8031453498672348,0.9094524258543305,1.132363433349479,,,,,1.0,1.1683368268430976,0.03597339349361861,2.1831263152535363,1.7125977757215654,0.8031453498672348,1.132363433349479,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.2492218835477727,0.2456923081735939,0.003529575374178806,0.01436583587177253,,,,,1.0,0.01436583587177251,-1.9081958235744878e-17,0.313932732550523,0.2492218835477727,0.2456923081735939,0.01436583587177253,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.5479569762185272,0.124,0.42395697621852724,3.4190078727300586,,,,,1.0,3.8892574292381337,0.4702495565080751,0.7427367779219418,0.5479569762185272,0.124,3.4190078727300586,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.28984012097903317,0.0574,0.23244012097903316,4.049479459565037,,,,,1.0,5.476812804916474,1.4273333453514363,0.4031356459334918,0.28984012097903317,0.0574,4.049479459565037,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,1.67940664470703,0.9277495804901439,0.751657064216886,0.8101939144179127,,,,,1.0,0.9305311818275347,0.12033726740962203,2.138746570696226,1.67940664470703,0.9277495804901439,0.8101939144179127,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.2492218835477727,0.2456923081735939,0.003529575374178806,0.01436583587177253,,,,,1.0,0.01436583587177251,-1.9081958235744878e-17,0.313932732550523,0.2492218835477727,0.2456923081735939,0.01436583587177253,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.548669542287322,0.1234,0.425269542287322,3.4462685760723017,,,,,1.0,3.728492356277063,0.28222378020476135,0.7446171098322846,0.548669542287322,0.1234,3.4462685760723017,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.28984012097903317,0.06559999999999999,0.22424012097903318,3.4182945271194085,,,,,1.0,4.721562391281293,1.3032678641618847,0.4031356459334918,0.28984012097903317,0.06559999999999999,3.4182945271194085,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,A,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,1.665417778482144,2.3551962105186304,-0.6897784320364864,-0.292875145160238,,,,,1.0,-0.2921515923570709,0.0007235528031671046,3.007133838229209,1.665417778482144,2.3551962105186304,-0.292875145160238,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,A,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.39169027813637614,0.403680443193788,-0.01199016505741185,-0.029702120227944596,,,,,1.0,-0.029702120227944686,-9.020562075079397e-17,0.504600553992235,0.39169027813637614,0.403680443193788,-0.029702120227944596,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,A,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.7147032103277644,0.1032,0.6115032103277644,5.9254187047263995,,,,,1.0,5.982574328369782,0.057155623643382114,0.9777471012791944,0.7147032103277644,0.1032,5.9254187047263995,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,A,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.629440489830361,0.5075999999999999,0.12184048983036111,0.24003248587541592,,,,,1.0,0.2409013382696037,0.000868852394187769,0.8482126810382489,0.629440489830361,0.5075999999999999,0.24003248587541592,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,690,690,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,690,21,1.064698243005236,1.1248235935611954,-0.060125350555959356,-0.05345313780768261,-0.2605886122865221,0.1611131631051105,-0.2218008026641007,0.15211338401721783,0.6062393760623938,0.03374182981493769,0.0871949676226203,3.9350777278619886,1.064698243005236,1.1248235935611954,-0.05345313780768261,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,690,690,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,690,21,0.23222251942159372,0.22955613642563366,0.0026663829959600593,0.011615385401922605,-0.00037572068485155347,0.005841056548126323,-0.001521871649772059,0.027328628299136893,0.1156884311568843,0.07271805808426357,0.061102672682340965,0.5278680771696118,0.23222251942159372,0.22955613642563366,0.011615385401922605,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,690,690,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,690,21,0.7729608595441052,0.053897142857142824,0.7190637166869623,13.341406957190255,0.5982756604524188,0.8618492495567183,9.9181308818371,18.97879869654623,9.999000099990002e-05,15.057265461868145,1.7158585046778896,2.1770880395872334,0.7729608595441052,0.053897142857142824,13.341406957190255,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,690,690,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,690,21,0.848621729808129,0.11465396825396823,0.7339677615541608,6.40159056621887,0.3994794231556108,1.23137876086048,3.4068303662916777,13.412373465182869,9.999000099990002e-05,9.647262214142708,3.2456716479238388,6.156707626672487,0.848621729808129,0.11465396825396823,6.40159056621887,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5001213497019577,0.5533915858270541,-0.053270236125096404,-0.09626137709608114,,,,,1.0,-0.07082319823134066,0.02543817886474048,0.9811022634999398,0.5001213497019577,0.5533915858270541,-0.09626137709608114,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.012201916625286753,0.011879317710716989,0.000322598914569764,0.027156350425641844,,,,,1.0,0.04133487342600031,0.014178523000358469,0.019840802021764376,0.012201916625286753,0.011879317710716989,0.027156350425641844,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7540468914372533,0.0006000000000000001,0.7534468914372533,1255.7448190620887,,,,,1.0,121.37048403098363,-1134.3743350311051,1.0286702621033876,0.7540468914372533,0.0006000000000000001,1255.7448190620887,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.46882470228547646,0.001,0.46782470228547646,467.82470228547646,,,,,1.0,44.66866861394541,-423.1560336715311,0.6369633124239854,0.46882470228547646,0.001,467.82470228547646,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_002,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.3213178632807531,1.0142894380051173,-0.6929715747243641,-0.6832089034539153,,,,,1.0,-0.6831852882925465,2.3615161368728543e-05,1.2852357376193624,0.3213178632807531,1.0142894380051173,-0.6832089034539153,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_002,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.08277784750579695,0.0820669081852345,0.0007109393205624454,0.008662923171880353,,,,,1.0,0.008662923171880341,-1.214306433183765e-17,0.10555443603897026,0.08277784750579695,0.0820669081852345,0.008662923171880353,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_002,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5193907769890304,0.024,0.49539077698903033,20.64128237454293,,,,,1.0,20.641282374542932,3.552713678800501e-15,0.6956993595363534,0.5193907769890304,0.024,20.64128237454293,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_002,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.32668073525861707,0.029999999999999995,0.2966807352586171,9.889357841953904,,,,,1.0,9.8893578419539,-3.552713678800501e-15,0.4365757282213331,0.32668073525861707,0.029999999999999995,9.889357841953904,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_004,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5683040322316129,1.1172427072484665,-0.5489386750168537,-0.49133341525117136,,,,,1.0,-0.45619792761445893,0.035135487636712426,1.5229793581272555,0.5683040322316129,1.1172427072484665,-0.49133341525117136,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_004,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.16710342821193383,0.16380461349255462,0.003298814719379206,0.02013871678607603,,,,,1.0,0.020138716786076084,5.204170427930421e-17,0.2115973756843265,0.16710342821193383,0.16380461349255462,0.02013871678607603,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_004,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.541201877821539,0.0425999999999999,0.49860187782153903,11.70426943243052,,,,,1.0,11.740009049643414,0.03573961721289365,0.7266457771065895,0.541201877821539,0.0425999999999999,11.70426943243052,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_004,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.3357893256047218,0.023333333333333334,0.3124559922713885,13.39097109734522,,,,,1.0,14.359256397027341,0.9682852996821207,0.448291777170032,0.3357893256047218,0.023333333333333334,13.39097109734522,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_006,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8124959664700827,0.8245863017557541,-0.012090335285671383,-0.014662304309358502,,,,,1.0,-0.00476675537537351,0.00989554893398499,1.7430266019547132,0.8124959664700827,0.8245863017557541,-0.014662304309358502,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_006,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.25116666194304055,0.2458515127897711,0.005315149153269444,0.021619346950345817,,,,,1.0,0.021619346950345786,-3.122502256758253e-17,0.3169191184393045,0.25116666194304055,0.2458515127897711,0.021619346950345817,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_006,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5516074938874312,0.036,0.5156074938874312,14.32243038576198,,,,,1.0,14.322430385761981,1.7763568394002505e-15,0.7411537671187343,0.5516074938874312,0.036,14.32243038576198,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_006,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.34924424495522655,0.060333333333333336,0.2889109116218932,4.788578645666738,,,,,1.0,4.793447478067279,0.00486883240054059,0.46627220847811746,0.34924424495522655,0.060333333333333336,4.788578645666738,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_008,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.0611076727764426,0.9928937074847322,0.06821396529171042,0.06870218310126551,,,,,1.0,0.06874316161912483,4.097851785932194e-05,1.3405913199854975,1.0611076727764426,0.9928937074847322,0.06870218310126551,scenario_balanced_paired_difference_and_ratio_of_means
