scenario_id,seed,factor,sg_level,method,reference_method,method_present,reference_present,method_success,reference_success,both_success,method_only_failure,reference_only_failure,both_failure,method_safety_failure,reference_safety_failure
S2_sluggish_switch_050,3011,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3011,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3012,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3012,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3012,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3013,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3013,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3013,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3014,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3014,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3014,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3015,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3015,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3015,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3016,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3016,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3016,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3017,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3017,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3017,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3018,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3018,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3018,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3019,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3019,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3019,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3020,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3020,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3020,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3021,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3021,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3021,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3022,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3022,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3022,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3023,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3023,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3023,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3024,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3024,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3024,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3025,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3025,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3025,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3026,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3026,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3026,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3027,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3027,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3027,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3028,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3028,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3028,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3029,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3029,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_050,3029,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3000,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3000,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3000,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3001,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3001,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3001,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3002,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3002,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3002,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3003,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3003,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3003,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3004,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3004,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3004,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3005,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3005,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3005,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3006,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3006,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3006,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3007,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3007,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3007,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3008,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3008,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3008,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3009,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3009,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3009,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3010,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3010,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3010,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3011,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3011,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3011,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3012,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3012,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3012,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3013,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3013,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3013,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3014,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3014,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3014,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3015,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3015,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3015,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3016,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3016,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3016,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3017,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3017,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3017,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3018,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3018,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3018,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3019,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3019,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3019,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3020,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3020,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3020,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3021,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3021,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3021,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3022,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3022,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3022,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3023,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3023,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3023,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3024,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3024,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3024,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3025,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3025,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3025,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3026,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3026,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3026,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3027,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3027,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3027,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3028,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3028,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3028,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3029,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3029,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_060,3029,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3000,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3000,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3000,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3001,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3001,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3001,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3002,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3002,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3002,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3003,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3003,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3003,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3004,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3004,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3004,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3005,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3005,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3005,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3006,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3006,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3006,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3007,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3007,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3007,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3008,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3008,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3008,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3009,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3009,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3009,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3010,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3010,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3010,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3011,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3011,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3011,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3012,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3012,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3012,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3013,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3013,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3013,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3014,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3014,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3014,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3015,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3015,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3015,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3016,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3016,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3016,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3017,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3017,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3017,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3018,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3018,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3018,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3019,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3019,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3019,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3020,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3020,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3020,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3021,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3021,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3021,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3022,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3022,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3022,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3023,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3023,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3023,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3024,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3024,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3024,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3025,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3025,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3025,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3026,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3026,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3026,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3027,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3027,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3027,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3028,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3028,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3028,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3029,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3029,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S2_sluggish_switch_090,3029,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3000,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3000,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3000,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3001,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3001,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3001,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3002,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3002,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3002,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3003,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3003,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3003,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3004,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3004,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3004,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3005,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3005,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3005,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3006,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3006,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3006,phase_b1_materiality,C,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3007,phase_b1_materiality,A,B5,B0,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3007,phase_b1_materiality,B,B5,B0,True,True,True,True,True,False,False,False,False,False
