scope,scenario_id,sg_level,factor,method,reference_method,metric,attempted_pair_count,both_success,method_only_failure,reference_only_failure,both_failure,method_failure_rate,reference_failure_rate,failure_rate_difference,method_safety_failure_rate,reference_safety_failure_rate,safety_failure_rate_difference,common_success_pair_count,scenario_count,method_scenario_balanced_mean,reference_scenario_balanced_mean,scenario_balanced_absolute_effect,scenario_balanced_relative_effect,absolute_ci95_low,absolute_ci95_high,relative_ci95_low,relative_ci95_high,sign_flip_pvalue,episode_ratio_mean_diagnostic_only,episode_ratio_minus_primary,failure_penalty_value,penalized_method_mean,penalized_reference_mean,penalized_relative_effect,primary_estimator
scenario,S2_sluggish_switch_050,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9918220637622438,0.9902923571358097,0.0015297066264341463,0.0015447020421913253,,,,,1.0,0.0015280097334349236,-1.6692308756401748e-05,1.3441856223144864,0.9918220637622438,0.9902923571358097,0.0015447020421913253,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2884010933523747,0.28824316678141815,0.00015792657095653473,0.0005478935466882873,,,,,1.0,0.0005478258944620605,-6.765222622688236e-08,0.3672437298117179,0.2884010933523747,0.28824316678141815,0.0005478935466882873,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8874813835652395,0.8867417870207434,0.0007395965444961794,0.0008340607776938769,,,,,1.0,0.0008881250888636646,5.406431116978768e-05,1.1883212493033963,0.8874813835652395,0.8867417870207434,0.0008340607776938769,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7839773392814547,0.7809325178180756,0.0030448214633791437,0.003898955919887125,,,,,1.0,0.0035656370417869432,-0.00033331887810018196,1.195102353170988,0.7839773392814547,0.7809325178180756,0.003898955919887125,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,29,0,1,0,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.03333333333333333,-0.03333333333333333,29,1,1.0734411608106644,1.0132640774058987,0.060177083404765686,0.05938933862022193,,,,,1.0,0.06818866693518552,0.008799328314963592,2.0412222762929515,1.069605672671565,1.047529350702134,0.021074657196606346,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,29,0,1,0,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.03333333333333333,-0.03333333333333333,29,1,0.28793381097564286,0.2880549871339645,-0.0001211761583216342,-0.00042067023219174234,,,,,1.0,-0.00041598809324581586,4.682138945926481e-06,0.3645978051599422,0.28793745786067115,0.2906064144014971,-0.009184093703928203,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,29,0,1,0,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.03333333333333333,-0.03333333333333333,29,1,0.8814070309123362,0.8752128243932782,0.006194206519057999,0.007077371750524787,,,,,1.0,0.007033892108931478,-4.3479641593308777e-05,1.2066155211130232,0.8829906171233292,0.8862595809506032,-0.003688494767828344,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,29,0,1,0,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.03333333333333333,-0.03333333333333333,29,1,0.7744742238051653,0.7644126103562559,0.010061613448909434,0.01316254247064318,,,,,1.0,0.013720921030225723,0.0005583785595825435,1.1046050374112795,0.7750289185057936,0.7757523579247566,-0.0009325648985435539,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,29,0,1,0,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.03333333333333333,-0.03333333333333333,29,1,2.288131358010366,2.288252782764596,-0.00012142475423004839,-5.3064397056406836e-05,,,,,1.0,0.002149671131336278,0.0022027355283926846,3.151669263473269,2.287866250156462,2.317033332121552,-0.012588114966125089,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,29,0,1,0,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.03333333333333333,-0.03333333333333333,29,1,0.2717480078125999,0.27245982025469695,-0.0007118124420970595,-0.0026125409663401134,,,,,1.0,-0.002599125866782928,1.341509955718554e-05,0.3478907496727127,0.2718215287863627,0.2749741845686308,-0.011465279139617821,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,29,0,1,0,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.03333333333333333,-0.03333333333333333,29,1,0.8188376859939968,0.8293105481530904,-0.010472862159093599,-0.012628396180920532,,,,,1.0,-0.009919986978533002,0.0027084092023875305,1.1835437213475961,0.8194872135072269,0.8411183205929073,-0.025717079935237346,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,29,0,1,0,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.03333333333333333,-0.03333333333333333,29,1,1.0923200147866348,1.1396296058780815,-0.04730959109144672,-0.04151312921972996,,,,,1.0,-0.03560401371826665,0.005909115501463308,1.9393911406211826,1.0904067870752099,1.1662883237028514,-0.06506241645867213,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.1756623305078047,1.1414287824917622,0.0342335480160425,0.029991838773602654,,,,,1.0,0.05960238168589971,0.029610542912297054,1.9017519562088951,1.1756623305078047,1.1414287824917622,0.029991838773602654,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.29561489800605245,0.29566259513439774,-4.769712834529205e-05,-0.00016132283599692624,,,,,1.0,-0.00016089253914338577,4.3029685354046827e-07,0.3752934311092077,0.29561489800605245,0.29566259513439774,-0.00016132283599692624,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6519005502546708,0.6481959490474855,0.0037046012071852985,0.005715248934568561,,,,,1.0,0.0056242750073694,-9.09739271991606e-05,0.9106146143319307,0.6519005502546708,0.6481959490474855,0.005715248934568561,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6001520571228424,0.5943716327925218,0.005780424330320555,0.009725269530718563,,,,,1.0,0.011083818404069433,0.0013585488733508701,0.83119706146877,0.6001520571228424,0.5943716327925218,0.009725269530718563,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7414019409946407,0.7390715270748649,0.0023304139197758422,0.0031531642532614855,,,,,1.0,0.005364578165344592,0.0022114139120831067,1.125458103154737,0.7414019409946407,0.7390715270748649,0.0031531642532614855,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.039068297419591044,0.03798398074534361,0.0010843166742474375,0.028546683443134435,,,,,1.0,0.11345965538211224,0.0849129719389778,0.08983360474040887,0.039068297419591044,0.03798398074534361,0.028546683443134435,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8518958636579,0.8348355080673983,0.017060355590501786,0.020435589317464038,,,,,1.0,0.0225899148886343,0.0021543255711702625,1.2614983592464606,0.8518958636579,0.8348355080673983,0.020435589317464038,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.755674277008945,0.7452479768561674,0.010426300152777568,0.013990376997413628,,,,,1.0,0.03484130740967568,0.020850930412262048,1.2379941898789755,0.755674277008945,0.7452479768561674,0.013990376997413628,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.6319763687572866,1.6303259058499282,0.0016504629073583743,0.0010123515190651087,,,,,1.0,0.001480684537086936,0.00046833301802182733,2.1997123897917876,1.6319763687572866,1.6303259058499282,0.0010123515190651087,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2922060077507839,0.29223704838870895,-3.1040637925028314e-05,-0.00010621732629786449,,,,,1.0,-0.00010487511272142094,1.3422135764435468e-06,0.3815362833980365,0.2922060077507839,0.29223704838870895,-0.00010621732629786449,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.4775659191495092,1.4779580018442138,-0.00039208269470458745,-0.00026528676336901453,,,,,1.0,-5.922670467490438e-05,0.00020606005869411016,1.9314451661910592,1.4775659191495092,1.4779580018442138,-0.00026528676336901453,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,B,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,2.3105359012969164,2.302650209425163,0.007885691871753586,0.0034246156187665963,,,,,1.0,0.004024998630747837,0.0006003830119812406,3.2518994950109614,2.3105359012969164,2.302650209425163,0.0034246156187665963,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,240,239,1,0,0,0.004166666666666667,0.0,0.004166666666666667,0.004166666666666667,0.0,0.004166666666666667,239,8,1.2060754140870826,1.2052977215035976,0.0007776925834850346,0.0006452286182992783,-0.006012270563814814,0.009363554998371444,-0.004447181955626083,0.00858295037992097,0.8828125,0.006058868007466331,0.005413639389167052,3.3672625215440815,1.2098164576737498,1.2049622482035869,0.004028515812341661,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,240,239,1,0,0,0.004166666666666667,0.0,0.004166666666666667,0.004166666666666667,0.0,0.004166666666666667,239,8,0.21872156880399252,0.21876766452847535,-4.6095724482830835e-05,-0.00021070629693919368,-0.0001793232453769722,4.663376150990106e-05,-0.0007800838605807635,0.0002767965782844207,0.671875,0.0081346098170363,0.008345316113975494,0.3807849738244096,0.2191424404066338,0.2187588657604414,0.0017534130324685809,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,240,239,1,0,0,0.004166666666666667,0.0,0.004166666666666667,0.004166666666666667,0.0,0.004166666666666667,239,8,0.5665728901150523,0.5663842344934089,0.00018865562164338545,0.000333087699399198,-0.0022412627581365223,0.003830971518883842,-0.00396255806597522,0.007219881923761994,0.9765625,0.001975776215947407,0.001642688516548209,1.0795193869989101,0.569054452327661,0.5663448147887913,0.004784430735682258,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,240,239,1,0,0,0.004166666666666667,0.0,0.004166666666666667,0.004166666666666667,0.0,0.004166666666666667,239,8,0.878901566126641,0.8797404416236793,-0.0008388754970382051,-0.0009535488620824883,-0.011587085302066607,0.008978654547554733,-0.010518297384539315,0.011830162552165879,0.9140625,0.004547501806121101,0.005501050668203589,3.060607427704486,0.8868153487010386,0.87957903151831,0.00822702329572078,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.4943890899987026,0.4961654115788798,-0.0017763215801771537,-0.003580099577124102,,,,,1.0,-0.003541169329979892,3.893024714421e-05,0.6748853059485229,0.4943890899987026,0.4961654115788798,-0.003580099577124102,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.011870629377767724,0.011803534403451372,6.709497431635174e-05,0.005684312174896788,,,,,1.0,0.006160625950256329,0.00047631377535954037,0.01907161571506075,0.011870629377767724,0.011803534403451372,0.005684312174896788,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6176488067674781,0.6204232504434722,-0.0027744436759941093,-0.004471856388378361,,,,,1.0,-0.0037273836104476416,0.0007444727779307198,0.8243378719571117,0.6176488067674781,0.6204232504434722,-0.004471856388378361,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.3534006526818239,0.3566844498859171,-0.003283797204093164,-0.009206449019976796,,,,,1.0,-0.008594662375719488,0.0006117866442573085,0.47538971725031826,0.3534006526818239,0.3566844498859171,-0.009206449019976796,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9042647879829605,0.9121268954960174,-0.007862107513056937,-0.00861953260218415,,,,,1.0,0.02137826262310962,0.02999779522529377,1.747786224095155,0.9042647879829605,0.9121268954960174,-0.00861953260218415,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2510598111881221,0.2515122406392482,-0.0004524294511261129,-0.0017988367086079378,,,,,1.0,-0.001798050296719031,7.86411888906895e-07,0.3161080240552049,0.2510598111881221,0.2515122406392482,-0.0017988367086079378,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.463603072797658,0.4640023535812828,-0.00039928078362477804,-0.0008605145653745763,,,,,1.0,0.0010270504201826873,0.0018875649855572636,0.6714646252634077,0.463603072797658,0.4640023535812828,-0.0008605145653745763,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.30178717600888316,0.3052581015108545,-0.0034709255019713114,-0.01137046153662163,,,,,1.0,-0.005241593719086201,0.006128867817535428,0.46245769183609736,0.30178717600888316,0.3052581015108545,-0.01137046153662163,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.1043573801780406,1.1082746852377314,-0.00391730505969079,-0.0035345976154372823,,,,,1.0,-0.0030321519174442363,0.000502445697993046,1.5220695677166576,1.1043573801780406,1.1082746852377314,-0.0035345976154372823,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.29011438171641024,0.2901598650932805,-4.548337687027004e-05,-0.00015675281919381943,,,,,1.0,-0.00014080995377560508,1.594286541821435e-05,0.36971329812543174,0.29011438171641024,0.2901598650932805,-0.00015675281919381943,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6321146986677776,0.6347174939556606,-0.0026027952878829863,-0.0041007145898279114,,,,,1.0,-0.00344904363191097,0.0006516709579169415,0.8696254987037627,0.6321146986677776,0.6347174939556606,-0.0041007145898279114,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7919780362792401,0.8035964541547141,-0.011618417875474019,-0.014458025312835885,,,,,1.0,-0.012329932720083052,0.0021280925927528328,1.1708794881023328,0.7919780362792401,0.8035964541547141,-0.014458025312835885,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.1249154884296308,1.0979089473656836,0.027006541063947287,0.024598161012119108,,,,,1.0,0.025435809748606653,0.0008376487364875444,1.6211086106476853,1.1249154884296308,1.0979089473656836,0.024598161012119108,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.29061986622925956,0.29068419792360156,-6.433169434200137e-05,-0.00022131128833810637,,,,,1.0,-0.00021180936441892202,9.501923919184353e-06,0.3700055073934867,0.29061986622925956,0.29068419792360156,-0.00022131128833810637,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6382274744159863,0.6410618680353628,-0.0028343936193765407,-0.004421404174394268,,,,,1.0,-0.0038174479988430784,0.00060395617555119,0.8559388261703584,0.6382274744159863,0.6410618680353628,-0.004421404174394268,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7908850165308354,0.7880510087576494,0.002834007773185987,0.003596223774465764,,,,,1.0,0.006609652038391357,0.0030134282639255926,1.1815572513531367,0.7908850165308354,0.7880510087576494,0.003596223774465764,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,29,1,0,0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,29,1,2.4694120607439336,2.4832668763932872,-0.013854815649353647,-0.0055792697035755056,,,,,1.0,-0.004621962165836983,0.0009573075377385222,3.3672625215440815,2.4993404094372718,2.480583089993201,0.0075616573860148644,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,29,1,0,0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,29,1,0.2797757891905026,0.27981644746104817,-4.065827054555715e-05,-0.000145303361952006,,,,,1.0,-8.202120601855374e-05,6.328215593345225e-05,0.36010524996308213,0.28245343788292193,0.2797460573167767,0.009677993649359857,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,29,1,0,0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,29,1,0.48394445597280733,0.47188297212484587,0.012061483847961463,0.02556032864175985,,,,,1.0,0.030594005155660017,0.005033676513900166,0.7036769536494987,0.4912688725620304,0.471567614487906,0.04177822536757269,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,29,1,0,0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,29,1,1.1612996098490747,1.144440059208877,0.016859550640197618,0.014731702638801553,,,,,1.0,0.02251532408174167,0.007783621442940116,1.706068019286575,1.1794585568303249,1.1431487783659227,0.03176295085256122,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.4103556876141101,1.4045043181587753,0.0058513694553348206,0.004166145578680477,,,,,1.0,0.006575286600096508,0.0024091410214160305,1.926571120935558,1.4103556876141101,1.4045043181587753,0.004166145578680477,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.3003474415425292,0.30024115262465034,0.00010628891787883843,0.0003540118233282852,,,,,1.0,0.0003577136415391578,3.7018182108725876e-06,0.38045370823992575,0.3003474415425292,0.30024115262465034,0.0003540118233282852,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.27007185945837847,0.2711794155733393,-0.0011075561149608282,-0.004084218975910044,,,,,1.0,-0.003623571554511786,0.00046064742139825853,0.3751664800507041,0.27007185945837847,0.2711794155733393,-0.004084218975910044,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8793631859061622,0.8771702435027983,0.0021929424033639844,0.0025000191463482864,,,,,1.0,0.0039160591703830665,0.0014160400240347802,1.261679132244498,0.8793631859061622,0.8771702435027983,0.0025000191463482864,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.665572657681046,0.6639875117142047,0.0015851459668413392,0.0023873129221195686,,,,,1.0,0.006137946338837791,0.0037506334167182226,1.0530973609196368,0.665572657681046,0.6639875117142047,0.0023873129221195686,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.03383652433303084,0.03374760986437527,8.891446865556818e-05,0.002634689360606491,,,,,1.0,0.06061336649405243,0.05797867713344594,0.07058100687637962,0.03383652433303084,0.03374760986437527,0.002634689360606491,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5912486900684528,0.5936444504168171,-0.0023957603483643064,-0.004035682211266634,,,,,1.0,-0.0023023559760799246,0.0017333262351867094,0.8061253859285623,0.5912486900684528,0.5936444504168171,-0.004035682211266634,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6813766904648896,0.661438209898409,0.01993848056648062,0.030144131784498804,,,,,1.0,0.04424553895670823,0.014101407172209424,1.0397982164639978,0.6813766904648896,0.661438209898409,0.030144131784498804,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,C,constraint_tightening_penalty,C2_perfect_belief_current_mpc,C1_true_arx_worst,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.4753361600682362,1.476147126084201,-0.0008109660159647536,-0.0005493802085406054,,,,,1.0,-0.0002171055101022678,0.00033227469843833757,1.9789298971184266,1.4753361600682362,1.476147126084201,-0.0005493802085406054,scenario_balanced_paired_difference_and_ratio_of_means
