point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,nominal_frequency_hz,candidate_count,robust_cost,perfect_information_cost,perfect_information_value,heuristic_value,maximum_safe_probe_upper_value,maximum_exact_probe_value,region,selected_probe_id,no_probe_reason,registered_probe_count,safe_probe_count,evaluated_probe_count,all_safe_probes_evaluated,solver_attempts,solver_failures,elapsed_s
B3F_0045,4.0,high,0.028603748187092506,0.007966393835771439,0.024191289100599315,0.5892072967073383,0.0009340022114812366,0.4056698468735543,0.01205877573316409,balanced,50.0,8,1.8912034678643805,1.8912034678909728,-2.6592283930426674e-11,-0.0006584821379805629,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.3432766000041738
B3F_0046,4.0,medium,0.03366169649771912,0.024442269139131362,0.021045144757689583,1.1652595049915782,0.0011225227063654906,0.42349561867199637,0.024181645294778377,regional_responsibility,50.0,8,4.333994591753678,4.3339945917539096,-2.318145675417327e-13,0.01303673209588673,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.399743199988734
B3F_0047,2.0,low,0.02318012117765544,0.029404391231993492,0.02071275726468179,1.1131697575583652,0.0014762826687440864,0.43164987170686,0.023455519290266204,resource_economy,50.0,8,1.5135423925453861,1.5135423930824274,-5.370413003191743e-10,0.052299463163747666,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,3.0834344000031706
B3F_0048,2.0,medium,0.0257010222918376,0.019694634898424837,0.020196969319638346,0.20613701337428444,0.0010752861984594012,0.6795521202506427,0.02527384758974695,balanced,50.0,8,1.6601089193947574,1.6601089193614764,3.328093356458339e-11,0.0016859958028809805,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,3.162852799985558
B3F_0049,2.0,low,0.045532632445538804,0.01133960480303468,0.025818821056333784,0.9519017671185298,0.0011766904572067757,0.3231679852550957,0.007701000259100967,regional_responsibility,50.0,8,2.9608827142760625,2.960882715356565,-1.080502354255941e-09,0.04130113687599744,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.6434653000032995
B3F_0050,2.0,high,0.02687747021978211,0.031384731879672396,0.026585395694765694,0.03933624535212012,0.001092628054357158,0.4280609346477132,0.03999710105984114,resource_economy,50.0,8,3.2279578409307583,3.2279578409913325,-6.057421231275839e-11,-0.0022674776031043993,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.4273448000021745
B3F_0051,2.0,high,0.05517761464447291,0.027113882644759012,0.018588417656428758,0.8525383244273117,0.0006456035674745846,0.6738150128536828,0.03960741041103541,balanced,50.0,8,5.70814851840472,5.7081485161391505,2.2655690656847582e-09,0.054209806705461015,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,3.0914588999876287
B3F_0052,4.0,low,0.05291662657274527,0.03214510507806147,0.0012772075176253315,1.2755010946284615,0.001988360108991948,0.46810973340682677,0.0300366487822604,regional_responsibility,50.0,8,9.43138604538603,9.431386044175028,1.2110028535516904e-09,0.02590688583198532,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.4379452000139281
B3F_0053,4.0,low,0.015454836817988349,0.030166663978918803,0.024033751805573406,0.38101832097051885,0.0018812498252755545,0.4307314296372091,0.027379632205986257,resource_economy,50.0,8,1.5218274097616804,1.5218274096101116,1.51568757544851e-10,-0.005974978293587148,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.848727400007192
B3F_0054,4.0,low,0.022789824143083955,0.020942568335667166,0.010328696774191948,0.4847708137326013,0.001741455747907117,0.384822759613459,0.022552879252712165,balanced,50.0,8,1.823056153892311,1.8230561530407072,8.516036764660839e-10,-0.0017967829151209732,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.5658297000045422
B3F_0055,4.0,low,0.06317180204762696,0.023937565483372638,0.02848187190508576,1.2143899475138595,0.0014045292935631639,0.46946710065361896,0.0006239742831294553,regional_responsibility,50.0,8,9.805415703005137,9.805415704303476,-1.298339213917643e-09,0.014876663230007156,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.4677857000206131
B3F_0056,4.0,low,0.04000074826937022,0.010501946791384647,0.032461171092391834,0.3357197790785819,0.001981372533701487,0.656698491751777,0.007362683543496934,resource_economy,50.0,8,3.2628120014701936,3.26281200125428,2.1591350929384134e-10,-0.004244721391729107,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.447667200001888
