scenario_id,partition,timing_class,seed,plant_id,sg_level,noise_multiplier,method,run_completed,scientific_success,failure_type,catastrophic,freq_iae,ace_iae,max_abs_frequency_hz,max_abs_rocof,tie_line_iae,settling_time,settling_censored,sg_energy,ibr_energy,sg_mileage,ibr_mileage,solver_status,solver_iterations,solver_kkt,solver_constraint_residual,solver_wall_time_s,solver_timeout_count,solver_infeasible_count,total_cost_ratio_0p25,total_cost_ratio_0p5,total_cost_ratio_1p0,total_cost_ratio_2p0
load_only_step,known,load_only,5000,Plant_B,critical,1.0,O0_conventional_ACE_PI,True,True,none,False,0.09700043345031856,0.21274587942961545,0.00836338309209606,0.0024921240648283255,0.10324897459717854,12.000000000000036,True,0.07824742703658467,0.0009520900086141483,0.014311410768585548,0.00017576377828438955,not_applicable,0,,,0.0,0,0,0.07992098471005388,0.08016340130666452,0.08064823449988581,0.0816179008863284
load_only_step,known,load_only,5000,Plant_B,critical,1.0,O1_truth_regime_identified_MPC,True,True,none,False,0.055314185208019485,0.044638068489563955,0.005219593787611552,0.006101014932444393,0.01785212467339148,3.4499999999999957,False,0.0338363885791906,0.44935305753716925,0.016063290771476675,0.6252107000313785,optimal|optimal|optimal|optimal|optimal,42,4.3505997415760334e-14,4.3505997415760334e-14,0.36120019998634234,0,0,0.16341124954141506,0.29137978142649185,0.5473168451966454,1.0591909727369526
load_only_step,known,load_only,5000,Plant_B,critical,1.0,O2_exact_current_regime_NMPC,True,True,none,False,0.020887890978645577,0.02901230183165417,0.004522564943777279,0.003993759662029784,0.014551264938097722,3.5499999999999954,False,0.059633363698264295,0.2180309382291181,0.013204079226815617,0.1462385769138539,Solved_To_Acceptable_Level,70,0.09751632975114406,4.877118920710655e-06,3.922266199995647,0,0,0.11911747060107172,0.1772811695811976,0.2936085675414493,0.5262633634619528
load_only_step,known,load_only,5000,Plant_B,critical,1.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
load_only_step,known,load_only,5000,Plant_B,critical,1.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
mode_only_headroom,known,mode_only,5000,Plant_B,critical,1.0,O0_conventional_ACE_PI,True,True,none,False,0.001635750148521267,0.0022521020978334026,0.00036917177764648747,0.00011024153034881025,0.0010158159354897876,0.0,False,0.008295612235359472,1.55083999652989e-05,0.004679076641292094,9.226720153412695e-06,not_applicable,0,,,0.0,0,0,0.008767627667483843,0.008771735435479003,0.008779950971469323,0.008796382043449963
mode_only_headroom,known,mode_only,5000,Plant_B,critical,1.0,O1_truth_regime_identified_MPC,True,True,none,False,0.021272124065586,0.011716765493256651,0.003190415856898336,0.0023985402627508395,0.0028560908097203714,0.0,False,0.0626058811846242,0.23249715850584277,0.014637864789540819,0.3009699469346688,optimal|optimal|optimal|optimal|optimal,30,4.6666121487903833e-14,4.6666121487903833e-14,0.3908311999985017,0,0,0.1297182059634057,0.19536674426323308,0.3266638208628879,0.5892579740621975
mode_only_headroom,known,mode_only,5000,Plant_B,critical,1.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
mode_only_headroom,known,mode_only,5000,Plant_B,critical,1.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
mode_only_headroom,known,mode_only,5000,Plant_B,critical,1.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_before_load_energy,known,before,5000,Plant_B,critical,1.0,O0_conventional_ACE_PI,True,True,none,False,0.1288188879492408,0.2958140974537246,0.020965999889666194,0.007507780610118021,0.13011564735438483,12.000000000000036,True,0.025534964838471938,0.0012417931948449524,0.010956489626297987,0.00032326591230566503,not_applicable,0,,,0.0,0,0,0.026949143747620617,0.0272676736941395,0.027904733587177256,0.029178853373252777
regime_before_load_energy,known,before,5000,Plant_B,critical,1.0,O1_truth_regime_identified_MPC,True,True,none,False,0.17235425936352988,0.22685017003459662,0.020404718517159814,0.009698495463953492,0.10178112555887468,12.000000000000036,True,0.030303060754132995,0.2937236380606652,0.01493456700276247,0.16974503659336265,optimal|optimal|optimal|optimal|optimal,59,1.4544383330084704e-11,1.4544383330084704e-11,0.41026740001689177,0,0,0.10947105288440961,0.18714558831440997,0.34249465917441074,0.6531928008944122
regime_before_load_energy,known,before,5000,Plant_B,critical,1.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_before_load_energy,known,before,5000,Plant_B,critical,1.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_before_load_energy,known,before,5000,Plant_B,critical,1.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
coincident_communication_load,known,coincident,5000,Plant_B,critical,1.0,O0_conventional_ACE_PI,True,True,none,False,0.31017472239075455,0.736666222506131,0.024904142825732778,0.007476372194484977,0.35358732623276384,12.000000000000036,True,0.08866518893740169,0.003042692081887601,0.01639718260170667,0.0005181188589180644,not_applicable,0,,,0.0,0,0,0.0910785331895172,0.09185215918146206,0.09339941116535176,0.09649391513313116
coincident_communication_load,known,coincident,5000,Plant_B,critical,1.0,O1_truth_regime_identified_MPC,True,True,none,False,0.17260500666816003,0.3551671962778985,0.018207465325136233,0.008690230401939775,0.17115568675341875,12.000000000000036,True,0.07040961630240167,0.644248386585145,0.01636852162143454,0.24806085004188722,optimal|optimal|optimal|optimal|optimal,56,5.3532928957766845e-12,5.3532928957766845e-12,0.4440835999848787,0,0,0.23931008636187856,0.406573704259212,0.7411009400538788,1.4101554116432127
coincident_communication_load,known,coincident,5000,Plant_B,critical,1.0,O2_exact_current_regime_NMPC,True,True,none,False,0.17820695073905382,0.3659618462756846,0.01820746531878214,0.0077590564273383456,0.17526387085117037,12.000000000000036,True,0.05436760663301914,0.6508985216003963,0.01586203202293518,0.14213097844309003,Solved_To_Acceptable_Level,32,0.09831922889121358,2.3294420871979287e-05,1.8706887000007555,0,0,0.222231714696489,0.38850961955766533,0.7210654292800179,1.3861770487247234
coincident_communication_load,known,coincident,5000,Plant_B,critical,1.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
coincident_communication_load,known,coincident,5000,Plant_B,critical,1.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_after_load_disable,known,after,5000,Plant_B,critical,1.0,O0_conventional_ACE_PI,True,True,none,False,0.31017472239075455,0.736666222506131,0.024904142825732778,0.007476372194484977,0.35358732623276384,12.000000000000036,True,0.08866518893740169,0.003042692081887601,0.01639718260170667,0.0005181188589180644,not_applicable,0,,,0.0,0,0,0.0910785331895172,0.09185215918146206,0.09339941116535176,0.09649391513313116
regime_after_load_disable,known,after,5000,Plant_B,critical,1.0,O1_truth_regime_identified_MPC,True,True,none,False,0.2517543140270727,0.27400691414785816,0.024091049984516538,0.007476372194484977,0.12811983848209224,12.000000000000036,True,0.045951581870226105,0.34085546161933444,0.016370688815841798,0.28045839025380415,optimal|optimal|optimal|optimal|optimal,57,1.716999806222752e-12,1.716999806222752e-12,0.40213510002649855,0,0,0.139813975912989,0.23203930107416773,0.41648995139652517,0.78539125204124
regime_after_load_disable,known,after,5000,Plant_B,critical,1.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_after_load_disable,known,after,5000,Plant_B,critical,1.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_after_load_disable,known,after,5000,Plant_B,critical,1.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
recovery_repeated,known,repeated_recovery,5000,Plant_B,critical,1.0,O0_conventional_ACE_PI,True,True,none,False,0.204370680466473,0.47157791219494544,0.01678419877122361,0.004984248129656651,0.22700266879622247,12.000000000000036,True,0.08792293447286918,0.0020006202920578274,0.016285982669997534,0.00034678998031654606,not_applicable,0,,,0.0,0,0,0.09006035756239131,0.09056918238491367,0.09158683202995842,0.0936221313200479
recovery_repeated,known,repeated_recovery,5000,Plant_B,critical,1.0,O1_truth_regime_identified_MPC,True,True,none,False,0.16622666157309265,0.39945669276809526,0.013683705656974476,0.007041926664413258,0.1970083160201978,12.000000000000036,True,0.08344452754672294,0.23020549191913284,0.016316074636475907,0.1466686074973627,optimal|optimal|optimal|optimal|optimal,53,8.179047716883048e-13,8.179047716883048e-13,0.4344010999921011,0,0,0.1462942231775878,0.20751231134480508,0.3299484876792396,0.5748208403481088
recovery_repeated,known,repeated_recovery,5000,Plant_B,critical,1.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
recovery_repeated,known,repeated_recovery,5000,Plant_B,critical,1.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
recovery_repeated,known,repeated_recovery,5000,Plant_B,critical,1.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
load_only_step,known,load_only,5001,Plant_B,adequate,2.0,O0_conventional_ACE_PI,True,True,none,False,0.17365831971202428,0.3576757576928056,0.014837415895388693,0.004984248129656651,0.17599577158972565,12.000000000000036,True,0.2342963304840151,0.0017072000908916296,0.037028657589312834,0.00034301236085722676,not_applicable,0,,,0.0,0,0,0.23843457157469072,0.23886994690643507,0.23974069756992372,0.2414821988969011
load_only_step,known,load_only,5001,Plant_B,adequate,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.07193639993266535,0.09199021536603112,0.009300761793486878,0.007547682723835744,0.044168395284641275,9.5,False,0.1440143716112951,0.48303735313733215,0.07132512932104725,0.5377886335993302,optimal|optimal|optimal|optimal|optimal,42,9.08919207259773e-15,9.08919207259773e-15,0.39558940002461895,0,0,0.2853509386677161,0.41955499279203246,0.687963101040665,1.2247793175379302
load_only_step,known,load_only,5001,Plant_B,adequate,2.0,O2_exact_current_regime_NMPC,True,True,none,False,0.05143913969927967,0.0723246568704842,0.009301137175676148,0.007606172309524334,0.036349369940090595,5.1999999999999895,False,0.217274181800781,0.3276068881843529,0.05657874412535285,0.26039071385479556,Solved_To_Acceptable_Level,34,0.08982440101320568,1.9252724436542856e-06,1.9146231000049738,0,0,0.3113435461057744,0.39975503599823253,0.5765780157831488,0.9302239753529813
load_only_step,known,load_only,5001,Plant_B,adequate,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
load_only_step,known,load_only,5001,Plant_B,adequate,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
mode_only_headroom,known,mode_only,5001,Plant_B,adequate,2.0,O0_conventional_ACE_PI,True,True,none,False,0.00297370409832857,0.00383464902323686,0.0005505692739503343,0.0002370537237765385,0.0015919074877112846,0.0,False,0.02038677216057921,2.7929229012771616e-05,0.018487174093701014,2.0050631770561775e-05,not_applicable,0,,,0.0,0,0,0.022242973142996766,0.022250456716044226,0.022265423862139137,0.022295358154328968
mode_only_headroom,known,mode_only,5001,Plant_B,adequate,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.0278082313623816,0.014419819253775591,0.004313989297219758,0.002797116835127398,0.00448856216161181,0.0,False,0.07792827098259568,0.23478522099371757,0.07913316621838141,0.3004274972658806,optimal|optimal|optimal|optimal|optimal,34,5.285957218811865e-14,5.285957218811865e-14,0.3844925000012154,0,0,0.15204858028451024,0.21825557296458664,0.35066955832473945,0.6154975290450451
mode_only_headroom,known,mode_only,5001,Plant_B,adequate,2.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
mode_only_headroom,known,mode_only,5001,Plant_B,adequate,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
mode_only_headroom,known,mode_only,5001,Plant_B,adequate,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_before_load_energy,known,before,5001,Plant_B,adequate,2.0,O0_conventional_ACE_PI,True,True,none,False,0.12282670127559064,0.27328246834990705,0.018463278645326306,0.007602471238741705,0.12150379379371858,12.000000000000036,True,0.1098141539667959,0.0011863294666396805,0.045757259532194325,0.0003298210467228959,not_applicable,0,,,0.0,0,0,0.11469470781284333,0.11499953570567133,0.11560919149132731,0.11682850306263928
regime_before_load_energy,known,before,5001,Plant_B,adequate,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.17974082114317033,0.177056320666198,0.01908652054377798,0.011184973875439614,0.07918433120015303,12.000000000000036,True,0.19008131324279856,0.31184740352275264,0.07713106827872585,0.20798959968183378,optimal|optimal|optimal|optimal|optimal,50,4.3036858798917166e-12,4.3036858798917166e-12,0.3882366999896476,0,0,0.28095601094340517,0.36411760181613917,0.5304407835616072,0.8630871470525432
regime_before_load_energy,known,before,5001,Plant_B,adequate,2.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_before_load_energy,known,before,5001,Plant_B,adequate,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_before_load_energy,known,before,5001,Plant_B,adequate,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
coincident_communication_load,known,coincident,5001,Plant_B,adequate,2.0,O0_conventional_ACE_PI,True,True,none,False,0.27152162503739935,0.5658642036092103,0.023246374802747865,0.007476372194484977,0.2775523646791395,12.000000000000036,True,0.32891073177051156,0.002669506677950534,0.05584869103112729,0.000530738224131216,not_applicable,0,,,0.0,0,0,0.3351762459987152,0.3358568911238061,0.33721818137398796,0.3399407618743516
coincident_communication_load,known,coincident,5001,Plant_B,adequate,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.23482895849772167,0.3179586884961314,0.020849448935930874,0.009413814362672216,0.1550842722457262,12.000000000000036,True,0.2448500561348404,0.8129373906765686,0.08326586550434098,0.39314251004228673,optimal|optimal|optimal|optimal|optimal,49,1.9055243494214835e-13,1.9055243494214835e-13,0.4317860000010114,0,0,0.4662395531054738,0.6793024635256731,1.1054282843660719,1.9576799260468691
coincident_communication_load,known,coincident,5001,Plant_B,adequate,2.0,O2_exact_current_regime_NMPC,True,False,O2_solver_quality_failure,False,0.2818777383122868,0.7404516157216112,0.02012215675333387,0.007476372194484977,0.3535795817865586,12.000000000000036,True,0.10227455074633206,0.0027680463182594684,0.01758721956971067,0.00045512854946640224,Maximum_Iterations_Exceeded,100,0.6489846486659121,1.6183369702559708e-05,5.218269199991482,1,0,0.10473666249660464,0.10544005228990617,0.10684683187650923,0.10966039104971534
coincident_communication_load,known,coincident,5001,Plant_B,adequate,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
coincident_communication_load,known,coincident,5001,Plant_B,adequate,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_after_load_disable,known,after,5001,Plant_B,adequate,2.0,O0_conventional_ACE_PI,True,True,none,False,0.27152162503739935,0.5658642036092103,0.023246374802747865,0.007476372194484977,0.2775523646791395,12.000000000000036,True,0.32891073177051156,0.002669506677950534,0.05584869103112729,0.000530738224131216,not_applicable,0,,,0.0,0,0,0.3351762459987152,0.3358568911238061,0.33721818137398796,0.3399407618743516
regime_after_load_disable,known,after,5001,Plant_B,adequate,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.18858007591359977,0.169491289308569,0.014401885038549977,0.007476372194484977,0.07031724008310103,12.000000000000036,True,0.27610270812564186,0.3080697104585429,0.08333398865078939,0.2539671849395774,optimal|optimal|optimal|optimal|optimal,54,4.970510114610249e-12,4.970510114610249e-12,0.37525840000307653,0,0,0.367802714228846,0.45116932146697114,0.6179025359432215,0.9513689648957222
regime_after_load_disable,known,after,5001,Plant_B,adequate,2.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_after_load_disable,known,after,5001,Plant_B,adequate,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_after_load_disable,known,after,5001,Plant_B,adequate,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
recovery_repeated,known,repeated_recovery,5001,Plant_B,adequate,2.0,O0_conventional_ACE_PI,True,True,none,False,0.17365909664457568,0.3576697968580209,0.014837377539191001,0.004984248129656651,0.17599310246982464,12.000000000000036,True,0.2342937494445161,0.0017049587778396472,0.03702843344778969,0.0003428629304345472,not_applicable,0,,,0.0,0,0,0.23843140405701582,0.2388662153247366,0.23973583786017816,0.24147508293106126
recovery_repeated,known,repeated_recovery,5001,Plant_B,adequate,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.131207572431681,0.30388754687670366,0.011925416764380553,0.005165432481080363,0.14984481444078845,12.000000000000036,True,0.23718257410875823,0.23317443764128368,0.07809857966993518,0.21016659304576865,optimal|optimal|optimal|optimal|optimal,40,9.717964280508973e-14,9.717964280508973e-14,0.38264799999888055,0,0,0.3085402063122169,0.37208798054868203,0.49918352902161234,0.7533746259674728
recovery_repeated,known,repeated_recovery,5001,Plant_B,adequate,2.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
recovery_repeated,known,repeated_recovery,5001,Plant_B,adequate,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
recovery_repeated,known,repeated_recovery,5001,Plant_B,adequate,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
load_only_step,known,load_only,5002,Plant_B,scarce,2.0,O0_conventional_ACE_PI,True,True,none,False,0.30195994016948996,0.6814239146726281,0.025319328483960284,0.007476372194484977,0.32893996950841514,12.000000000000036,True,0.17072578264003405,0.00296254667804017,0.03195141261745174,0.0005228658130530956,not_applicable,0,,,0.0,0,0,0.17467463221661558,0.17542834053145195,0.1769357571611247,0.17995059042047018
load_only_step,known,load_only,5002,Plant_B,scarce,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.12706529969592414,0.15537522777054488,0.014648097568461802,0.007476372194484977,0.07682584182957357,6.999999999999983,False,0.14959407068515898,0.8081182458882251,0.03246261316759899,0.5251775965914536,optimal|optimal|optimal|optimal|optimal,48,4.4133273424673547e-13,4.4133273424673547e-13,0.39776780002284795,0,0,0.3679993333887615,0.5831583347756042,1.0134763375492895,1.87411234309666
load_only_step,known,load_only,5002,Plant_B,scarce,2.0,O2_exact_current_regime_NMPC,True,True,none,False,0.10062520046046441,0.14759821793552572,0.014648297028577551,0.007476372194484977,0.07426374991656158,6.799999999999984,False,0.1182899000589402,0.700650260099174,0.030250762908762073,0.3259930691738953,Solved_To_Acceptable_Level,76,0.042266035694270856,2.9300188883057965e-06,3.9849642000044696,0,0,0.3046273681039573,0.4879397598580982,0.85456454336638,1.5878141103829435
load_only_step,known,load_only,5002,Plant_B,scarce,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
load_only_step,known,load_only,5002,Plant_B,scarce,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
mode_only_headroom,known,mode_only,5002,Plant_B,scarce,2.0,O0_conventional_ACE_PI,True,True,none,False,0.00292766740678624,0.00387565905154489,0.00036853787018258457,0.00022455494188442337,0.0015794148943998685,0.0,False,0.015674512941362483,2.7970405373579165e-05,0.010839935232428167,1.6071958810278066e-05,not_applicable,0,,,0.0,0,0,0.01676590086491895,0.0167732952652326,0.016788084065859906,0.01681766166711451
mode_only_headroom,known,mode_only,5002,Plant_B,scarce,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.021936622071563112,0.010094069355028556,0.0034071137571481808,0.002608747984502039,0.001860438057089749,0.0,False,0.05077871499826436,0.23176530174514623,0.028445435978787813,0.3009902331339929,optimal|optimal|optimal|optimal|optimal,31,6.90064325126194e-14,6.90064325126194e-14,0.38763520000793505,0,0,0.11908933986077952,0.1845554211254159,0.31548758365468865,0.5773519087132342
mode_only_headroom,known,mode_only,5002,Plant_B,scarce,2.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
mode_only_headroom,known,mode_only,5002,Plant_B,scarce,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
mode_only_headroom,known,mode_only,5002,Plant_B,scarce,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_before_load_energy,known,before,5002,Plant_B,scarce,2.0,O0_conventional_ACE_PI,True,True,none,False,0.12946743133051702,0.29174310103929246,0.020471475206364297,0.0075992797883422504,0.12872081354837217,12.000000000000036,True,0.049613437342910606,0.0012481475219105966,0.021853900488200847,0.0003310347327595361,not_applicable,0,,,0.0,0,0,0.05211914014052733,0.052439452889323966,0.05308007838691724,0.054361329382103786
regime_before_load_energy,known,before,5002,Plant_B,scarce,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.1725624250718729,0.1877693725808131,0.019193272429740414,0.009942964983956753,0.0842399813762908,12.000000000000036,True,0.08607263025836343,0.32716994543836103,0.029239333409063838,0.1796375961084783,optimal|optimal|optimal|optimal|optimal,50,3.6359873445412916e-12,3.6359873445412916e-12,0.4510264999989886,0,0,0.17527998986157203,0.26156341612387424,0.4341302686484787,0.7792639736976875
regime_before_load_energy,known,before,5002,Plant_B,scarce,2.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_before_load_energy,known,before,5002,Plant_B,scarce,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_before_load_energy,known,before,5002,Plant_B,scarce,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
coincident_communication_load,known,coincident,5002,Plant_B,scarce,2.0,O0_conventional_ACE_PI,True,True,none,False,0.30195994016948996,0.6814239146726281,0.025319328483960284,0.007476372194484977,0.32893996950841514,12.000000000000036,True,0.17072578264003405,0.00296254667804017,0.03195141261745174,0.0005228658130530956,not_applicable,0,,,0.0,0,0,0.17467463221661558,0.17542834053145195,0.1769357571611247,0.17995059042047018
coincident_communication_load,known,coincident,5002,Plant_B,scarce,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.14397011604806947,0.3092001956421233,0.017796323019609706,0.008002245300845576,0.154108393924666,9.149999999999995,False,0.1423814912236438,0.62217617903294,0.03234752621350867,0.3126556157025859,optimal|optimal|optimal|optimal|optimal,43,3.7699936922264143e-11,3.7699936922264143e-11,0.3648210000101244,0,0,0.3089766789957943,0.47233711414659396,0.7990579844481933,1.4524997250513918
coincident_communication_load,known,coincident,5002,Plant_B,scarce,2.0,O2_exact_current_regime_NMPC,True,True,none,False,0.1722461078110002,0.3329602136472631,0.01779626257356022,0.008006840737544665,0.16118012629444325,11.950000000000035,False,0.10607059793747135,0.7277413251243544,0.02855379450775,0.2958667624993253,Solved_To_Acceptable_Level,69,0.0642192687775587,2.5450917850410038e-06,3.8153484000067692,0,0,0.29825797773181806,0.48758997807538984,0.8662539787625333,1.62358198013682
coincident_communication_load,known,coincident,5002,Plant_B,scarce,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
coincident_communication_load,known,coincident,5002,Plant_B,scarce,2.0,old_SD_BMPC_historical,False,False,historical_Plant_A_only_not_applicable_to_Plant_B,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_after_load_disable,known,after,5002,Plant_B,scarce,2.0,O0_conventional_ACE_PI,True,True,none,False,0.30195994016948996,0.6814239146726281,0.025319328483960284,0.007476372194484977,0.32893996950841514,12.000000000000036,True,0.17072578264003405,0.00296254667804017,0.03195141261745174,0.0005228658130530956,not_applicable,0,,,0.0,0,0,0.17467463221661558,0.17542834053145195,0.1769357571611247,0.17995059042047018
regime_after_load_disable,known,after,5002,Plant_B,scarce,2.0,O1_truth_regime_identified_MPC,True,True,none,False,0.23645944697653218,0.23901062479741614,0.02054900911734557,0.007476372194484977,0.11213843722680936,12.000000000000036,True,0.13025506561676103,0.33922541209211543,0.03254356302316719,0.29189463225452406,optimal|optimal|optimal|optimal|optimal,56,5.9114961190043225e-12,5.9114961190043225e-12,0.4031186000065645,0,0,0.22561314074846972,0.31771685957786167,0.5019242972366456,0.8703391725542134
regime_after_load_disable,known,after,5002,Plant_B,scarce,2.0,O2_exact_current_regime_NMPC,False,False,oracle_not_preregistered_or_quality_qualified_for_this_scenario,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
regime_after_load_disable,known,after,5002,Plant_B,scarce,2.0,current_RLS_MPC_unported,False,False,scientific_failure_not_ported_to_two_area_Plant_B_no_retuning,False,,,,,,,,,,,,not_run,0,,,0.0,0,0,,,,
