point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,nominal_frequency_hz,candidate_count,robust_cost,perfect_information_cost,perfect_information_value,heuristic_value,maximum_safe_probe_upper_value,maximum_exact_probe_value,region,selected_probe_id,no_probe_reason,registered_probe_count,safe_probe_count,evaluated_probe_count,all_safe_probes_evaluated,solver_attempts,solver_failures,elapsed_s
B1_LHS_0239,4.0,medium,0.0725277688576923,0.0021571224528437,0.0170472523158085,1.0940776886066463,0.0015193693900123,0.3769197038923494,0.0179766851607572,resource_economy,50.0,8,11.254098450707057,11.25385884837995,0.00023960232710606988,0.0002573149598027579,-0.06255220331372335,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,489,0,25.348874999996042
B1_LHS_0272,4.0,medium,0.0669825489645294,0.0087514565399045,0.027107874932305,0.3832820972522658,0.0010313627265257,0.4619392697375992,0.029570328235709,resource_economy,50.0,8,10.519618274432927,10.518407818689141,0.0012104557437861985,0.019550042231055883,-0.061672354403249585,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,489,0,21.79099559999304
B1_LHS_0284,4.0,medium,0.0592884912095123,0.0018497894247561,0.0005268046152028,1.215902310375291,0.0005391333074474,0.5575542486320844,0.0323444695091304,resource_economy,50.0,8,8.735536941191516,8.735262397949034,0.0002745432424813288,-0.0032233449180190605,-0.06266820034102771,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,489,0,23.455878400010988
B1_LHS_0286,2.0,medium,0.0189631279337904,0.0204858035103165,0.0219831871211084,0.8473421505108785,0.0014213003711436,0.4281170355307199,0.0288604025817864,regional_responsibility,50.0,8,2.3131977002621213,2.313183516919992,1.4183342129214793e-05,0.030972335128525062,-0.023032126900819794,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,1449,0,147.80058840001584
B1_LHS_0350,4.0,low,0.0622471190740584,0.0118143376282824,0.0265639400895936,0.5865925871689371,0.0007259665082682,0.5108584673306455,0.0398550086120091,resource_economy,50.0,8,10.307996979593181,10.307366952193012,0.0006300274001684869,0.010749059445430448,-0.062357102041373125,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,489,0,22.174273899989203
B1_LHS_0359,4.0,medium,0.072625854195738,0.0153132813447967,0.0083219437467275,0.0926849891296964,0.0014459461298066,0.6926528236144132,0.0188474588119536,resource_economy,50.0,8,11.347143687021806,11.347018588315851,0.00012509870595422967,0.026644039896506613,-0.06276774031292831,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,489,0,25.80679770000279
B1_LHS_0410,2.0,medium,0.071983267307207,0.0232078944238015,0.0002314976509903,1.196090531247053,0.0008861667307283,0.508556314012897,0.0302591590142426,resource_economy,50.0,8,8.252950204060937,8.250993310597433,0.001956893463503917,0.1302673441855518,-0.022807755609461466,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,1449,0,125.5989164999919
B1_LHS_0437,4.0,medium,0.0745558819054167,0.0235642170647996,3.2941043725129313e-05,0.6429207772650867,0.0017014973332505,0.4879743968368166,0.003267732065275,resource_economy,50.0,8,11.144368068671202,11.144044902022786,0.0003231666484158069,0.028237438540649105,-0.06260763589421003,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,489,0,26.253402000002097
B1_LHS_0443,4.0,high,0.0642560490411107,0.0205942857847741,0.0234792045770476,1.0280636274782096,0.0016780563047705,0.4795483005984958,0.0087520062114604,resource_economy,50.0,8,8.31192201614494,8.31105874960052,0.0008632665444210375,0.008100016107098066,-0.06204015867056256,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,489,0,21.68376780001563
B1_LHS_0452,4.0,low,0.0692058047505162,0.0168328162862181,0.0126729549294583,0.7142446264466892,0.0012192164655948,0.3736546166446246,0.0093360634393372,resource_economy,50.0,8,9.724905251348362,9.72448127544869,0.0004239758996718024,0.019122883251555554,-0.062329847751087186,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,489,0,21.789419800014002
