scenario_id,seed,plant,duration_s,period_s,method,profile_provenance,frequency_peak_hz,frequency_rms_hz,ace_iae_pu_s,tie_iae_pu_s,hard_violation,command_violation,minimum_soc,maximum_soc,physical_success,paired_execution,contract_action_max_abs_difference_pu,attempted_optimization_calls,solver_failure_calls,fallback_calls,probe_triggers,probe_active_calls,probe_command_l1_pu_s,maximum_solve_time_s,ordinary_controller_truth_read,evaluation_only_truth_read
NORMAL1H_7453,7453,A_full_nonlinear,3600.0,4.0,selective_voi_accr_mpc,SYNTHETIC_STATIONARY_ZERO_MEAN_AR1_MULTISINE,0.01157927287678495,0.0019159154252977157,6.765072749934588,2.5277345214258875,False,False,"[0.49292892074660855, 0.4964542193106359]","[0.5, 0.5045474034321867]",True,SHARED_IDENTICAL_NO_PROBE_TRAJECTORY,0.0,901,0,0,0,0,0.0,0.6742123999974865,False,False
