scenario_id,seed,plant,duration_s,period_s,method,profile_provenance,frequency_peak_hz,frequency_rms_hz,ace_iae_pu_s,tie_iae_pu_s,hard_violation,command_violation,minimum_soc,maximum_soc,physical_success,paired_execution,contract_action_max_abs_difference_pu,attempted_optimization_calls,solver_failure_calls,fallback_calls,probe_triggers,probe_active_calls,probe_command_l1_pu_s,maximum_solve_time_s,ordinary_controller_truth_read,evaluation_only_truth_read
NORMAL1H_7452,7452,A_full_nonlinear,3600.0,4.0,selective_voi_accr_mpc,SYNTHETIC_STATIONARY_ZERO_MEAN_AR1_MULTISINE,0.006861083580576814,0.001863044428870208,6.8943102677363495,2.6531830313186058,False,False,"[0.49617621750876495, 0.49004109500095666]","[0.5, 0.5000000040052817]",True,SHARED_IDENTICAL_NO_PROBE_TRAJECTORY,0.0,901,0,0,0,0,0.0,1.651923599998554,False,False
