scenario_id,seed,plant,duration_s,period_s,method,profile_provenance,frequency_peak_hz,frequency_rms_hz,ace_iae_pu_s,tie_iae_pu_s,hard_violation,command_violation,minimum_soc,maximum_soc,physical_success,paired_execution,contract_action_max_abs_difference_pu,attempted_optimization_calls,solver_failure_calls,fallback_calls,probe_triggers,probe_active_calls,probe_command_l1_pu_s,maximum_solve_time_s,ordinary_controller_truth_read,evaluation_only_truth_read
NORMAL1H_7451,7451,A_full_nonlinear,3600.0,4.0,selective_voi_accr_mpc,SYNTHETIC_STATIONARY_ZERO_MEAN_AR1_MULTISINE,0.014300994004018994,0.0020639588847776317,7.1624047984924335,2.6088801446919976,False,False,"[0.48742051189268415, 0.49451879073357696]","[0.5, 0.5005559738019453]",True,SHARED_IDENTICAL_NO_PROBE_TRAJECTORY,0.0,901,0,0,0,0,0.0,1.0289596000002348,False,False
