scenario_id,seed,plant,duration_s,period_s,method,profile_provenance,frequency_peak_hz,frequency_rms_hz,ace_iae_pu_s,tie_iae_pu_s,hard_violation,command_violation,minimum_soc,maximum_soc,physical_success,paired_execution,contract_action_max_abs_difference_pu,attempted_optimization_calls,solver_failure_calls,fallback_calls,probe_triggers,probe_active_calls,probe_command_l1_pu_s,maximum_solve_time_s,ordinary_controller_truth_read,evaluation_only_truth_read
NORMAL1H_7454,7454,A_full_nonlinear,3600.0,4.0,selective_voi_accr_mpc,SYNTHETIC_STATIONARY_ZERO_MEAN_AR1_MULTISINE,0.010132492883393303,0.0018980612439977878,7.1692537653265545,2.736567532492201,False,False,"[0.4933377196789462, 0.49516603819659116]","[0.5, 0.5034587793168788]",True,SHARED_IDENTICAL_NO_PROBE_TRAJECTORY,0.0,901,0,0,0,0,0.0,1.163991299999907,False,False
