point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,candidate_count,robust_cost,perfect_information_cost,perfect_information_value,heuristic_value,maximum_safe_probe_upper_value,maximum_exact_probe_value,region,selected_probe_id,no_probe_reason,registered_probe_count,safe_probe_count,evaluated_probe_count,all_safe_probes_evaluated,solver_attempts,solver_failures,elapsed_s
B1_LHS_0021,4.0,medium,0.05100955818353938,0.02532194420187917,0.021763616096501247,1.0322161124771898,0.0016863831067063758,0.6367442637098432,0.03628790800462188,balanced,8,7.343680403004805,7.3436804062385574,-3.2337528210746314e-09,0.01740648654033865,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.0668213999888394
B1_LHS_0022,4.0,medium,0.02187181294523984,0.022117219342085083,0.012228165684519798,0.4629753466698838,0.0009103903817017929,0.5183304332234978,0.03635674981208298,regional_responsibility,8,4.171711382379718,4.171711368113687,1.4266031023169035e-08,0.0015901435318073746,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.0584330999990925
B1_LHS_0023,2.0,medium,0.06122570365627826,0.0013467790941135295,0.02747781771163303,0.7460153900947696,0.001577064056785794,0.4334038308621591,0.0034287462935565435,resource_economy,8,4.824533798786767,4.824533806821853,-8.035085485857962e-09,0.039570616187834924,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.2921339999884367
B1_LHS_0024,4.0,medium,0.07343279820334993,0.03302140042712646,0.015935159354328512,0.36010511661826383,0.001893406480285907,0.3034300148681225,0.022606926588399752,balanced,8,11.692508010407321,11.69250800926742,1.1399006183410165e-09,0.002216603766037977,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.0721431999991182
B1_LHS_0025,2.0,medium,0.023915805877796553,0.01805036243943419,0.018788209688670465,0.41065170657576866,0.0011228245879842174,0.3232928951006737,0.0210475524461737,regional_responsibility,8,1.7823284658662013,1.7823284703378026,-4.471601311450968e-09,0.01208136466361121,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.3171206999977585
B1_LHS_0026,2.0,medium,0.042392455092416514,0.030564575693866197,0.006481598215254059,0.45549860962678895,0.0006373088710261609,0.4135716096225018,0.00842698133768073,resource_economy,8,2.4515591883974395,2.4515591902213467,-1.823907247455736e-09,0.020233992834990815,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.2442359999986365
B1_LHS_0027,4.0,low,0.07115790772227834,0.024627461900184534,0.033292338368845605,1.084520798787909,0.0005187035497433938,0.5472017415526418,0.03565737077611552,balanced,8,12.30814020036938,12.308140204734302,-4.364922645549996e-09,0.024728226591644406,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.0601082000066526
B1_LHS_0028,4.0,medium,0.03163531469702685,0.017835195101711176,0.014197177127438093,0.5958176850162334,0.0014670094156655912,0.6244472339441849,0.013533967345466835,regional_responsibility,8,3.027025697387678,3.0270256906122115,6.775466410147146e-09,0.0024730528372532657,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.0523417000076734
B1_LHS_0029,4.0,low,0.044159825425648475,0.0037747413714780222,0.015388243830765506,0.30048405095341013,0.0011469525581593236,0.6528251368424711,0.01475442183648055,resource_economy,8,4.261244563336401,4.261244547305645,1.6030756277984892e-08,-0.0047174471886131,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.034199699992314
B1_LHS_0030,2.0,medium,0.05646224316733839,0.021875933741314767,0.03437810236924256,0.6106535554629187,0.0010388082332045958,0.5808545789448606,0.013645387655275657,balanced,8,3.7904057415300687,3.7904057361120813,5.4179873920645605e-09,0.025453322749161483,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.2481149999948684
B1_LHS_0031,4.0,low,0.06953650846773204,0.012159846466607192,0.020550498644773523,1.2325863129675594,0.0015359521653203572,0.478307723523593,0.02776964624399323,regional_responsibility,8,14.332578258168091,14.332578270827337,-1.2659246095836352e-08,0.03153560628373574,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.0687077000038698
B1_LHS_0032,2.0,medium,0.029694121767321398,0.031245057509841155,0.007513111180971577,1.1550994519479427,0.0018887586971841023,0.6313863291937436,0.03647556255752268,resource_economy,8,3.0810588783572395,3.0810588778959067,4.613327497793307e-10,0.0911351954445964,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.273136700008763
B1_LHS_0033,4.0,medium,0.02495660540080684,0.03426327602902802,0.03457284854836491,0.1797680880413162,0.001285024345729041,0.4067040214517749,0.004917357425587541,balanced,8,1.2829805033864132,1.2829805052845875,-1.8981742844204064e-09,-0.004410219759359208,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1222880999848712
B1_LHS_0034,2.0,medium,0.019940356403637925,0.018190307311390055,0.00474315877538542,0.04834796784474062,0.0013932366381609563,0.6123134964619131,0.024865823389268234,regional_responsibility,8,1.91011859014825,1.9101185768986078,1.3249642272228357e-08,-0.00273010599333189,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,180,180,0,False,9,0,2.4256060000043362
B1_LHS_0035,4.0,low,0.026180670212839038,3.4080633412886908e-06,0.029875346100258784,0.761364775379182,0.0008253964040554165,0.5561928019465087,0.01715891910512418,resource_economy,8,1.8388054895811203,1.8388054816226225,7.95849786072722e-09,-0.004158797631719134,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1196119000087492
B1_LHS_0036,4.0,low,0.04890268954004569,0.02977216704219411,0.0314117447269196,1.029232176487318,0.0013288360675676198,0.45181037843689764,0.005073092355981925,balanced,8,4.764804197782583,4.764804178814915,1.8967668324876286e-08,0.005929755841667445,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.0635368000075687
B1_LHS_0037,4.0,high,0.05119874864888307,0.013134082204638695,0.019974984399294807,1.1799106579544398,0.0010403498596275366,0.34127190987146283,0.015938672347045532,regional_responsibility,8,7.332379308711424,7.332379285972382,2.273904176064434e-08,0.016725385737159384,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.047244800021872
B1_LHS_0038,4.0,high,0.06673422467477234,0.02691122126299617,0.015185825992345423,0.5601375390608684,0.0008702278860451146,0.6679238990760508,0.021602759112689097,resource_economy,8,9.763463895813603,9.762184305083682,0.0012795907299203435,0.0174071847228668,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.0635808999941219
B1_LHS_0039,4.0,low,0.0744378961181556,0.02381326290372855,0.033649598044575166,0.7550867105627475,0.00085937324233343,0.33179240910074453,0.038337076787714204,balanced,8,13.593660969516089,13.593660987456909,-1.794082038486522e-08,0.017926078648530856,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1424887999892235
B1_LHS_0040,2.0,high,0.043296844155217624,0.03185986968583227,0.03218011589386758,0.8697590939547235,0.0014052610107035826,0.35461276790646773,0.03792025496237658,regional_responsibility,8,5.811049688749785,5.811049671681391,1.7068393809438476e-08,0.06933982567533825,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,180,180,0,False,9,0,2.3803202000271995
B1_LHS_0041,4.0,low,0.016081177504594337,0.010691026290911928,0.032725730013847855,0.6619780869718526,0.0010621463555351633,0.3040570133923786,0.027611356265734174,resource_economy,8,1.5827133305329466,1.582713336629788,-6.096841476121995e-09,-0.00466175918726034,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.0601077000028454
B1_LHS_0042,4.0,medium,0.06279900777897968,0.014283806281971598,0.02980690229496501,0.3078460978679138,0.0017178664664781198,0.5547369977893678,0.03758476343204396,balanced,8,10.247328092084276,10.247328104383222,-1.229894586174396e-08,0.0006156153217892063,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.0558148999989498
B1_LHS_0043,2.0,low,0.06866210556782547,0.0070151511742751055,0.01454079643188857,0.22976441571939865,0.0005149890683874555,0.36722839944103314,0.006624454478061811,regional_responsibility,8,6.4738584212693535,6.473858416712223,4.557130672822041e-09,0.01631086005231398,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.253014300018549
