scenario_id,mechanism,sg_tension,materiality_positive,contract_ace_iae_pu_s,voi_ace_iae_pu_s,oracle_ace_iae_pu_s,contract_tie_iae_pu_s,voi_tie_iae_pu_s,oracle_tie_iae_pu_s,contract_frequency_peak_hz,voi_frequency_peak_hz,oracle_frequency_peak_hz,contract_sg_mechanical_mileage_pu,voi_sg_mechanical_mileage_pu,oracle_sg_mechanical_mileage_pu,ace_improvement,tie_improvement,oracle_ace_gap,oracle_tie_gap,probe_active_calls,certificate_issues,hard_violation,fallback_calls,probe_worthwhile,candidate_diameter_reduction,unmetered_responsibility_jump_pu,probe_command_l1_pu_s,max_contract_action_difference_pu,false_optimism_count,audited_certificate_issues
VOI-M1-00,power_drop,low,True,1.088944159846801,1.088944159846801,1.0792946596448256,0.17438815973633046,0.17438815973633046,0.15959340429262472,0.31517149275128414,0.31517149275128414,0.3151991050622147,0.21915339204841283,0.21915339204841283,0.19746940811213806,0.0,0.0,0.008861336106833028,0.08483807310126415,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-01,power_drop,low,True,1.0993501466580333,1.0993501466580333,1.0993731556833528,0.21247502775379704,0.21247502775379704,0.21249119679003328,0.31838774889396315,0.31838774889396315,0.31838818581882034,0.22780667231873827,0.22780667231873827,0.2278228752830293,0.0,0.0,-2.092966048117903e-05,-7.6098525116948e-05,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-02,power_drop,high,True,0.8193465517299467,0.8193465517299467,0.8177452573362048,0.13213874896672584,0.13213874896672584,0.12707497408163762,0.23447776090230432,0.23447776090230432,0.2366735137544186,0.16424560830700044,0.16424560830700044,0.15571703859518554,0.0,0.0,0.0019543554438118675,0.03832164996781783,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-03,power_drop,high,True,0.794996407695936,0.794996407695936,0.7950652145847639,0.1481128899919799,0.1481128899919799,0.14813545174203904,0.24010026978575866,0.24010026978575866,0.2401058942213335,0.16200857131329802,0.16200857131329802,0.1620201203778379,0.0,0.0,-8.6549936781775e-05,-0.0001523280658445857,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-04,ramp_drop,low,True,1.0960224277893407,1.0960224277893407,1.0887242832250614,0.17790131005267878,0.17790131005267878,0.16825819104111708,0.3133694528776074,0.3133694528776074,0.3161496223640925,0.22209739770400294,0.22209739770400294,0.20682068814115365,0.0,0.0,0.006658754765629641,0.05420487914735566,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-05,ramp_drop,low,True,1.0980366525137348,1.0980366525137348,1.0980625796136259,0.20719431787361156,0.20719431787361156,0.20721119237151886,0.3188054354511917,0.3188054354511917,0.3188058144605976,0.22565624411887328,0.22565624411887328,0.22567099987954153,0.0,0.0,-2.361223537635665e-05,-8.144286040504362e-05,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-06,ramp_drop,high,False,0.8192730400942525,0.8192730400942525,0.8176474043649749,0.1321343612935202,0.1321343612935202,0.1270409369695366,0.23447776587208038,0.23447776587208038,0.23667351971325112,0.16422430996404905,0.16422430996404905,0.15570103110565847,0.0,0.0,0.0019842416993126402,0.03854731104098795,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-07,ramp_drop,high,False,0.776033368968159,0.776033368968159,0.7760519013281209,0.16489252785196648,0.16489252785196648,0.16489662375037692,0.23634811170694497,0.23634811170694497,0.23634987816017627,0.1782553140148967,0.1782553140148967,0.17827317250352245,0.0,0.0,-2.3880880259691566e-05,-2.4839806046978767e-05,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
