scenario_id,mechanism,sg_tension,materiality_positive,contract_ace_iae_pu_s,voi_ace_iae_pu_s,oracle_ace_iae_pu_s,contract_tie_iae_pu_s,voi_tie_iae_pu_s,oracle_tie_iae_pu_s,contract_frequency_peak_hz,voi_frequency_peak_hz,oracle_frequency_peak_hz,contract_sg_mechanical_mileage_pu,voi_sg_mechanical_mileage_pu,oracle_sg_mechanical_mileage_pu,ace_improvement,tie_improvement,oracle_ace_gap,oracle_tie_gap,probe_active_calls,certificate_issues,hard_violation,fallback_calls,probe_worthwhile,candidate_diameter_reduction,unmetered_responsibility_jump_pu,probe_command_l1_pu_s,max_contract_action_difference_pu,false_optimism_count,audited_certificate_issues
VOI-M1-00,power_drop,low,True,1.088944159846801,1.088944159846801,1.0792946596448256,0.17438815973633046,0.17438815973633046,0.15959340429262472,0.31517149275128414,0.31517149275128414,0.3151991050622147,0.21915339204841283,0.21915339204841283,0.19746940811213806,0.0,0.0,0.008861336106833028,0.08483807310126415,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-01,power_drop,low,True,1.0993501466580333,1.0993501466580333,1.0993731556833528,0.21247502775379704,0.21247502775379704,0.21249119679003328,0.31838774889396315,0.31838774889396315,0.31838818581882034,0.22780667231873827,0.22780667231873827,0.2278228752830293,0.0,0.0,-2.092966048117903e-05,-7.6098525116948e-05,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
