point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,nominal_frequency_hz
B1_ADAPT_0156,2.0,low,0.0719457041747422,0.0054267486833291,0.0187221105475224,0.3622355415429282,0.0019918165287515,0.558102674628764,0.0326085058285703,resource_economy,50.0
B1_ADAPT_0157,4.0,medium,0.075,0.0,0.0085273410762344,1.1221366265342945,0.0018468474907895,0.3411113986902032,0.0208022759759709,resource_economy,50.0
B1_ADAPT_0158,4.0,medium,0.0702457158876723,0.0243830519954388,0.0096487500357532,0.5070928878541836,0.0015849971519705,0.3952467705535684,0.0078927408160612,resource_economy,50.0
B1_ADAPT_0159,4.0,medium,0.075,0.0159493352269694,0.004587166829559,0.2176404704760845,0.00056309824445,0.7,0.0338033980423556,resource_economy,50.0
B1_ADAPT_0160,2.0,low,0.0604792606363269,0.0291939021046237,0.0216789189435152,1.047190276396167,0.0008816602085305,0.7,0.04,resource_economy,50.0
B1_ADAPT_0161,2.0,low,0.0560124840376887,0.001394706504467,0.0122991788936353,0.745180762067611,0.0016566422237111,0.6109921437497859,0.04,resource_economy,50.0
B1_ADAPT_0162,2.0,high,0.072557087575416,0.0108766060612719,0.011392506817123,1.1336508624344284,0.001052997230076,0.415309383322378,0.04,resource_economy,50.0
B1_ADAPT_0163,2.0,low,0.075,0.028381322087125,0.0220093617377802,0.8669024976322747,0.0009825122300868,0.639198806715643,0.0325986638185632,resource_economy,50.0
B1_ADAPT_0164,4.0,medium,0.0713355306373597,0.0267575987620395,0.0240534540532248,0.5399150664842595,0.000735344467261,0.3824484628029448,0.0220167425844258,resource_economy,50.0
B1_ADAPT_0165,4.0,medium,0.0664996290015677,0.0143468088598078,0.0,0.0,0.0014183150914401,0.7,0.013354533149753,resource_economy,50.0
B1_ADAPT_0166,2.0,medium,0.0629513133174578,0.0220615273204863,0.0111059989530147,0.0915354180840719,0.0018839755407213,0.5115615825472573,0.0341553993635894,resource_economy,50.0
B1_ADAPT_0167,2.0,medium,0.0643330524648068,0.0295971136453384,0.0109256417213318,0.6121015517518815,0.0015295096931664,0.5297392343080302,0.0191221841526655,resource_economy,50.0
B1_ADAPT_0168,4.0,medium,0.0660834871810341,0.0066879529214112,0.0219362375425454,1.196869002970511,0.0017865165965497,0.4200676890382758,0.0185073618993586,resource_economy,50.0
B1_ADAPT_0169,4.0,high,0.0721846412733649,0.007915447546314,0.0047029860294574,0.6632866190805127,0.0009418611261922,0.5434793198529928,0.0198831687355679,resource_economy,50.0
B1_ADAPT_0170,4.0,medium,0.075,0.0302870420036752,0.0,0.7097760054807478,0.0019480650613766,0.5781810656829104,0.0,resource_economy,50.0
B1_ADAPT_0171,4.0,medium,0.0636327317169394,0.0314743725302294,0.0217969105552178,0.4901105615992148,0.0008014438450805,0.4855204067966194,0.0357929130697601,resource_economy,50.0
B1_ADAPT_0172,4.0,high,0.0714899414938328,0.0343532391053037,0.0203906548643089,1.1269736830217174,0.0016934087938188,0.3,0.0082151525670206,resource_economy,50.0
B1_ADAPT_0173,2.0,medium,0.015,0.0081980885687852,0.035,0.9727652761740836,0.0018851097259518,0.3968559144158112,0.028988853951003,resource_economy,50.0
B1_ADAPT_0174,4.0,medium,0.0608315985838109,0.0060978834890418,0.0188408128584289,1.2876916203194102,0.0011856194031078,0.5590508969047749,0.006232965310635,resource_economy,50.0
B1_ADAPT_0175,4.0,medium,0.0705083144979076,0.0,0.0245900461762551,1.1502004528331706,0.0017382638108191,0.3328057981602834,0.0168204244572596,resource_economy,50.0
B1_ADAPT_0176,2.0,medium,0.0233835221494945,0.0042433713416296,0.0288867837564281,1.070250032571009,0.0013350338394725,0.3725612614327941,0.0300464566809013,resource_economy,50.0
B1_ADAPT_0177,2.0,medium,0.0619932318874315,0.0138153434508568,0.0080004644137275,0.2690222929992102,0.002,0.3736838031542176,0.0226383243789914,resource_economy,50.0
B1_ADAPT_0178,2.0,low,0.075,0.021168423799001,0.0202779723007764,0.5049895334090009,0.0006143588340903,0.6162353100981939,0.04,resource_economy,50.0
B1_ADAPT_0179,2.0,medium,0.015,0.0093801021319727,0.0204656930328551,1.169147798011564,0.0018137002585373,0.4125402137287826,0.0279810941313162,resource_economy,50.0
B1_ADAPT_0180,4.0,medium,0.0594098426202902,0.0125660917351661,0.0245732386973676,0.3740912780239852,0.001162227139769,0.3845018581576673,0.0377626560339126,resource_economy,50.0
B1_ADAPT_0181,4.0,high,0.0606689504129144,0.022397515663545,0.014930444296734,0.7938809342849726,0.002,0.4991975288846246,0.0113655206688796,resource_economy,50.0
B1_ADAPT_0182,4.0,medium,0.0638281319179634,0.0082958638466984,0.0,0.0,0.0012434955648415,0.6375502694625148,0.0195109242218734,resource_economy,50.0
B1_ADAPT_0183,2.0,medium,0.075,0.0293380603907393,0.0,1.0407043162055274,0.000612550978296,0.4881003100069206,0.0351347144246996,resource_economy,50.0
B1_ADAPT_0184,2.0,medium,0.0156894857057154,0.0135357437308442,0.0181512735680907,0.7312579986021477,0.0013075421322805,0.4914586155394218,0.0379189335896219,regional_responsibility,50.0
B1_ADAPT_0185,2.0,low,0.0673092397573019,0.03022566964293,0.0239484588833875,0.6145578336663413,0.0011259056984057,0.6305484178102025,0.0320101570794488,resource_economy,50.0
B1_ADAPT_0186,2.0,low,0.0705737574758982,0.0200188724052414,0.0198625532722354,0.8060794274232471,0.0010803088776286,0.6233396353624987,0.04,resource_economy,50.0
B1_ADAPT_0187,4.0,medium,0.0716073589749588,0.0246433025288065,0.0264664882729767,1.0595462253799703,0.0017433921225954,0.4754700595101721,0.0071412574013686,resource_economy,50.0
B1_ADAPT_0188,2.0,medium,0.015,0.0139194520772475,0.026090085563979,0.6925874524783753,0.0012559154517019,0.4132679436208778,0.0305436950669313,regional_responsibility,50.0
B1_ADAPT_0189,4.0,high,0.0623068706168182,0.0251655182002384,0.0270621108011285,0.7911740190280917,0.0017794263921831,0.4556811085773218,0.0051745080990049,resource_economy,50.0
B1_ADAPT_0190,4.0,low,0.0628397003052849,0.0132714717162496,0.0130668848634338,0.5361235708109022,0.0011978331797702,0.3263872595472054,8.34868347281744e-05,resource_economy,50.0
B1_ADAPT_0191,4.0,high,0.0685704202015268,0.02443837050986,0.0200150812614667,1.2110539862443817,0.002,0.4752787022735701,0.0,resource_economy,50.0
B1_ADAPT_0192,4.0,medium,0.0631937296491775,0.001631067289549,0.035,0.259781282867654,0.0009241107762583,0.5476731014124034,0.0384164905554358,resource_economy,50.0
B1_ADAPT_0193,2.0,medium,0.0194150194211274,0.0216335990794051,0.0334465253476352,1.3,0.0019023542369814,0.5412849144310867,0.0324944023948204,resource_economy,50.0
B1_ADAPT_0194,4.0,high,0.0618139604316688,0.0182414457155343,0.0,0.4916397361498813,0.0009252668130457,0.5753100498877932,0.0233243511904594,resource_economy,50.0
B1_ADAPT_0195,2.0,medium,0.0184946241163781,0.0221778649526343,0.0275140296991673,0.8089856341438533,0.0016023840976832,0.4723191391082364,0.0335192519760291,regional_responsibility,50.0
B1_ADAPT_0196,4.0,high,0.0550756898745559,0.0127090264681564,0.0160522594034911,1.0502457825413487,0.0014127063764605,0.5131539310618257,0.0,resource_economy,50.0
B1_ADAPT_0197,4.0,low,0.0651039855267201,0.0195326953347341,0.0065815458354522,0.5895103464200007,0.0011663570781086,0.4562856880404503,0.0018577674941415,resource_economy,50.0
B1_ADAPT_0198,4.0,medium,0.0717941372639584,0.0188135187934084,0.0015627500290715,1.1657783788145475,0.0019339247055212,0.5304324397809658,0.0051351102557207,resource_economy,50.0
B1_ADAPT_0199,4.0,medium,0.075,0.0337226929020917,0.0,1.3,0.0014841873896663,0.4589935606939043,0.0134440389269893,resource_economy,50.0
B1_ADAPT_0200,4.0,medium,0.0670304450512483,0.0083211617124043,0.0225186372558747,0.312902097899315,0.0010919707158927,0.519171576480965,0.0371774621755194,resource_economy,50.0
B1_ADAPT_0201,4.0,medium,0.0712121943694985,0.0268419409862496,0.0190690611145319,0.6646691586562403,0.0010461325574297,0.4345156839514199,0.0278704214155001,resource_economy,50.0
B1_ADAPT_0202,4.0,medium,0.0596544432750969,0.035,0.0142841650820938,0.2498898173335744,0.0019470818834563,0.679629474293591,0.0138086195088883,resource_economy,50.0
B1_ADAPT_0203,2.0,medium,0.0220413169683593,0.0081480593315838,0.0225859396700675,1.0179721198387537,0.0017125090601885,0.4940358216138804,0.0273536401420891,resource_economy,50.0
B1_ADAPT_0204,4.0,medium,0.0522172542026504,0.0051008204682718,0.0,1.0102807745092193,0.0006459270718239,0.6407397375534797,0.04,resource_economy,50.0
B1_ADAPT_0205,4.0,medium,0.0659430863236456,0.02369164689691,0.0,1.1786306933460744,0.001467431223699,0.5440890482109088,0.0067466379763161,resource_economy,50.0
B1_ADAPT_0206,4.0,low,0.0740419463696034,0.0170510347972679,0.0096919113420519,0.4474094340798505,0.0008973417609863,0.4453367831744525,0.0017110199463801,resource_economy,50.0
B1_ADAPT_0207,4.0,medium,0.070675463107937,0.0181326942547203,0.0071607802348875,1.3,0.0016581632385624,0.4475901244278872,0.0046095879614029,resource_economy,50.0
B1_ADAPT_0208,2.0,low,0.075,0.0202203659259881,0.0251449668556208,0.7932695492927857,0.0007711572730086,0.5641953562827481,0.04,resource_economy,50.0
B1_ADAPT_0209,4.0,medium,0.070298465093568,0.0199656954717444,0.021335880741581,1.0987186458740954,0.001861858275176,0.5546963005598087,0.010988889912222,resource_economy,50.0
B1_ADAPT_0210,2.0,medium,0.075,0.025677078291413,0.0039207874931174,0.9859200718353054,0.0012249200213107,0.5211100085477077,0.0254012433831085,resource_economy,50.0
B1_ADAPT_0211,4.0,high,0.0731307378640252,0.0163672696003225,0.0,0.6100123094509724,0.0006786768182971,0.594828078224284,0.0237101411989854,resource_economy,50.0
B1_ADAPT_0212,4.0,medium,0.073223215855428,0.0111427278537848,0.0185144544295841,1.3,0.001707535984766,0.4262078627610718,0.0161265727984222,resource_economy,50.0
B1_ADAPT_0213,2.0,medium,0.0280389726338283,0.0050484259801142,0.029920369062541,1.215589529001046,0.001793298777768,0.42117502973348,0.0351568781666829,resource_economy,50.0
B1_ADAPT_0214,4.0,low,0.0573587824559157,0.0043504702953979,0.0333891680526046,0.6045131140396652,0.0010298855051127,0.5082856738171909,0.0359069750260696,resource_economy,50.0
B1_ADAPT_0215,2.0,low,0.0607292422029879,0.0239103876314432,0.0134758302261089,0.5288454165270714,0.0010854745532331,0.4784295860720263,0.0201924311221278,resource_economy,50.0
B1_ADAPT_0216,2.0,medium,0.0657681736112438,0.0186850079156733,0.0011612916497769,0.2620056175739518,0.0018695304006088,0.470996899224089,0.0310210388138164,resource_economy,50.0
B1_ADAPT_0217,2.0,low,0.0680556006025709,0.0277423267388352,0.0193891827128973,0.5128564336719809,0.0005,0.6103163740139275,0.0315418224449738,resource_economy,50.0
B1_ADAPT_0218,2.0,medium,0.015,0.006463142180576,0.0325781433121103,1.0193066295807798,0.0016569805373385,0.4494606490798588,0.0307989142447665,resource_economy,50.0
B1_ADAPT_0219,4.0,medium,0.0624988707970358,0.0273299191715197,0.0080348924438745,1.2374923522456125,0.0018326417757191,0.4773552300967486,0.0161414808935603,resource_economy,50.0
B1_ADAPT_0220,4.0,high,0.0559518840547872,0.0188854548543974,0.0145877603773654,0.5686019124157587,0.0011420991780724,0.7,0.0127400849396073,resource_economy,50.0
B1_ADAPT_0221,4.0,high,0.0644040597593558,0.0245741646454244,0.0329909934146494,1.0003759225194468,0.0017051519717268,0.5309881368795479,0.0136974051056275,resource_economy,50.0
B1_ADAPT_0222,4.0,high,0.0592867907705607,0.0257990762795834,0.0168352491493427,0.6703778285228286,0.0015957043661449,0.4735287400347968,0.0121776177240981,resource_economy,50.0
B1_ADAPT_0223,2.0,low,0.0636854242264679,0.0106644627052282,0.009115333668275,0.4678247812879261,0.0018494558544403,0.5052183297113721,0.0288954204173063,resource_economy,50.0
B1_ADAPT_0224,4.0,medium,0.0540633278733707,0.0263418449256464,0.0285187810166746,0.6018970473900341,0.0008933673008389,0.4209002374042663,0.0289184042793154,resource_economy,50.0
B1_ADAPT_0225,2.0,medium,0.015,0.0178371007204478,0.0161199256136136,1.1077267570136031,0.0016903188457528,0.5167677460058728,0.0255435092032969,regional_responsibility,50.0
B1_ADAPT_0226,2.0,low,0.0602181138904861,0.0255670648458999,0.0251852010904461,0.1055677182374176,0.0006619867184426,0.4584447004247646,0.0206213017851696,resource_economy,50.0
B1_ADAPT_0227,4.0,medium,0.073370578485307,0.0095821123379142,0.0119441303564231,0.504985593984144,0.000651212540732,0.7,0.0385061301405432,resource_economy,50.0
B1_ADAPT_0228,2.0,medium,0.0167574368253994,0.0137941778292845,0.0137747018961628,0.8040600367544973,0.0006248126051359,0.5512202392429563,0.036360076025931,resource_economy,50.0
B1_ADAPT_0229,2.0,medium,0.015,0.0235405862595921,0.0295933276258316,1.3,0.0012926127400422,0.5035322283331273,0.0399136383714844,resource_economy,50.0
B1_ADAPT_0230,2.0,medium,0.015,0.0251419177204788,0.0190177346403964,0.7195245876293513,0.0012285773071222,0.3333283253058321,0.0297790944291316,regional_responsibility,50.0
B1_ADAPT_0231,4.0,medium,0.0656515673712036,0.0,0.023718661596882,1.1559017825673497,0.0014820106445724,0.336050893668154,0.0246044572864427,resource_economy,50.0
B1_ADAPT_0232,4.0,medium,0.0635649304410608,0.0,0.0,0.5783805109258671,0.000682122820386,0.7,0.0290859686210291,resource_economy,50.0
B1_ADAPT_0233,4.0,medium,0.075,0.0145765519559138,0.0039109701667594,0.2428220583060452,0.0005,0.7,0.0335598539030062,resource_economy,50.0
B1_ADAPT_0234,2.0,high,0.0583334009494222,0.0141093197185245,0.0005217230801492,0.8188823366158353,0.0016489254498012,0.3,0.0246486674277314,resource_economy,50.0
B1_ADAPT_0235,4.0,medium,0.0704713446096477,0.0316055766346186,0.0107766613112154,0.3774626055184153,0.0018085829156161,0.7,0.0101402652661881,resource_economy,50.0
B1_ADAPT_0236,4.0,medium,0.0573539993580953,0.0234489688658265,0.0232027678521124,0.8395816876232737,0.0011428210742396,0.4536694724851627,0.04,resource_economy,50.0
B1_ADAPT_0237,4.0,low,0.0569220857025792,0.0038287059691273,0.0250518778040064,0.5546006553991444,0.0005319583760953,0.5942398769339348,0.0355079970284314,resource_economy,50.0
B1_ADAPT_0238,4.0,medium,0.0727315868086889,0.0062825246406265,0.0188444987804979,1.3,0.001204460420608,0.3,0.0216028937202236,resource_economy,50.0
B1_ADAPT_0239,4.0,medium,0.0665175730095578,0.0102178215116867,0.0,1.3,0.0006562735785062,0.652136841845656,0.0399911098448588,resource_economy,50.0
B1_ADAPT_0240,4.0,medium,0.0667796375864403,0.0133698687703255,0.0145273874547562,0.2534533481557695,0.0016008124521238,0.6032756050303046,0.0259080379844067,resource_economy,50.0
B1_ADAPT_0241,4.0,low,0.0677267019087063,0.0025943570682658,0.0278038452577613,0.6840564331317399,0.0005,0.5384111169153708,0.04,resource_economy,50.0
B1_ADAPT_0242,4.0,medium,0.0502004607028477,0.0046542036605551,0.0051300194714424,1.1106766684542446,0.0005,0.5161171691868961,0.0288344612690213,resource_economy,50.0
B1_ADAPT_0243,4.0,medium,0.075,0.035,0.0202320231772287,0.7600491433023544,0.0006191641698228,0.3985821250429545,0.0325382729635745,resource_economy,50.0
B1_ADAPT_0244,4.0,high,0.075,0.0330131600976129,0.0096023554864396,0.8426485467897734,0.0018888727980597,0.4108705710794225,0.0118160882201013,resource_economy,50.0
B1_ADAPT_0245,2.0,medium,0.0653718596732498,0.0181805362583804,0.0125687822968358,0.4987879084884599,0.001470693047172,0.5422753246640306,0.0358269283898167,resource_economy,50.0
B1_ADAPT_0246,4.0,medium,0.0636450516567037,0.0,0.0073313277884085,0.262474622051887,0.0005,0.598744135869723,0.0266784689731467,resource_economy,50.0
B1_ADAPT_0247,2.0,medium,0.0260448598831996,0.0234554863881588,0.0164340727060957,1.0678947884158263,0.00163373644125,0.5150706947740893,0.0261815538236792,regional_responsibility,50.0
B1_ADAPT_0248,2.0,medium,0.015,0.0107265291870686,0.0305742659966756,0.6000233981424283,0.0015158609048064,0.406832021661284,0.03501781244174,regional_responsibility,50.0
B1_ADAPT_0249,4.0,medium,0.0670979892044262,0.0085938072174984,0.035,0.0844453225382815,0.0009719110803091,0.3798685911318972,0.0298297060503729,resource_economy,50.0
B1_ADAPT_0250,2.0,low,0.0653539662576431,0.035,0.0134376409473503,0.3517342289864578,0.0012473436826363,0.3419361741282192,0.0277260871220779,resource_economy,50.0
B1_ADAPT_0251,2.0,medium,0.0634685861166173,0.0155923496262189,5.819788417333292e-05,0.0396498442026087,0.002,0.4207708280700117,0.0299455670173373,resource_economy,50.0
B1_ADAPT_0252,4.0,medium,0.075,0.0302086333973663,0.0224020893432081,1.015346474022886,0.0012829189853951,0.5360495700285863,0.0339268825775493,resource_economy,50.0
B1_ADAPT_0253,4.0,high,0.061870204747906,0.0158207581028974,0.0072447462457023,0.6471904684173927,0.0007125806641039,0.6278946258360043,0.0250102588045786,resource_economy,50.0
B1_ADAPT_0254,4.0,medium,0.0616580303613911,0.015081854883715,0.0151782868489825,0.8455615918627866,0.00075806892362,0.4900497481603046,0.04,resource_economy,50.0
B1_ADAPT_0255,4.0,medium,0.0506591394913321,0.0026229507691831,0.0,1.3,0.0005,0.5780354236095904,0.0368449343477645,resource_economy,50.0
B1_ADAPT_0256,2.0,low,0.075,0.0311676965315568,0.0170635361732844,0.6355654979521269,0.001228872510085,0.4402092471270712,0.0263392080405378,resource_economy,50.0
B1_ADAPT_0257,4.0,medium,0.0719679772699905,0.002846583009843,0.0076335281710637,0.4299670255793465,0.0005316138813821,0.6133000287959022,0.04,resource_economy,50.0
B1_ADAPT_0258,4.0,low,0.075,0.0243710276208462,0.0113467613662807,0.8699535016563065,0.0009235803181129,0.3760260302550923,0.0064795494385192,resource_economy,50.0
B1_ADAPT_0259,4.0,medium,0.0668996049162892,0.0292203900984356,0.0034826650228845,0.645240518546821,0.001699113478479,0.6803163620744057,0.0009187947261825,resource_economy,50.0
B1_ADAPT_0260,2.0,medium,0.0678699304161213,0.0294747704887643,0.009363031571538,0.3309958941828101,0.0015671386925038,0.5446160966372917,0.029614046392679,resource_economy,50.0
B1_ADAPT_0261,4.0,medium,0.075,0.0147617272699492,0.0164342568795299,0.2103018383189992,0.0011643473445917,0.6188344739617129,0.0255060817234958,resource_economy,50.0
B1_ADAPT_0262,2.0,medium,0.015,0.0146224831740035,0.0335051764935236,0.8590383305024475,0.0015451508024117,0.5167995465848946,0.04,resource_economy,50.0
B1_ADAPT_0263,4.0,medium,0.075,0.0229051715068223,0.0,0.4447621574605698,0.0016827483946845,0.5354474358775558,0.0127800696801562,resource_economy,50.0
B1_ADAPT_0264,4.0,medium,0.075,0.003320844386321,0.0163781107116604,0.8910894062605053,0.0013592366836256,0.4463993222325109,0.0121189153520292,resource_economy,50.0
B1_ADAPT_0265,4.0,medium,0.069837627260911,0.0085380259191962,0.0288109514828915,1.2358622353998874,0.0014568613614259,0.5537454791123412,0.023086745260987,resource_economy,50.0
B1_ADAPT_0266,4.0,medium,0.075,0.0103104390879903,0.0112003179875531,0.0,0.0011734566247219,0.7,0.0218747721032732,resource_economy,50.0
B1_ADAPT_0267,2.0,medium,0.015,0.0298836119184317,0.014402292979307,0.9487689898400712,0.0014605716738018,0.3606078568377972,0.0195413914640836,regional_responsibility,50.0
B1_ADAPT_0268,4.0,high,0.075,0.035,0.0171882247374577,1.0798320209942152,0.0016819119741439,0.3457955425882692,0.0096220663270089,resource_economy,50.0
B1_ADAPT_0269,4.0,high,0.0601097063786921,0.010158926647435,0.0080837336534941,0.5117412574034322,0.0011249202594259,0.4472340002991973,0.0374327588960973,resource_economy,50.0
B1_ADAPT_0270,4.0,medium,0.075,0.0025346603518953,0.0212201702745196,1.1170287479076109,0.0018114472874082,0.338221584539387,0.0245414718072261,resource_economy,50.0
B1_ADAPT_0271,2.0,low,0.0724913936918004,0.0238112564703354,0.014769919603598,0.357797084636223,0.001174515194816,0.3563745955491525,0.0194454894649698,resource_economy,50.0
B1_ADAPT_0272,2.0,medium,0.0150266236129714,0.0275403742114062,0.0164534946747957,0.5749361923754032,0.0015989680133037,0.4843223042772286,0.0225603900364319,regional_responsibility,50.0
B1_ADAPT_0273,4.0,medium,0.0664682580361372,0.0303745085012015,0.0291783151496826,0.5825747948031286,0.0014062756817376,0.5434935222981484,0.04,resource_economy,50.0
B1_ADAPT_0274,4.0,medium,0.0742420041241622,0.0250572949142837,0.0239577658434632,1.262411078516074,0.0017795008524476,0.4308751436904759,0.0177016741731841,resource_economy,50.0
B1_ADAPT_0275,4.0,medium,0.0726854856653717,0.0188311690274034,0.0131804317342583,0.8551030006919305,0.0018404372005971,0.5784578613157164,0.0121696678054658,resource_economy,50.0
B1_ADAPT_0276,2.0,low,0.0629717525309613,0.0260248066590229,0.0248506040545408,0.6004771589523468,0.0008784106360872,0.5403589854614784,0.03629769292684,resource_economy,50.0
B1_ADAPT_0277,2.0,low,0.073261796839685,0.034621343411322,0.0287349979531438,0.5735040846545707,0.0011016203348771,0.7,0.04,resource_economy,50.0
B1_ADAPT_0278,4.0,medium,0.0650760679529873,0.0284856821556395,0.0277405408088586,0.7681994773225356,0.0008603301443907,0.6212533333707033,0.0330369278271978,resource_economy,50.0
B1_ADAPT_0279,4.0,medium,0.0606166749515548,0.0145832016910255,0.017794083925856,1.2415327856002554,0.0016408793929277,0.4262333945667709,0.0105805894003202,resource_economy,50.0
B1_ADAPT_0280,4.0,medium,0.075,0.0143672857353433,0.0,0.5753518201531227,0.0018177926231828,0.4596635931383997,0.0,resource_economy,50.0
B1_ADAPT_0281,4.0,medium,0.075,0.0110012964608436,0.0091884243919408,0.1278573845750216,0.0016902746331255,0.6457813045358365,0.0226289035761142,resource_economy,50.0
B1_ADAPT_0282,4.0,medium,0.0555265128943938,0.0173596807831582,0.0316033873016912,0.270735083532394,0.0007556357127293,0.503374633891035,0.0302350954535057,resource_economy,50.0
B1_ADAPT_0283,4.0,medium,0.0655423533854951,0.0108687265173958,0.0221734281516368,0.9159174774781944,0.0015634879790142,0.5293540767566055,0.0217596233561789,resource_economy,50.0
B1_ADAPT_0284,4.0,low,0.075,0.026494738641532,0.0122782129659197,0.821842355781454,0.0012082457519221,0.3,0.0072226104498953,resource_economy,50.0
B1_ADAPT_0285,2.0,medium,0.0205171422514455,0.0237824307629769,0.0123893006644662,0.6691270242664035,0.0014369914236707,0.3855725419470192,0.026330747739356,regional_responsibility,50.0
B1_ADAPT_0286,2.0,low,0.075,0.02586467513876,0.0229421419732592,0.5926661099400411,0.0008105420609886,0.5815669004639719,0.04,resource_economy,50.0
B1_ADAPT_0287,4.0,low,0.0613041952065447,0.0031328421315664,0.0282960416767699,0.3704377580782351,0.0009852416864537,0.4929452068711876,0.04,resource_economy,50.0
B1_ADAPT_0288,4.0,medium,0.075,0.0315466343460268,0.0250856003355034,0.8131011501530934,0.0012301785316269,0.5767841252863443,0.028222750247956,resource_economy,50.0
B1_ADAPT_0289,4.0,high,0.0740332699952998,0.0234153711251435,0.0059639773176197,0.1427552709780678,0.000996463946423,0.5527779509817806,0.0289909982387628,resource_economy,50.0
B1_ADAPT_0290,4.0,medium,0.075,0.0158489023039848,0.0003991233051263,0.707175431767439,0.002,0.5332198580574693,0.0093538183492361,resource_economy,50.0
B1_ADAPT_0291,4.0,medium,0.0588026668325354,0.0316400730717622,0.0318853278999464,0.4791164243474391,0.0010488360203756,0.5843724276911357,0.0386066112076991,resource_economy,50.0
B1_ADAPT_0292,4.0,medium,0.0667106039567214,0.017654371064562,0.0,0.7418432808151014,0.0016491756911503,0.4919392932243093,0.0087847480423374,resource_economy,50.0
B1_ADAPT_0293,4.0,low,0.0735053785686675,0.0054886857113749,0.0186216737869041,0.3115774320597443,0.0008189631140802,0.5567177464938518,0.0341870520040935,resource_economy,50.0
B1_ADAPT_0294,4.0,medium,0.075,0.016756012768294,0.0095814693046598,0.2747834664492974,0.0013855717568181,0.6952163846739754,0.0203772705067691,resource_economy,50.0
B1_ADAPT_0295,4.0,high,0.0621501516141122,0.0310732720064605,0.020811318545517,0.7274863094004292,0.0008311469932397,0.7,0.0245614733496385,resource_economy,50.0
B1_ADAPT_0296,4.0,medium,0.0668857422823075,0.0012514878115005,0.0224405546504463,0.9328046827077092,0.0015730684810259,0.3180157802200279,0.0163839076372185,resource_economy,50.0
B1_ADAPT_0297,4.0,medium,0.0649956096223213,0.0089924440223883,0.0,1.3,0.0006955357030043,0.5321114697319406,0.0226268203629192,resource_economy,50.0
B1_ADAPT_0298,2.0,medium,0.015,0.0199642662390263,0.0029434109590155,1.0027048980845672,0.0007700082325854,0.5073651678287691,0.0271489825601625,resource_economy,50.0
B1_ADAPT_0299,4.0,high,0.0568236625516948,0.0106176714049298,0.0267342586041974,0.8545256216733101,0.0018119245537939,0.4554235085518377,0.0108084305654012,resource_economy,50.0
B1_ADAPT_0300,2.0,medium,0.015,0.0162691855537184,0.0168618796205296,1.152433687788644,0.0012737219147176,0.3935927918207823,0.0223568548758601,resource_economy,50.0
B1_ADAPT_0301,4.0,medium,0.075,0.0,0.0240230216430627,1.197351853688397,0.0016662689101407,0.3148346611464554,0.0187293552976644,resource_economy,50.0
B1_ADAPT_0302,4.0,medium,0.0735371182757527,0.0027181233747398,0.0309079802735581,0.3282239023049146,0.0011645266089663,0.517052506944728,0.0238758119631774,resource_economy,50.0
B1_ADAPT_0303,4.0,medium,0.0706313737581986,0.0282954627264945,0.0312604931530779,0.5160618311157441,0.0008719912434203,0.4903324635804209,0.0240619558787724,resource_economy,50.0
B1_ADAPT_0304,2.0,medium,0.0664800246680302,0.0289647453584494,0.0061974435251113,0.9935144649305666,0.0006876262037902,0.5244097029074504,0.0344522742333281,resource_economy,50.0
B1_ADAPT_0305,4.0,high,0.075,0.0302704427749921,0.0154577107902651,0.6301126680120708,0.0011715002490045,0.6422898229416917,0.0220149288976099,resource_economy,50.0
B1_ADAPT_0306,2.0,medium,0.0255563620188177,0.0177075039717485,0.0207120353811463,0.5783877473717736,0.0017470435951623,0.3563494751679649,0.0345514442187364,regional_responsibility,50.0
B1_ADAPT_0307,4.0,medium,0.0647104493585619,0.0333291243554416,0.0,0.6437086417068109,0.0015240159016529,0.4682323674719281,0.0,resource_economy,50.0
B1_ADAPT_0308,4.0,medium,0.075,0.0186757415101816,0.0211346555726123,0.1845191974157268,0.0013164888690042,0.4304141332570984,0.035132317728892,resource_economy,50.0
B1_ADAPT_0309,2.0,medium,0.015,0.020260738921609,0.0264011591113196,1.2294934855044757,0.001375826059951,0.4333001365371374,0.0296488112350048,resource_economy,50.0
B1_ADAPT_0310,2.0,high,0.0680866985490956,0.0074473022922267,0.0041082947583237,0.9883995851154024,0.0012237314866263,0.3,0.0355505457548281,resource_economy,50.0
B1_ADAPT_0311,4.0,medium,0.0732210347642043,0.0315152050045548,0.0082414648395065,0.3487826740709711,0.0017321452182437,0.4731780229255591,0.0034068225845654,resource_economy,50.0
B1_ADAPT_0312,4.0,medium,0.0702544132693752,0.0293149577499282,0.0274423521575795,0.5438009976711493,0.0005928756035221,0.4662620837261699,0.0342548686032025,resource_economy,50.0
B1_ADAPT_0313,4.0,medium,0.075,0.0036141259127375,0.0011524442457576,0.5078250116133617,0.0005341205835966,0.6571679580130457,0.0268794038275927,resource_economy,50.0
B1_ADAPT_0314,4.0,medium,0.0686276802862478,0.0307730721175945,0.0,1.1826334238204743,0.0019636510971221,0.4861374611041179,0.0136826057610611,resource_economy,50.0
