scenario_id,split,seed,design_cell,plant,mechanism,capability_mechanism,sg_tension,period_s,control_period_s,condition,duration_s,capability_change_time_s,load_event_time_s,load_area,load_sign,load_magnitude_pu,timing_relation,initial_soc,initial_soc_area1,initial_soc_area2,noise_std_hz,jitter_s,dropout_probability,probe_eligible,known_ood,contract_status,materiality_positive,factor_assignment
A6-D-00,development,240,A_full_nonlinear|power_drop|low|2,A_full_nonlinear,power_drop,power_drop,low,2.0,2.0,known,180.0,80.0,70.0,area0,1,0.0744,before,0.5,0.5,0.5,0.0,0.0,0.0,True,known,WITHIN_CONTRACT,True,explicit_crossed_development_design
A6-D-01,development,241,A_full_nonlinear|power_drop|low|4,A_full_nonlinear,power_drop,power_drop,low,4.0,4.0,known,180.0,83.0,93.0,both,1,0.0744,after,0.5,0.5,0.5,0.0,0.0,0.0,True,known,WITHIN_CONTRACT,True,explicit_crossed_development_design
A6-D-02,development,242,A_full_nonlinear|power_drop|high|2,A_full_nonlinear,power_drop,power_drop,high,2.0,2.0,known,180.0,86.0,86.0,area1,1,0.055799999999999995,simultaneous,0.5,0.5,0.5,0.0,0.0,0.0,True,known,WITHIN_CONTRACT,True,explicit_crossed_development_design
A6-D-03,development,243,A_full_nonlinear|power_drop|high|4,A_full_nonlinear,power_drop,power_drop,high,4.0,4.0,known,180.0,89.0,79.0,both,1,0.055799999999999995,before,0.5,0.5,0.5,0.0,0.0,0.0,True,known,WITHIN_CONTRACT,True,explicit_crossed_development_design
