scenario_id,split,seed,design_cell,plant,mechanism,capability_mechanism,sg_tension,period_s,control_period_s,condition,known_ood,duration_s,capability_change_time_s,load_event_time_s,load_area,load_sign,load_magnitude_pu,timing_relation,initial_soc,initial_soc_area1,initial_soc_area2,value_region,probe_worthwhile_preregistered,contract_violation,contract_status,factor_assignment,method,physical_success,frequency_peak_hz,ace_iae_pu_s,tie_iae_pu_s,sg_mechanical_mileage_pu,bess_energy_throughput_pu_s,terminal_recovery,hard_violation,command_violation,normal1h,native_network,native_converged,algebraic_power_balance_p99_pu,controller_calls,attempted_optimization_calls,solver_failure_calls,fallback_calls,restoration_calls,p99_solve_time_s,full_rolling,certificate_issues,certificate_revocations,probe_active_calls,probe_command_l1_pu_s,certified_surplus_l1_pu_s,ordinary_controller_truth_read,evaluation_only_truth_read,voi_decision_calls,voi_worthwhile_calls,voi_abstention_calls,voi_probe_triggers,candidate_diameter_reduction_mean,candidate_diameter_reduction_max,passive_certificate_renewals,maximum_unmetered_responsibility_jump_pu,probe_aborts_on_change
D5-M2-B-000,validation,5370,B_native_ANDES_Kundur|power_drop|low|2,B_native_ANDES_Kundur,power_drop,power_drop,low,2.0,2.0,known,known,300.0,130.4214753724211,130.4214753724211,area0,1,0.044,simultaneous,0.45,0.45,0.45,HIGH_VALUE_CANDIDATE,True,False,WITHIN_CONTRACT,M2_LOCKED_NATIVE_CROSSED_VALUE_REGION_INDEPENDENT_SEEDS,perfect_capability_recourse_oracle,True,0.05837838563280018,1.7693757911353596,0.31174567810628373,0.09124850827320721,0.5549708132106964,True,False,False,False,True,True,1.81304832780338e-08,151,151,0,0,0,0.10362789999999222,True,0,0,0,0.0,0.0,False,True,0,0,0,0,0.0,0.0,0,0.0,0
