scenario_id,mechanism,sg_tension,materiality_positive,contract_ace_iae_pu_s,voi_ace_iae_pu_s,oracle_ace_iae_pu_s,contract_tie_iae_pu_s,voi_tie_iae_pu_s,oracle_tie_iae_pu_s,contract_frequency_peak_hz,voi_frequency_peak_hz,oracle_frequency_peak_hz,contract_sg_mechanical_mileage_pu,voi_sg_mechanical_mileage_pu,oracle_sg_mechanical_mileage_pu,ace_improvement,tie_improvement,oracle_ace_gap,oracle_tie_gap,probe_active_calls,certificate_issues,hard_violation,fallback_calls,probe_worthwhile,candidate_diameter_reduction,unmetered_responsibility_jump_pu,probe_command_l1_pu_s,max_contract_action_difference_pu,false_optimism_count,audited_certificate_issues
VOI-M1-00,power_drop,low,True,1.088944159846801,1.088944159846801,1.0792946596448256,0.17438815973633046,0.17438815973633046,0.15959340429262472,0.31517149275128414,0.31517149275128414,0.3151991050622147,0.21915339204841283,0.21915339204841283,0.19746940811213806,0.0,0.0,0.008861336106833028,0.08483807310126415,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-01,power_drop,low,False,0.15001211445090623,0.15001211445090623,0.14899476810245255,0.021589181980449387,0.021589181980449387,0.021254243979216804,0.05578397741683903,0.05578397741683903,0.055784259683489705,0.06697609101107437,0.06697609101107437,0.0671594130453043,0.0,0.0,0.006781761274264467,0.015514158967944903,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-02,power_drop,high,True,0.8106341038066615,0.8106341038066615,0.8069282066700625,0.14873428960657195,0.14873428960657195,0.13819271216451373,0.2382721961278619,0.2382721961278619,0.24180415526703397,0.1621996241335824,0.1621996241335824,0.1565486567542251,0.0,0.0,0.004571602797361255,0.07087523307464959,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-03,power_drop,high,False,0.17778018476924,0.17778018476924,0.17779946147001052,0.03681142137295809,0.03681142137295809,0.03682181211996887,0.058760247499733305,0.058760247499733305,0.058790435297865845,0.07001008719072911,0.07001008719072911,0.0702056824558882,0.0,0.0,-0.00010842997376524831,-0.00028226964956076767,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-04,ramp_drop,low,True,1.0960224277893407,1.0960224277893407,1.0887242832250614,0.17790131005267878,0.17790131005267878,0.16825819104111708,0.3133694528776074,0.3133694528776074,0.3161496223640925,0.22209739770400294,0.22209739770400294,0.20682068814115365,0.0,0.0,0.006658754765629641,0.05420487914735566,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-05,ramp_drop,low,False,0.14953837237583456,0.14953837237583456,0.14877453380742922,0.023825472295385453,0.023825472295385453,0.023505185609820196,0.05578389036704775,0.05578389036704775,0.0557841788045204,0.06575731203892601,0.06575731203892601,0.06597034377426005,0.0,0.0,0.005107977011315766,0.013443036158711966,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-06,ramp_drop,high,True,0.810553777817035,0.810553777817035,0.8068385670827909,0.14872911650582082,0.14872911650582082,0.13817302143253876,0.2382721997964611,0.2382721997964611,0.2418041607103379,0.16217964162043685,0.16217964162043685,0.1565398529927418,0.0,0.0,0.004583546256794706,0.07097530948399688,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
VOI-M1-07,ramp_drop,high,False,0.17184460768679768,0.17184460768679768,0.17204869057645994,0.0295188823987017,0.0295188823987017,0.029306182763324497,0.060447821215742055,0.060447821215742055,0.06002139907583217,0.055559069983519956,0.055559069983519956,0.05482470700682704,0.0,0.0,-0.0011876013592129369,0.0072055449967359676,0,0,False,0,False,0.0,0.0,0.0,0.0,0,0
