point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,nominal_frequency_hz,candidate_count,robust_cost,perfect_information_cost,perfect_information_value,heuristic_value,maximum_safe_probe_upper_value,maximum_exact_probe_value,region,selected_probe_id,no_probe_reason,registered_probe_count,safe_probe_count,evaluated_probe_count,all_safe_probes_evaluated,solver_attempts,solver_failures,elapsed_s
B1_ADAPT_0060,4.0,medium,0.0698527280574186,0.0320228417217966,0.0259007173884988,0.4377562544594747,0.0012676651981547,0.4434342629877892,0.0319214744125825,resource_economy,50.0,8,11.614544187071449,11.612899172889996,0.0016450141814523533,0.029239181365381596,-0.061068940292068774,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.6084313000028487
B1_ADAPT_0062,4.0,medium,0.0733004313017719,0.0152059551577831,0.0189175813991054,0.4209886721957877,0.0010745033401277,0.502142010729101,0.0318313856000403,resource_economy,50.0,8,12.709896218615338,12.708773672830029,0.0011225457853090148,0.0389472300268495,-0.061495981323291815,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4131663999869488
B1_ADAPT_0063,4.0,medium,0.075,0.0312464908442559,0.0,1.3,0.0019657142557634,0.490640790439822,0.0,resource_economy,50.0,4,11.190375269773588,11.190145081100217,0.00023018867337043503,0.030479716355060794,-0.06216554468372415,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,5,0,0.8612842000147793
B1_ADAPT_0064,4.0,high,0.075,0.035,0.0061814773741698,0.9250632534764456,0.0019211698677723,0.3188955246709721,0.0041723639115569,resource_economy,50.0,8,11.322948868307288,11.322605330834598,0.000343537472689448,0.030359788208499633,-0.062268405691909834,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.7594054999935906
B1_ADAPT_0066,4.0,medium,0.0636636124892618,0.035,0.034921414643392,0.5677536002291287,0.0005089447329159,0.3952175489797263,0.0252896459268797,resource_economy,50.0,8,9.208643810251658,9.207886800584907,0.000757009666751074,0.010511940761808915,-0.06168930023861563,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4620467000058852
B1_ADAPT_0067,4.0,medium,0.075,0.035,0.0061285860631235,1.1315813037625362,0.0016498244035116,0.3961942405937276,0.0027841422416153,resource_economy,50.0,8,11.274100130237223,11.273768451376228,0.00033167886099505495,0.030940655939785122,-0.06213722676911004,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.5629592999757733
B1_ADAPT_0068,4.0,medium,0.075,0.0085941339808014,0.0128408435733996,0.3343766773688881,0.0017198038155919,0.6524950405572112,0.0168107885690714,resource_economy,50.0,8,11.98525961834159,11.985254444783308,5.173558282223212e-06,0.021115454709974626,-0.06283576079818332,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.5668927000078838
B1_ADAPT_0072,2.0,medium,0.075,0.0187946662679298,0.0005573942057297,1.2029724959425596,0.0006367561507373,0.475529658645434,0.0367925834815267,resource_economy,50.0,8,9.546407907633226,9.542575523969795,0.0038323836634308606,0.15802615495009575,-0.020156549619876785,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.1023428000044078
B1_ADAPT_0074,4.0,medium,0.0715596166465714,0.035,0.0333825959843089,0.6119264044265426,0.0010883968187003,0.521121682448533,0.0393768957461021,resource_economy,50.0,8,12.992407900560458,12.989691399110502,0.00271650144995661,0.039740494932807666,-0.05985290871634241,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.5009566000080667
B1_ADAPT_0075,2.0,low,0.0741825308758676,0.0227513439147666,0.0275490856318889,0.3686373194058459,0.0009941933224351,0.4677119435238208,0.0231836796469428,resource_economy,50.0,8,8.080017288639569,8.08000666475602,1.0623883548888102e-05,0.04948142020130808,-0.022464206129436448,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.3316117000067607
B1_ADAPT_0077,2.0,low,0.075,0.029131786663219,0.025040081209268,0.7239157356306812,0.0006008834366272,0.558017973614957,0.0294504798500909,resource_economy,50.0,8,8.78069156896085,8.779712432580167,0.000979136380681922,0.0892057834201643,-0.021571084082458114,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.1697717999923043
B1_ADAPT_0078,2.0,low,0.075,0.0331588777903911,0.0247215560401201,0.228807330005906,0.0011963802048765,0.3763817510450233,0.0353939721994572,resource_economy,50.0,8,9.386468838722873,9.3856852305,0.0007836082228731556,0.06113364802609284,-0.021213112369890652,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.453929200011771
B1_ADAPT_0079,2.0,medium,0.015,0.0054118174000541,0.0030273042530311,1.2147032584021802,0.0005,0.5144084253855126,0.0370367208878978,resource_economy,50.0,8,2.1952272931066608,2.190218088389159,0.0050092047175018806,0.07760957806680775,-0.018893986549869624,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,2.9918160999950487
B1_ADAPT_0080,4.0,medium,0.0711217655527693,0.0146399278499167,0.0069545288625551,0.4394226472293562,0.0006501334116387,0.7,0.04,resource_economy,50.0,8,12.926949711292812,12.924766627368404,0.0021830839244074696,0.037105104774211535,-0.06049490554950587,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.5381811000115704
B1_ADAPT_0081,4.0,low,0.075,0.008478898596412,0.0138443305900059,0.5426792263629474,0.0014889371697405,0.4145670625324649,0.0139165373961975,resource_economy,50.0,8,11.799004886542184,11.798947301206299,5.7585335884624556e-05,0.02004457614652284,-0.06271885920575215,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4450675999978557
B1_ADAPT_0082,4.0,low,0.075,0.0100119977826156,0.0069400815902301,0.5236911001870455,0.0013631392905937,0.3634391441962018,0.0179179360641802,resource_economy,50.0,8,12.061941566111644,12.06194150669902,5.941262415376514e-08,0.02571911072715729,-0.0628667144427677,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.5767695999820717
B1_ADAPT_0083,2.0,medium,0.075,0.0287536444713518,0.0012849147851531,1.3,0.0007224858068561,0.5782350267961661,0.034319299217048,resource_economy,50.0,8,9.272697829100386,9.268832817087995,0.003865012012390423,0.15696149224453457,-0.01972433249796346,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.0980552999826614
B1_ADAPT_0084,4.0,medium,0.0681980753713139,0.0272673541034069,0.0179837494963243,0.2854623961358819,0.0006312864020114,0.4754321365297105,0.0301377327798935,resource_economy,50.0,8,10.932167357432725,10.93116363797524,0.0010037194574845643,0.021949651390517435,-0.06181014884407432,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.3607314999972004
B1_ADAPT_0085,4.0,medium,0.0680412871880236,0.0247406426220422,0.0005520362903259,0.8319360988294067,0.0018514662079401,0.4695988895066782,0.0048822716476238,resource_economy,50.0,8,9.200800290655533,9.200409591303254,0.00039069935227864505,0.014949861438238964,-0.06224967707121287,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4522041000018362
B1_ADAPT_0088,4.0,low,0.0731844928992758,0.0031733353700966,0.0210899713547904,0.6673566304701486,0.0005,0.5764141658875368,0.0339935042580703,resource_economy,50.0,8,12.902361352695634,12.900719439842986,0.0016419128526479199,0.007134571581520701,-0.06083927062713457,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.6165597999934107
B1_ADAPT_0090,4.0,medium,0.0697741502139437,0.0,0.0,1.249836525937321,0.0007008968564064,0.6503720685664407,0.0261462323200226,resource_economy,50.0,2,11.038754830284214,11.036463438713408,0.002291391570805601,-0.0011592803371512882,-0.06009984877428565,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,3,0,0.35706300000310875
B1_ADAPT_0092,4.0,high,0.0727927060047152,0.0171031475722824,0.0072203760747765,0.5920960049317855,0.0009815757843347,0.5585904074981507,0.033012910347897,resource_economy,50.0,8,12.667162972994994,12.665554882862212,0.0016080901327821806,0.03957613614599639,-0.060927079299487374,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4220975999778602
B1_ADAPT_0093,2.0,medium,0.075,0.0163616776127453,0.0013065882031097,0.1851655529390874,0.002,0.469059938627287,0.0307774204062637,resource_economy,50.0,8,8.906661745533405,8.906474418332447,0.00018732720095826494,0.0466953292818492,-0.02252294564619639,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.69023149998975
B1_ADAPT_0095,4.0,medium,0.0679516413583531,0.0338680406887363,0.0205805563088647,0.1690464383928759,0.0017931302633853,0.7,0.0110244864690939,resource_economy,50.0,8,9.440718610232162,9.440477138753613,0.00024147147854947093,0.014280658185295064,-0.06259071261672844,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.5355951999954414
B1_ADAPT_0097,4.0,medium,0.0661435846900912,0.0097995469668869,0.0,0.2807743882194604,0.0008116440999099,0.6199051818434298,0.0365156283226514,resource_economy,50.0,4,10.999361034444977,10.99838529941994,0.0009757350250367836,0.018023668354474685,-0.061735862605857506,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,5,0,0.670836600009352
B1_ADAPT_0098,2.0,high,0.0737646732146905,0.0108194263582539,0.0111708225097444,1.0844405429496795,0.0015867246871966,0.3898535745820425,0.0296894572877039,resource_economy,50.0,8,8.552717676142429,8.550548273435373,0.0021694027070555677,0.12180376456554894,-0.02144822780374156,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.3903828999900725
B1_ADAPT_0099,4.0,medium,0.0700122979071651,0.0349372666752475,0.0199970398042819,0.0677504126830889,0.0016246227473864,0.6891270010491273,0.0156977958254752,resource_economy,50.0,8,10.317190484021667,10.317069464355209,0.00012101966645872153,0.018984769973099346,-0.0627255375651874,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.473282900027698
