scenario_id,design_cell,seed,known_ood,period_s,duration_s,initial_soc,capability_change_time_s,load_event_time_s,load_magnitude_pu,load_area,true_power_pu,true_ramp_pu_per_s,true_delay_s,plant,method,physical_success,frequency_peak_hz,ace_iae_pu_s,tie_iae_pu_s,sg_mechanical_mileage_pu,bess_energy_throughput_pu_s,terminal_recovery,hard_violation,command_violation,native_network,native_converged,native_case,initialization_test_passed,maximum_initialization_residual,algebraic_power_balance_p99_pu,paired_execution,contract_action_max_abs_difference_pu,attempted_optimization_calls,solver_failure_calls,fallback_calls,probe_triggers,probe_active_calls,probe_command_l1_pu_s,maximum_solve_time_s,ordinary_controller_truth_read,evaluation_only_truth_read
B_NATIVE_ZERO_REGION_4S_OOD_7430,B_NATIVE_ZERO_REGION_4S_OOD,7430,ood,4.0,300.0,0.5,100.0,150.0,0.035,both,0.04,0.02,1.8,B_native_ANDES_Kundur,selective_voi_accr_mpc,True,0.06511254679004375,0.721556962427814,0.2638696573825995,0.0827892615099545,2.987425468078079,True,False,False,True,True,kundur/kundur_vsc.xlsx,True,2.3092638912203256e-14,1.769157396386277e-08,SHARED_IDENTICAL_NO_PROBE_TRAJECTORY,0.0,76,0,0,0,0,0.0,0.6675348999997368,False,False
