period_s,delay_s,left_vertex_s,right_vertex_s,matrix_inf_error,bounded_state_error_inf
2.0,1.259411111111111,1.0,1.6,0.07497556642159386,0.007393340252043383
2.0,1.2644083333333334,1.0,1.6,0.07481205416787112,0.007392868687034653
2.0,1.2694055555555555,1.0,1.6,0.07459753042520123,0.007387567687551273
2.0,1.2744027777777778,1.0,1.6,0.07433276758291057,0.007377488446274755
2.0,1.2794,1.0,1.6,0.0740185551649809,0.007362683569945911
2.0,1.2843972222222222,1.0,1.6,0.07365569985069442,0.007343207077420733
2.0,1.2893944444444445,1.0,1.6,0.07324502549288792,0.0073191143974706595
2.0,1.2943916666666666,1.0,1.6,0.07278737313373175,0.00729046236632254
2.0,1.299388888888889,1.0,1.6,0.07228360101797704,0.0072573092249351955
2.0,1.304386111111111,1.0,1.6,0.07173458460358861,0.00721971461600783
2.0,1.3093833333333333,1.0,1.6,0.07114121656968753,0.007177739580716372
2.0,1.3143805555555554,1.0,1.6,0.07050440682172399,0.0071314465551731345
2.0,1.3193777777777778,1.0,1.6,0.06982508249379228,0.007080899366604997
2.0,1.324375,1.0,1.6,0.06910418794798764,0.00702616322924461
2.0,1.3293722222222222,1.0,1.6,0.06834268477072458,0.006967304739930129
2.0,1.3343694444444445,1.0,1.6,0.0675415517658964,0.0069043918734069
2.0,1.3393666666666666,1.0,1.6,0.06670178494478118,0.006837493977325777
2.0,1.344363888888889,1.0,1.6,0.06582439751257163,0.00676668176693144
2.0,1.349361111111111,1.0,1.6,0.06491041985141655,0.0066920273194343415
2.0,1.3543583333333333,1.0,1.6,0.06396089949983935,0.006613604068058993
2.0,1.3593555555555554,1.0,1.6,0.06297690112840754,0.006531486795761531
2.0,1.3643527777777777,1.0,1.6,0.06195950651150728,0.0064457516286085224
2.0,1.36935,1.0,1.6,0.06090981449508137,0.006356476028809126
2.0,1.3743472222222222,1.0,1.6,0.059828940960168164,0.006263738787391671
2.0,1.3793444444444445,1.0,1.6,0.05871801878208549,0.006167620016515907
2.0,1.3843416666666666,1.0,1.6,0.05757819778508183,0.006068201141411141
2.0,1.389338888888889,1.0,1.6,0.056410644692275524,0.0059655648919302055
2.0,1.394336111111111,1.0,1.6,0.05521654307069601,0.005859795293709014
2.0,1.3993333333333333,1.0,1.6,0.05399709327122025,0.00575097765892008
2.0,1.4043305555555556,1.0,1.6,0.05275351236320225,0.005639198576608762
2.0,1.4093277777777777,1.0,1.6,0.051487034063568166,0.00552454590259961
2.0,1.414325,1.0,1.6,0.050198908660150976,0.005407108748960001
2.0,1.4193222222222222,1.0,1.6,0.04889040292902025,0.0052869774730076105
2.0,1.4243194444444445,1.0,1.6,0.047562800045551024,0.005164243665847213
2.0,1.4293166666666666,1.0,1.6,0.04621739948896532,0.00503900014042195
2.0,1.4343138888888889,1.0,1.6,0.04485551694006629,0.004911340919063337
2.0,1.4393111111111112,1.0,1.6,0.04347848417186939,0.004781361220523406
2.0,1.4443083333333333,1.0,1.6,0.0420876489328232,0.004649157446471726
2.0,1.4493055555555556,1.0,1.6,0.040684374822296795,0.004514827167439024
2.0,1.4543027777777777,1.0,1.6,0.03927004115799315,0.004378469108188385
2.0,1.4593,1.0,1.6,0.03784604283493476,0.004240183132493892
2.0,1.4642972222222221,1.0,1.6,0.036413790175649635,0.0041000702273059
2.0,1.4692944444444445,1.0,1.6,0.03497470877116805,0.003958232486280771
2.0,1.4742916666666666,1.0,1.6,0.03353023931242065,0.0038147730926520384
2.0,1.4792888888888889,1.0,1.6,0.03208183741161298,0.0036697963014189145
2.0,1.4842861111111112,1.0,1.6,0.03063097341312826,0.00352340742082671
2.0,1.4892833333333333,1.0,1.6,0.029179132193489277,0.0033757127931126614
2.0,1.4942805555555556,1.0,1.6,0.02772781294989525,0.0032268197744896353
2.0,1.4992777777777777,1.0,1.6,0.02627852897681139,0.0030768367143380673
2.0,1.504275,1.0,1.6,0.02483280743009464,0.002925872933576809
2.0,1.5092722222222221,1.0,1.6,0.023392189078063508,0.0027740387021791854
2.0,1.5142694444444444,1.0,1.6,0.02195822803896552,0.0026214452158031818
2.0,1.5192666666666665,1.0,1.6,0.020636785792574677,0.0024682045714992506
2.0,1.5242638888888889,1.0,1.6,0.019631084986770617,0.0023144297424600806
