scenario_id,mechanism,sg_tension,materiality_positive,contract_ace_iae_pu_s,voi_ace_iae_pu_s,oracle_ace_iae_pu_s,contract_tie_iae_pu_s,voi_tie_iae_pu_s,oracle_tie_iae_pu_s,contract_frequency_peak_hz,voi_frequency_peak_hz,oracle_frequency_peak_hz,contract_sg_mechanical_mileage_pu,voi_sg_mechanical_mileage_pu,oracle_sg_mechanical_mileage_pu,ace_improvement,tie_improvement,oracle_ace_gap,oracle_tie_gap,probe_active_calls,certificate_issues,hard_violation,fallback_calls,probe_worthwhile,candidate_diameter_reduction,unmetered_responsibility_jump_pu,probe_command_l1_pu_s,max_contract_action_difference_pu,false_optimism_count,audited_certificate_issues
VOI-M1-00,power_drop,low,True,1.088944159846801,1.0698632539441821,1.0792946596448256,0.17438815973633046,0.16725715485279663,0.15959340429262472,0.31517149275128414,0.31517149275128414,0.3151991050622147,0.21915339204841283,0.21376220994225018,0.19746940811213806,0.01752239151115271,0.040891565656267524,0.008861336106833028,0.08483807310126415,3,1,False,0,True,0.5,2.168404344971009e-18,0.02,0.012197482440257871,0,1
